

SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '22' AND '22')
AND (SO_LN.ITM_CD > '100000000')
AND (SO_LN.ITM_CD < '399999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 125993724              1
22 126165679              1
22 126176569              2
22 126180986              1
22 126185330              1
22 126199276              2
22 126199353              2
22 126199517              1
22 126799785              1
22 126964685              2
22 127180987              1
22 127185331              1
22 127199277              1
22 127799786              1
22 128199519              1
22 128710957              1
22 128799509              2
22 128916460              1
22 128964687              1
22 129176562              1
22 129199279              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 129199510              1
22 129765206              2
22 129770550              1
22 129799500              2
22 129799978              1
22 130138301              1
22 130149873              1
22 130176565              1
22 132199351              2
22 133199352              2
22 134165679              3
22 134199276              3
22 134199517              1
22 135165670              3
22 135199277              3
22 135199518              1
22 135981656              1
22 136938745              1
22 137117734              4
22 138117735              2
22 138199270              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 139199512              1
22 140147415              1
22 140741491              2
22 140771797              1
22 140777737              1
22 140940809              2
22 140976018              2
22 140983746              1
22 142145855              2
22 142729500              3
22 143138596              2
22 144145732              1
22 144436347              2
22 144646001              3
22 144720833              2
22 144750002              4
22 144913539              2
22 144919202              1
22 144985299              1
22 144986885              2
22 146425954              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 147113360              1
22 147113738              1
22 147115845              1
22 147117180              1
22 147117736              1
22 147118928              2
22 147199194              1
22 147199512              1
22 147199613              1
22 147919205              1
22 148107902              1
22 148112105              1
22 148113739              1
22 148115846              1
22 148117181              1
22 148117737              1
22 148199195              1
22 148199246              2
22 148199513              1
22 148199614              1
22 150115597              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 150156923              1
22 150750353              1
22 151119952              1
22 151173350              2
22 151177548              1
22 151179972              1
22 151187979              1
22 152922300              1
22 153142307              1
22 153753946              1
22 153951768              1
22 160799674              2
22 162942025              1
22 162969487              1
22 163933419              2
22 163983779              1
22 163986888              4
22 164986889              2
22 165198649              4
22 166542211              1
22 166925681              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 167199667              1
22 167542212              1
22 168785091              1
22 169198643              1
22 169199669              1
22 170114119              1
22 170785095              3
22 174197686              1
22 184197688              1
22 190916466              1
22 193979992              2
22 196934244              1
22 200167270              1
22 200195130              1
22 200427094              1
22 200495655              1
22 200717049              1
22 200739514              1
22 200750203              2
22 200909197              1
22 200917827              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 200927804              1
22 200930116              1
22 200993459              4
22 201143954              1
22 201157612              1
22 201699898              1
22 201717040              1
22 205914410              4
22 205930678              1
22 206914411              1
22 206930679              1
22 207914412              1
22 207930670              6
22 208195633              2
22 208490158              1
22 208775924              1
22 208914413              5
22 209490159              1
22 209775925              2
22 210691487              1
22 210965440              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 211699890              1
22 211965441              1
22 212144745              6
22 214545014              1
22 214691481              1
22 217199531              2
22 220199536              2
22 224122818              1
22 227122811              1
22 227137610              1
22 230495651              3
22 230799124              1
22 230799489              1
22 231006885              1
22 231007217              3
22 231009831              2
22 231010769              1
22 231425643              1
22 231433816              1
22 231490157              2
22 231957753              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 232799126              1
22 235411307              1
22 235425647              1
22 235433810              2
22 235490151              2
22 235957757              1
22 238906777              1
22 247411301              1
22 247739519              1
22 248199463              2
22 248499863              2
22 248691481              4
22 248699893              2
22 249157618              2
22 253495658              2
22 253499860              1
22 253557585              2
22 254167274              2
22 254195639              2
22 254425640              8
22 254427098              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 254691489              2
22 254799122              2
22 254913239              2
22 254956746              2
22 255167275              2
22 255199462              6
22 255495650             10
22 255545013              4
22 255699892              4
22 256157617              4
22 256425642              2
22 256499863              8
22 259775925              6
22 260199659              6
22 260495657              4
22 260739516              3
22 260799485              8
22 261143956              4
22 261167273              4
22 261199535              4
22 261427097              4
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 261490153              6
22 261750206              8
22 261777327              1
22 261799121              4
22 261913238              6
22 261956745              2
22 261966316              1
22 262112560              3
22 262195639              6
22 262411300              4
22 262433813              4
22 262460517              1
22 262495659              2
22 263428483              1
22 263433814              2
22 263775921              2
22 263799488             15
22 263906778              6
22 264433815              3
22 264799326              1
22 265427091              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 265490157             18
22 268109002              1
22 268112807              2
22 268195635              1
22 268199532              3
22 268433819              1
22 268490150              3
22 268691485              3
22 268699897              1
22 268965448              1
22 268988686              1
22 268999920              1
22 269109229              1
22 269112808              1
22 269157179              1
22 269427095              1
22 269495656              2
22 270698700              2
22 270989579              1
22 276199532              2
22 277112808              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 277199533              3
22 278199534              2
22 293744023              2
22 296965442              8
22 297965443              3
22 299963441              1
22 300328374              3
22 300473965              1
22 300553600              1
22 300567661              1
22 300689176              1
22 300783772              1
22 300961047              1
22 301188252              1
22 301199495              2
22 301487054              2
22 301631570              2
22 302184584              2
22 302431286              2
22 302473967              1
22 302536226              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 303199409              1
22 303497386              1
22 303555126              2
22 303563034              1
22 303738566              1
22 303796722              1
22 303797902              1
22 304499583              2
22 304785439              2
22 304952523              1
22 304991359              1
22 306199490              2
22 306431280              3
22 306631575              1
22 306785431              1
22 307499586              1
22 309328373              1
22 309434645              3
22 309473964              1
22 309487052              1
22 309499021              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 309689175              1
22 309796728              1
22 309799457              1
22 310738565              1
22 310751501              1
22 311550289              1
22 311567664              1
22 312198826              1
22 312431288              3
22 312437963              1
22 312487057              4
22 312555127              1
22 312631573              2
22 312738567              3
22 312770743              1
22 312790480              1
22 313689171              1
22 313797904              1
22 314199402              1
22 317555122              1
22 317991330              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 319487054              5
22 319499023              1
22 319711683              1
22 319952520              1
22 320188255              2
22 320328378              2
22 320487057              6
22 320499583              4
22 320555127              5
22 320590169              1
22 320631573              2
22 320689170              2
22 320711509              2
22 320738567              6
22 320742453              1
22 320760689              2
22 320783776              1
22 320961041              2
22 321138453              2
22 321184587              3
22 321198827              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 321199401              2
22 321199499              2
22 321431289              7
22 321434641              4
22 321473960              2
22 321487058              1
22 321497388              2
22 321536229              1
22 321553605              2
22 321555128              2
22 321631574              2
22 321760680              2
22 321785430              2
22 321796724              2
22 321797904              1
22 321984901              1
22 321991336              1
22 322199490              3
22 323328371              4
22 323434643              1
22 323563038              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 323783779              2
22 323785432              2
22 338779905              1
22 342567661              1
22 342788188              1
22 344437961              2
22 345437962              2
22 345499582              2
22 347199499              1
22 347448551              1
22 347555128              1
22 347783777              1
22 348328370              2
22 348448552              1
22 348939440              1
22 349199491              1
22 350499589              1
22 350760685              1
22 351199495              1
22 351328375              3
22 351448557              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 351473966              1
22 351499580              2
22 351553601              1
22 351631570              3
22 351689177              1
22 351711506              1
22 351785436              2
22 351799310              2
22 352184584              1
22 352199496              1
22 352437961              2
22 352473967              1
22 352536226              2
22 353434649              3
22 353448559              1
22 353536227              2
22 354431288              2
22 354434640              1
22 354631573              2
22 354738567              1
22 355434641              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 355448551              1
22 355487058              2
22 355555128              4
22 355738568              2
22 356184588              2
22 356431280              3
22 356434642              1
22 356473961              1
22 356487059              3
22 356497389              2
22 356631575              1
22 356760681              2
22 356797905              1
22 356940099              1
22 356991387              1
22 357199491              1
22 357797906              1
22 358199492              1
22 358961045              1
22 359961046              1
22 360199408              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 361138451              2
22 361199409              1
22 361434649              2
22 362138452              2
22 362448550              1
22 362487057              2
22 362555127              4
22 362738567              2
22 363188256              1
22 363473960              1
22 363553605              1
22 363711687              1
22 363760680              2
22 363785430              2
22 363799314              2
22 363799681              1
22 364184588              2
22 364188257              1
22 364431280              3
22 364473961              1
22 364487059              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 364497389              2
22 364760681              1
22 365328371              2
22 365448553              1
22 365499586              2
22 365555120              1
22 365689173              1
22 365940090              1
22 365991376              1
22 366138456              2
22 366328372              5
22 366434644              3
22 366448554              1
22 366497381              2
22 366536222              2
22 366555121              4
22 366783770              1
22 367184581              2
22 367188250              1
22 367431283              3
22 367434645              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 367448555              1
22 367473964              1
22 367499588              2
22 367631578              2
22 367711504              1
22 367760684              1
22 367991304              1
22 368434646              1
22 368437969              2
22 368738563              2
22 369961048              1
22 370555127              1
22 371473960              1
22 371631574              3
22 371689171              1
22 372328370              3
22 372711501              1
22 372711688              1
22 372799682              1
22 372940099              1
22 392434646              2
 
609 rows selected.
