


SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '21' AND '21')
AND (SO_LN.ITM_CD > '400000000')
AND (SO_LN.ITM_CD < '820999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 526046873              2
21 526099317              1
21 528046875              1
21 528085473              1
21 528099319              1
21 528099636              2
21 529005767              2
21 529007165              1
21 529085474              1
21 530036551              1
21 530085477              1
21 531044561              2
21 532001954              1
21 533001955              4
21 534030616              1
21 537731196              1
21 537758748              2
21 543731194              1
21 544731195              1
21 547758740              2
21 550929988              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 550929990              1
21 550936907              2
21 550978892              1
21 551929903              1
21 551929915              1
21 551980634              1
21 554936975              2
21 554980752              4
21 554989938              4
21 554989988              4
21 556989954              4
21 557980630              2
21 557989917              4
21 557989967              8
21 557996429              3
21 558980631              1
21 558989982              1
21 559989983              4
21 560936961              1
21 561424905              2
21 562936913              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 563936988              2
21 563989927              2
21 569398069              1
21 571936990              6
21 571980638              4
21 600130986              1
21 600199992              1
21 600417592              3
21 600424840              1
21 600436340              3
21 600527191              1
21 600744191              1
21 600763521              2
21 600774207              1
21 600940666              1
21 601740904              1
21 603124974              2
21 603142251              3
21 603146158              1
21 603252696              1
21 603538820              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 603626461              4
21 603729697              1
21 603884900              1
21 604706335              2
21 604729698              1
21 604774201              2
21 604969684              1
21 605424085              1
21 608147143              2
21 613199896              4
21 613715373              1
21 613759147              2
21 613762992              1
21 620429589              1
21 624114702              2
21 624142256              6
21 624914900              1
21 624981432              1
21 624985707              2
21 625114703              2
21 625153933              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 625172779              1
21 625976204              1
21 626130986              3
21 626172770              1
21 626437962              3
21 626911881              1
21 626925195              1
21 626937722              1
21 626959742              1
21 626975431              1
21 626984769              1
21 626992552              2
21 627917454              1
21 627918406              2
21 627925196              2
21 627930351              1
21 627938460              1
21 627957965              1
21 627969681              1
21 627973616              1
21 627975432              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 627989518              1
21 628926808              1
21 628966282              2
21 628971980              1
21 628981436              1
21 628988214              1
21 630417598              4
21 630424086              1
21 630424846              1
21 630436346              4
21 630527197              3
21 630740909              2
21 630763527              3
21 630774203              2
21 630793619              4
21 631474335              1
21 631706338              2
21 631774204              4
21 631793610              1
21 632706339              5
21 632740901              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 633142257              2
21 633147144              2
21 633626467              5
21 634124971              4
21 634459843              1
21 634717067              2
21 634743327              2
21 634774207              1
21 637474331              1
21 638252697              2
21 638768676              2
21 639768677              2
21 643715379              3
21 643759143              2
21 650121533              6
21 650153934              1
21 650179522              2
21 650417592              1
21 651474339              1
21 653183409              1
21 653762990              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 653884900              1
21 654130980              1
21 654179526              2
21 654743321              3
21 654914906              2
21 654991693              1
21 655121538              5
21 655128215              1
21 655179527              1
21 655183401              1
21 655527196              2
21 657179529              1
21 660226791              3
21 661742405              2
21 662141250              1
21 662153938              2
21 662474332              2
21 666793611              2
21 667179521              1
21 667474337              1
21 667706330              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 667729136              1
21 667735076              1
21 667752705              1
21 667793612              2
21 667884906              1
21 669793614              1
21 670124975              2
21 670138708              2
21 670172510              1
21 671145970              4
21 671424845              2
21 671540245              1
21 671740908              2
21 671744196              3
21 671763526              2
21 671946500              1
21 671954191              1
21 672553027              1
21 672752233              1
21 672961325              1
21 673112050              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 674760965              1
21 675127433              1
21 675538826              2
21 675713917              1
21 675721798              3
21 675911688              1
21 675938468              2
21 675939220              1
21 675963992              1
21 675964944              2
21 677135812              1
21 678940985              1
21 682435346              2
21 682718182              1
21 682724870              1
21 687957359              1
21 688153938              1
21 688762991              1
21 688957350              1
21 688992556              2
21 691153933              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 691753935              1
21 691762996              1
21 695138707              2
21 697553026              1
21 702141893              1
21 703141894              3
21 706141897              1
21 706537389              3
21 707537380              3
21 708199686              1
21 710537385              3
21 710743015              1
21 710799163              2
21 710799783              1
21 711148874              2
21 711537386              3
21 728906667              1
21 744782120              1
21 749439154              2
21 749461416              1
21 750141891              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 751134936              1
21 751144862              1
21 751192104              2
21 751196479              2
21 751333584              2
21 758144112              2
21 758461417              1
21 758799385              1
21 759144113              1
21 759145444              3
21 759171297              1
21 759199586              1
21 759199726              2
21 759430425              2
21 759487169              2
21 759578338              1
21 759599192              4
21 759599825              2
21 759778142              2
21 759784537              4
21 759799386              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 759928331              1
21 759978766              1
21 760599195              2
21 760978733              1
21 761599196              2
21 767163909              1
21 767179964              1
21 767191251              1
21 767499099              2
21 767765018              2
21 767769220              1
21 767770564              1
21 767771516              2
21 767774598              2
21 767795732              1
21 767945298              1
21 768799743              1
21 770978785              2
21 772599199              3
21 776197331              2
21 776199727              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 776406590              1
21 776956127              2
21 784112701              1
21 786900247              1
21 787197334              2
21 787337938              4
21 788199048              1
21 788199339              1
21 789922638              1
21 790199333              2
21 790982207              1
21 791932924              1
21 791944397              1
21 791981585              1
21 792128956              3
21 792199335              2
21 792337935              3
21 792424916              1
21 792499569              1
21 792572577              2
21 792633298              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 792706065              1
21 792916919              1
21 792936012              1
21 792939664              1
21 792964592              1
21 792979428              1
21 792993240              1
21 793337936              1
21 793925197              1
21 793936013              1
21 793944399              1
21 794112703              1
21 795199338              3
21 795337938              1
21 795603109              1
21 795603755              1
21 795637150              3
21 795659651              1
21 796199339              3
21 796337939              1
21 796674983              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 796927461              1
21 796979472              1
21 797199049              1
21 797199330              4
21 797337930              1
21 797950170              1
21 798799030              1
21 799946298              1
21 803149966              4
21 805902550              4
21 805924897              4
21 805932553              4
21 805948900              3
21 805993373              2
21 805994058              6
21 806144743              6
21 808945008              1
21 809919028              2
21 809937723              2
21 809945047              1
21 809996929              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
21 810138568              2
21 810199427              2
21 810499651              2
21 810743256              3
21 810990665              3
21 810995805              4
21 812716009              9
21 812716035              5
21 812717013              4
21 812720351              4
21 812930837              6
21 813909376              4
21 813931462              2
21 813949293              4
21 813958064              4
21 813959218              4
21 813979789              4
21 813983182              4
21 816716003              2
21 818787876              1
 
482 rows selected.
