



SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '23' AND '23')
AND (SO_LN.ITM_CD > '100000000')
AND (SO_LN.ITM_CD < '599999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 123757912              2
23 123799643              1
23 124799391              2
23 124914739              1
23 125165678              3
23 125799645              1
23 125918396              1
23 125988165              1
23 126165679              5
23 126180986              1
23 126199846              1
23 126745617              1
23 126757915              4
23 126918397              1
23 126992280              1
23 127180987              1
23 127185331              1
23 127757916              2
23 127918398              1
23 127986036              1
23 128799509              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 128799648              1
23 128918399              1
23 128988120              1
23 129199356              1
23 129783115              1
23 129799360              3
23 129799649              1
23 130102558              1
23 133174398              1
23 133199352              1
23 134165679              9
23 134903182              1
23 135165670              9
23 135174390              1
23 135926434              1
23 135977239              2
23 136199571              2
23 136910987              2
23 138199270              1
23 140199755              2
23 140441611              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 140480625              2
23 140484522              1
23 140740728              1
23 140771797              1
23 140920489              2
23 140941205              2
23 140953250              2
23 140954846              1
23 140965495              2
23 140966790              1
23 140992517              2
23 140996565              1
23 143138596              1
23 143145856              1
23 143910986              1
23 143922967              1
23 144120007              2
23 144128421              1
23 144646001              2
23 144720833              2
23 144732561              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 144750002              4
23 144903184              1
23 144909934              1
23 144911864              2
23 144926930              2
23 144991545              1
23 144996913              1
23 145909935              1
23 146425954              1
23 146905750              1
23 146917438              1
23 147938091              1
23 147953699              1
23 150114393              1
23 150116943              2
23 150783934              1
23 151114394              1
23 151116944              2
23 151173350              1
23 151187979              3
23 151191764              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 152911054              1
23 152960855              1
23 153142307              1
23 153160305              1
23 154927871              1
23 154997878              2
23 156909445              1
23 156930298              1
23 160799674              3
23 160908134              1
23 160925851              1
23 162909239              1
23 162945374              1
23 162975187              1
23 162978359              1
23 162994834              3
23 163958752              1
23 163970645              1
23 165187191              1
23 167198641              2
23 169198643              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 169199669              1
23 169734158              1
23 170114119              2
23 170992284              1
23 174197686              1
23 184197688              1
23 190547021              1
23 191973075              1
23 191994233              1
23 193911863              2
23 193938427              2
23 193946854              2
23 193967391              2
23 193986771              3
23 194996569              2
23 195996560              2
23 196987803              1
23 200195130              1
23 200427094              1
23 200433819              4
23 200495655              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 200717049              1
23 200799483              2
23 201157612              1
23 201165796              1
23 201466376              1
23 201717040              1
23 201734553              1
23 201741469              1
23 201765116              1
23 201980770              1
23 203779989              1
23 205942976              6
23 206940187              2
23 206942977              3
23 207940188              6
23 208490158              1
23 208773590              1
23 208942979              1
23 208956360              3
23 209490159              1
23 209607033              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 209942970              1
23 210010118              1
23 210183050              1
23 210691487              1
23 210942973              1
23 211183051              1
23 211968144              1
23 212183052              1
23 214607030              1
23 214691481              1
23 214741464              1
23 217139078              1
23 217160023              2
23 220139073              1
23 222944159              1
23 230799489              1
23 231007217              1
23 231109376              1
23 231433816              1
23 231557589              1
23 231691482              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 231770721              1
23 232109377              1
23 232734550              1
23 234499867              3
23 235411307              1
23 235433810              1
23 235557583              1
23 235691486              1
23 235734553              1
23 235770725              1
23 235799484              2
23 238966886              1
23 239966887              1
23 246530465              1
23 247411301              1
23 247739519              1
23 247799488              1
23 248169232              2
23 248499863              2
23 248607030              4
23 248691481              4
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 248773598              6
23 249157618              2
23 252466377              6
23 252691487              4
23 253433812              4
23 253499860              6
23 253557585              4
23 253779989              2
23 254691489              2
23 254734556              2
23 254779980              6
23 254799122              1
23 254950528              2
23 254971457              2
23 254976697              2
23 255169231              2
23 255195135              2
23 255433814              4
23 255499862              2
23 255607039              4
23 255714149              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 256157617              4
23 256165791              4
23 259109378              4
23 259466374              2
23 259779985              4
23 259799482              8
23 260195637              1
23 260433811             26
23 260495657              8
23 260734554              4
23 260765117              2
23 260799485             12
23 261167273              4
23 261195133              6
23 261427097              6
23 261490153              4
23 261714503              1
23 261716571              1
23 261765118              4
23 261971456              2
23 261976622              4
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 262138538              4
23 262433813              6
23 262433849              5
23 262490154              2
23 262799487              6
23 263199537              6
23 263199652              3
23 263433814              4
23 263530466              4
23 263799325              1
23 263799488             13
23 263966887              4
23 264433815              4
23 265490157              3
23 268112807              1
23 268195635              1
23 268199532              1
23 268433819              4
23 268607034              2
23 268799483              2
23 269427095              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 269495656              1
23 269499868              1
23 269775927              2
23 270195134              1
23 270962713              1
23 270965567              1
23 270984101              1
23 276139079              1
23 277112808              1
23 277160025              2
23 277199533              1
23 282433843              1
23 286433847              1
23 292112124              2
23 296920626              2
23 299975787              1
23 300199002              1
23 300199711              2
23 300448556              3
23 300473965              1
23 300783772              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 300788188              1
23 300926079              1
23 300986493              1
23 301173314              1
23 301487054              1
23 301550287              1
23 301631570              1
23 301992916              2
23 302138450              1
23 302184584              1
23 302431286              3
23 302473967              2
23 302499024              1
23 302711696              2
23 303184585              1
23 303434649              1
23 303437962              2
23 303497386              1
23 303555126              2
23 303738566              1
23 303753835              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 304654975              2
23 304783776              1
23 304788182              1
23 304799577              1
23 304799680              1
23 306138454              1
23 306198652              1
23 306199717              1
23 306760681              1
23 308499020              1
23 308654979              2
23 309434645              1
23 309437968              1
23 309448555              2
23 309753831              1
23 309799572              1
23 310199408              1
23 310926071              1
23 310992917              1
23 311199409              1
23 311536227              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 311567664              1
23 312138452              1
23 312199715              1
23 312434640              4
23 312437963              1
23 312473969              1
23 312499026              1
23 312499812              1
23 312738567              1
23 312753836              1
23 312760689              1
23 316550284              1
23 316753830              2
23 317555122              1
23 317654970              4
23 317783771              4
23 317799457              2
23 317799572              2
23 317972544              1
23 319499023              2
23 319770740              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 320173317              1
23 320184586              2
23 320199715              4
23 320448550              2
23 320487057              2
23 320499026              2
23 320499583              1
23 320555127              2
23 320711698              2
23 320738567              4
23 320783776              2
23 320926073              1
23 320986497              2
23 321138453              2
23 321184587              1
23 321198651              4
23 321199007              2
23 321431289              4
23 321434641              1
23 321473960              2
23 321487058              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 321497388              1
23 321536229              2
23 321631574              2
23 321783777              2
23 321796724              2
23 321913003              2
23 321923369              1
23 321972514              2
23 322788184              2
23 323328371              2
23 323437966              2
23 323448553              4
23 323536221              1
23 323799455              1
23 334188251              2
23 335188252              2
23 338188166              2
23 338199400              2
23 338713820              1
23 342923338              1
23 343923339              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 345437962              2
23 346148302              1
23 347760680              1
23 348499028              1
23 350654971              1
23 350783772              2
23 351173314              1
23 351199003              1
23 351199407              1
23 351448557              3
23 351473966              1
23 351499023              2
23 351553601              1
23 351689177              1
23 351691932              1
23 351753833              1
23 351788189              3
23 351796720              1
23 352167855              1
23 352437961              2
23 353760688              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 355184587              1
23 355553605              1
23 355555128              1
23 355738568              1
23 355799453              1
23 355923333              1
23 356184588              1
23 356198652              1
23 356199717              1
23 356431280              2
23 356434642              1
23 356487059              1
23 356497389              1
23 356553606              1
23 356555129              1
23 356738569              1
23 356783778              2
23 356788184              3
23 356920643              1
23 356972527              1
23 357167850              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 357738560              1
23 358536222              1
23 358942742              1
23 358986491              1
23 359942743              1
23 359986492              1
23 360199408              1
23 361138451              3
23 361199409              1
23 361499025              1
23 362138452              3
23 362184586              1
23 362555127              1
23 362760689              1
23 363173318              1
23 363199007              1
23 363473960              1
23 363499027              1
23 363553605              1
23 363654976              1
23 363711699              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 363783777              2
23 363796724              1
23 363799681              1
23 364184588              1
23 364198652              1
23 364199717              1
23 364431280              2
23 364487059              1
23 364497389              1
23 364555129              1
23 364691937              1
23 364738569              1
23 365689173              1
23 365753839              1
23 365799455              1
23 365923359              1
23 365972580              1
23 366138456              3
23 366184580              1
23 366199000              1
23 366199719              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 366448554              3
23 366497381              1
23 366499020              1
23 366555121              1
23 366691939              1
23 366753830              1
23 366760683              1
23 367173312              1
23 367184581              1
23 367431283              2
23 367434645              1
23 367473964              1
23 367499021              1
23 367555122              1
23 367783771              2
23 367796728              1
23 367923301              1
23 367972594              1
23 368434646              1
23 368437969              2
23 368738563              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 369799687              1
23 371198651              1
23 371689171              1
23 372448552              3
23 372711690              1
23 372799682              1
23 392434646              1
23 395129969              1
23 400115350              1
23 400420307              1
23 400760410              1
23 409420306              1
23 414165779              1
23 421183891              1
23 421745324              1
23 421924603              2
23 423183893              1
23 423924605              1
23 423953389              1
23 430935710              2
23 430968505              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 431183893              1
23 431745326              2
23 431924605              1
23 431953389              1
23 431975804              2
23 432183894              1
23 432745327              2
23 432953380              1
23 432975805              2
23 435745320              1
23 435924609              2
23 435953383              1
23 435975808              1
23 436183898              1
23 436924600              2
23 436953384              1
23 438924602              1
23 440132710              1
23 440139726              1
23 445177795              1
23 446177796              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 450199368              2
23 451196870              2
23 465294230              1
23 501039831              2
23 501994227              1
23 504039834              1
23 505916203              1
23 506039836              2
23 506056452              2
23 506088889              1
23 507030067              1
23 507039837              4
23 507043949              2
23 507046870              2
23 507099807              1
23 508025219              1
23 508046871              1
23 508048192              1
23 508056454              3
23 508099240              2
23 508099315              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 508099632              1
23 509030069              4
23 509039839              2
23 509043941              2
23 509046872              6
23 509099190              8
23 509099809              4
23 510039832              2
23 510043944              2
23 511043945              2
23 516025322              1
23 516039838              4
23 516043940              3
23 516082877              1
23 517005763              1
23 517039839              1
23 517043941              3
23 518025324              1
23 518039830              1
23 518043942              1
23 518088883              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 518099800              3
23 519005765              4
23 519039831              6
23 519043943              8
23 519099192              4
23 519099801              2
23 521045256              3
23 523035699              4
23 526046873              2
23 528039832              1
23 528082871              2
23 528099193              1
23 528099319              1
23 528099636              1
23 529005767              2
23 530003754              2
23 531036552              1
23 533001955              4
23 533003341              5
23 533061002              2
23 534003758              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
23 551999710              1
23 551999722              1
23 556999739              4
23 557985832              2
23 557999780              2
23 560468691              1
23 560985825              1
23 560985887              1
23 562424906              1
23 563468694              1
23 563962058              2
23 564499816              2
 
726 rows selected.
