



SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '22' AND '22')
AND (SO_LN.ITM_CD > '400000000')
AND (SO_LN.ITM_CD < '820999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 530036551              2
22 530044560              1
22 530065247              3
22 530085477              1
22 531030613              1
22 531036552              2
22 531065248              5
22 532001954              2
22 533001955              3
22 533061002              1
22 534960441              1
22 535044565              1
22 557799255              4
22 557990706              2
22 558799256              1
22 563923068              1
22 563997380              1
22 564499258              1
22 569499253              1
22 571120218              1
22 600130986              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 600147335              1
22 600418861              1
22 600424840              1
22 600436340              1
22 600527191              1
22 600774207              2
22 601147336              1
22 602147337              1
22 603124974              1
22 603126005              2
22 603252696              1
22 603884900              1
22 604774201              5
22 605179527              2
22 605429580              5
22 608147143              1
22 608199899              1
22 611162568              1
22 613147330              1
22 613152925              1
22 614147331              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 615147332              1
22 620429589              2
22 623152927              2
22 624114702              2
22 624461620              1
22 625114703              2
22 625153933              2
22 625427580              1
22 626119463              1
22 626130986              3
22 626717067              2
22 626930110              1
22 627927203              2
22 627930111              1
22 628320979              1
22 628996564              1
22 629320970              4
22 629750832              1
22 630130982              1
22 630417598              3
22 630424846              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 630763527              2
22 630774203              6
22 631158208              1
22 631474335              1
22 631774204              7
22 633126001              2
22 633147144              2
22 634424840              2
22 634717067              2
22 635783966              1
22 637474331              2
22 638252697              1
22 638729698              1
22 639729699              1
22 643715379              4
22 650153934              1
22 650417592              1
22 650429585              1
22 650436340              2
22 653126005              1
22 653884900              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 654130980              2
22 654179526              1
22 654627236              1
22 655527196              3
22 660796178              2
22 660930112              1
22 662153938              2
22 662429589              1
22 662799621              1
22 667153933              1
22 667474337              1
22 667732436              1
22 667884906              1
22 668153465              1
22 668777556              1
22 670124975              1
22 670199895              1
22 670252697              1
22 670729698              1
22 670799873              1
22 671714650              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 671729699              1
22 671740908              1
22 671763526              1
22 673114713              1
22 673711947              1
22 675117507              1
22 675477840              1
22 675713917              1
22 676948484              1
22 676973235              1
22 681730187              2
22 682435346              1
22 682634867              1
22 682718182              2
22 682724870              1
22 688153938              2
22 688461626              2
22 691153933              2
22 691461621              1
22 701141892              2
22 702141893              3
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 703141894              1
22 705126907              1
22 705141896              2
22 705632847              1
22 705641062              1
22 706141897              2
22 706148877              2
22 706537389              1
22 707537380              1
22 709951316              1
22 710537385              1
22 710799783              1
22 711537386              1
22 711653433              1
22 712141895              3
22 721148876              1
22 722148877              1
22 749461416              1
22 749499566              1
22 750141891              3
22 751134936              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 752145447              1
22 758799385              2
22 759199726              1
22 759406599              1
22 759599192              1
22 759599825              2
22 759778142              1
22 759799386              2
22 760599195              1
22 761599196              1
22 763161545              1
22 767179964              1
22 767699574              1
22 767756021              1
22 767771744              1
22 767799108              1
22 767942898              1
22 768751399              1
22 770599820              1
22 771599821              1
22 772599199              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 774406598              1
22 774599824              1
22 774794602              1
22 775120505              2
22 776197331              1
22 776199094              1
22 776199727              1
22 776958258              1
22 787197334              1
22 787337938              3
22 788499563              1
22 788933983              1
22 790674987              1
22 791784575              1
22 791799033              1
22 792128956              1
22 792337935              8
22 792499569              1
22 792718907              3
22 793337936              2
22 795337938              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
22 795637150              1
22 795659651              1
22 796337939              1
22 797499564              1
22 797784355              1
22 797799039              1
22 798799030              1
22 800152770              2
22 800946913              1
22 800946975              1
22 806144743              2
22 809412062              2
22 809414078              3
22 812716009              3
22 812716679              3
22 812717013              2
22 812935837              6
22 812956552              4
22 813930117              6
22 816716003              4
 
335 rows selected.
 
