


SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '31' AND '31')
AND (SO_LN.ITM_CD > '100000000')
AND (SO_LN.ITM_CD < '820999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 213144746              1
31 214195631              1
31 217139078              1
31 220139073              1
31 229567663              1
31 231017941              1
31 234499867              1
31 235567661              1
31 248765250              4
31 252550453              2
31 252765256              2
31 253346956              2
31 253779989              2
31 254425640              3
31 254567664              4
31 254970568              2
31 256499863              4
31 259442514              1
31 259550450              4
31 259779985              4
31 259799660              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 260346955              4
31 261126758              8
31 261199535              4
31 261490153              6
31 261986027              4
31 263433814              3
31 263726485              2
31 265490157              4
31 267442641              1
31 268442642              1
31 268739514              1
31 270906979              1
31 273550458              2
31 276139079              1
31 293744023              2
31 296985898              4
31 300199711              1
31 300499818              1
31 300783772              1
31 301198823              1
31 301199495              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 303184585              1
31 303497386              2
31 303553603              1
31 303738566              1
31 303753835              1
31 304760689              2
31 304954084              1
31 304974656              1
31 306198828              1
31 306199490              1
31 306199717              1
31 306760681              1
31 309497382              2
31 309799457              1
31 310154618              1
31 310184584              1
31 310553602              1
31 310974654              1
31 311783775              1
31 312198826              1
31 312499026              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 312555127              1
31 312954084              1
31 314431280              1
31 316753830              2
31 317783771              2
31 317906468              1
31 317917930              1
31 320184586              1
31 320198826              2
31 320199715              1
31 320499812              1
31 320553604              1
31 320738567              2
31 320760689              3
31 321184587              2
31 321497388              3
31 321499813              1
31 321906490              2
31 321954085              2
31 321967006              1
31 321974619              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 322199490              2
31 323497380              2
31 338906499              1
31 338954084              1
31 347553605              1
31 347760680              1
31 349199491              1
31 350783772              1
31 351499023              1
31 352184584              1
31 353497386              1
31 353760688              1
31 354497387              2
31 354738567              1
31 354974240              1
31 355497388              1
31 355555128              1
31 355738568              1
31 355783777              1
31 355974619              1
31 356184588              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 356497389              2
31 356760681              1
31 356906439              1
31 356926784              1
31 356954086              1
31 357148305              1
31 357499815              1
31 358199492              1
31 361188254              1
31 362188255              1
31 362497387              1
31 362555127              1
31 362738567              1
31 362760689              1
31 363198827              1
31 363499027              1
31 363760680              1
31 363783777              1
31 364184588              1
31 364198828              1
31 364497389              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 364499814              1
31 365783779              1
31 365906430              1
31 365926785              1
31 365954087              1
31 365974635              1
31 366188259              1
31 366497381              3
31 366553608              1
31 366555121              1
31 366760683              1
31 366926786              1
31 366954088              1
31 367148307              1
31 367184581              1
31 367198821              1
31 367499021              1
31 367906468              1
31 367974687              1
31 368148308              1
31 368738563              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 369148309              1
31 371499813              1
31 400420307              1
31 400985404              1
31 404420301              1
31 406420303              1
31 408420305              1
31 408760418              1
31 408950017              2
31 408985402              1
31 409950018              2
31 421183891              1
31 421745324              3
31 421748178              1
31 421928409              1
31 421986716              1
31 423745326              2
31 423748170              1
31 423928401              1
31 423986718              1
31 426165773              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 426785145              2
31 430785141              1
31 430985400              1
31 430989004              1
31 431183893              1
31 431745326              2
31 431748170              1
31 431928401              1
31 431986718              1
31 432183894              1
31 432745327              2
31 432748171              1
31 432928402              1
31 432986719              1
31 434165773              1
31 435165774              1
31 435745320              1
31 435748174              1
31 435920409              1
31 435986712              1
31 440132710              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 440908563              1
31 448176493              1
31 450172716              1
31 506039836              2
31 506099197              1
31 506099313              1
31 507030067              1
31 507039837              4
31 507099198              1
31 509099809              4
31 516025322              1
31 518099420              1
31 518099800              2
31 519043943              2
31 519099421              2
31 526039830              2
31 526040047              1
31 529014540              1
31 530036551              1
31 531065248              1
31 533061002              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 534030616              1
31 536099193              1
31 538099311              1
31 600459843              1
31 600474338              1
31 600727082              1
31 600763521              1
31 603166251              1
31 608126000              1
31 626116203              2
31 626134643              1
31 630727088              1
31 630763527              2
31 631733032              1
31 631774204              2
31 634166258              1
31 637474331              1
31 662429589              1
31 662474332              2
31 667728069              1
31 667732068              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 670729698              1
31 671729699              1
31 671948085              1
31 673114713              2
31 675466013              1
31 681119713              1
31 682634867              2
31 688459847              1
31 700141891              2
31 701141892              1
31 702141893              1
31 703141894              2
31 705139790              3
31 705141896              4
31 705756508              1
31 706141897              1
31 706537389              1
31 707537380              1
31 710537385              1
31 710799783              1
31 711141894              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 711537386              1
31 749199510              1
31 749199762              1
31 749439154              1
31 750141891              1
31 752434717              1
31 758144112              1
31 758199763              1
31 758499454              1
31 758752111              1
31 759144113              1
31 759199586              1
31 759199764              1
31 759499455              1
31 763727014              1
31 767754914              1
31 767777695              1
31 767795934              2
31 770199769              1
31 771199760              1
31 776197331              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
31 784799034              1
31 787197334              1
31 788199339              1
31 789199330              2
31 790199333              1
31 790674987              1
31 791674988              3
31 792633298              1
31 792674989              3
31 795199338              1
31 796199339              1
31 796674983              1
31 797674984              1
31 798674985              1
31 800152770              2
31 808979059              2
31 812716009              3
 
416 rows selected.
