



SELECT SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY)
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V')
AND (SO.SO_WR_DT Between DATE '2020-12-01' And DATE '2020-12-31')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
AND (SO.SO_STORE_CD Between '16' AND '16')
AND (SO_LN.ITM_CD > '400000000')
AND (SO_LN.ITM_CD < '820999999'))
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD
ORDER BY SO.SO_STORE_CD;
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 603252696              1
16 603429588              1
16 604540244              1
16 604714368              1
16 605429580              2
16 608147143              1
16 608199899              2
16 609172515              1
16 613199896              1
16 613715373              2
16 620554685              1
16 621199997              1
16 621554686              1
16 622114700              2
16 622199998              1
16 623114701              2
16 623175191              1
16 624114702              1
16 625114703              1
16 625153933              1
16 626937823              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 627153466              1
16 627979593              1
16 627994141              1
16 630527197              1
16 630554687              1
16 630774203              1
16 631554688              1
16 631773579              2
16 631774204              1
16 633124970              1
16 633147144              1
16 633172515              1
16 634743327              1
16 643715379              1
16 653159953              1
16 653717008              1
16 654937827              1
16 655179527              2
16 657527198              1
16 658179520              1
16 660226791              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 662153938              2
16 662429589              4
16 662799621              1
16 667429584              1
16 667706900              1
16 667728069              1
16 667741928              1
16 668153465              1
16 670138708              1
16 671112870              2
16 671714650              1
16 671760481              1
16 671763526              2
16 671948009              1
16 673760964              1
16 675133347              1
16 675713917              3
16 681123546              2
16 682435346              1
16 682724870              1
16 682732485              2
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 682742119              2
16 688153938              1
16 691153933              2
16 691994149              1
16 695138707              1
16 701774918              2
16 702141893              3
16 703141894              1
16 705126907              1
16 705139790              1
16 705141896              5
16 705641062              1
16 705756508              1
16 706141897              4
16 706537389              1
16 707537380              1
16 710537385              1
16 710743015              1
16 711141894              1
16 711537386              1
16 712141895              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 749199762              1
16 749439154              1
16 750141891              3
16 752145447              1
16 758144112              2
16 758199763              1
16 758461417              1
16 758710795              1
16 758752111              1
16 758932428              1
16 759144113              1
16 759199586              1
16 759199764              1
16 759599825              3
16 759710796              1
16 759784537              1
16 759939079              1
16 759983868              1
16 767179964              1
16 767191251              1
16 767199358              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 767743543              1
16 767755598              1
16 767756021              1
16 767771516              1
16 767771744              1
16 767795732              1
16 767799184              1
16 768684120              1
16 770199769              1
16 770599820              1
16 771199760              1
16 771599821              1
16 774599824              1
16 775499568              2
16 775930425              2
16 775937873              1
16 776197331              1
16 776199094              1
16 787197334              1
16 787337938              4
16 788936321              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 790199333              1
16 790674987              1
16 792199335              2
16 792337935              1
16 792499569              1
16 792611139              1
16 792633298              1
16 792669205              1
16 792930426              1
16 793337936              1
16 793499748              2
16 793748177              1
16 794799036              1
16 795199338              1
16 795337938              1
16 795604086              1
16 795638568              1
16 795649484              1
16 796199339              1
16 796337939              1
16 797199049              1
 
SO ITM_CD    SUM(SO_LN.QTY)
-- --------- --------------
16 797199330              1
16 797337930              1
16 797799039              1
16 797930421              1
16 801149964              2
16 805919909              6
16 809412062              7
16 810199427              6
16 810414071              2
16 810743256              2
16 812718558              3
16 812720351              4
16 813718559              3
16 815720354              4
 
287 rows selected.
