


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-16' And DATE '2021-03-16')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAR-21 01 111458673       1
16-MAR-21 01 113458675       1
16-MAR-21 01 269725148       1
16-MAR-21 01 951114481       1
16-MAR-21 01 954115359       1
16-MAR-21 03 014518483       1
16-MAR-21 03 038977659       1
16-MAR-21 03 043911189       1
16-MAR-21 03 051921976       1
16-MAR-21 03 099008407       2
16-MAR-21 03 099008419       2
16-MAR-21 03 100186899       1
16-MAR-21 03 126199353       1
16-MAR-21 03 129199356       1
16-MAR-21 03 133199352       1
16-MAR-21 03 156918103       1
16-MAR-21 03 163940298       1
16-MAR-21 03 163990647       1
16-MAR-21 03 190547021       1
16-MAR-21 03 196990660       1
16-MAR-21 03 200967579       4
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAR-21 03 201967570       2
16-MAR-21 03 231009831       1
16-MAR-21 03 235770725       1
16-MAR-21 03 261770727       4
16-MAR-21 03 268112807       1
16-MAR-21 03 277112808       1
16-MAR-21 03 292112124       6
16-MAR-21 03 300783772       1
16-MAR-21 03 300979765       1
16-MAR-21 03 308783770       2
16-MAR-21 03 310184584       1
16-MAR-21 03 311783775       1
16-MAR-21 03 317783771       2
16-MAR-21 03 320783776       1
16-MAR-21 03 320979769       2
16-MAR-21 03 356979761       1
16-MAR-21 03 357979762       1
16-MAR-21 03 367979764       1
16-MAR-21 03 430931320       1
16-MAR-21 03 667111086       1
16-MAR-21 03 671753931       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAR-21 03 705139790       1
16-MAR-21 03 705641062       2
16-MAR-21 03 754978317       1
16-MAR-21 03 759799386       1
16-MAR-21 03 778994092       1
16-MAR-21 03 791978312       1
16-MAR-21 03 953188779       1
16-MAR-21 04 099007962       1
16-MAR-21 04 099007974       1
16-MAR-21 04 112198444       1
16-MAR-21 04 113198445       1
16-MAR-21 04 165198649       1
16-MAR-21 04 906121708       1
16-MAR-21 06 014509698       1
16-MAR-21 06 099001958       1
16-MAR-21 06 099001960       1
16-MAR-21 06 112743136       1
16-MAR-21 06 137117734       2
16-MAR-21 06 147117736       2
16-MAR-21 06 201189188       1
16-MAR-21 06 252189189       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAR-21 06 259189186       4
16-MAR-21 06 261199535       4
16-MAR-21 06 268713293       1
16-MAR-21 06 450199368       2
16-MAR-21 06 506048190       1
16-MAR-21 06 507043949       1
16-MAR-21 06 508043940       1
16-MAR-21 06 509043941       2
16-MAR-21 06 521045256       1
16-MAR-21 06 533003341       1
16-MAR-21 06 534003758       1
16-MAR-21 06 535030617       1
16-MAR-21 06 669793614       1
16-MAR-21 06 767174130       1
16-MAR-21 06 795638568       1
16-MAR-21 06 923021214       1
16-MAR-21 06 923215455       1
16-MAR-21 06 954111286       1
