


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-08' And DATE '2021-03-08')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-MAR-21 01 048958079       1
08-MAR-21 01 048992019       1
08-MAR-21 01 049925158       1
08-MAR-21 01 049934830       1
08-MAR-21 01 049963879       1
08-MAR-21 01 051900794       1
08-MAR-21 01 051902558       1
08-MAR-21 01 051930797       1
08-MAR-21 01 051966261       1
08-MAR-21 01 361229466       1
08-MAR-21 01 362229467       1
08-MAR-21 01 366229461       1
08-MAR-21 01 603135408       1
08-MAR-21 03 001908283       1
08-MAR-21 03 001948542       1
08-MAR-21 03 001957894       1
08-MAR-21 03 001975385       1
08-MAR-21 03 001978141       1
08-MAR-21 03 001981542       1
08-MAR-21 03 013762706       1
08-MAR-21 03 014577348       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-MAR-21 03 014595194       1
08-MAR-21 03 099000247       5
08-MAR-21 03 099008407       5
08-MAR-21 03 103790691       1
08-MAR-21 03 106790694       1
08-MAR-21 03 106946708       1
08-MAR-21 03 130164887       1
08-MAR-21 03 147199512       1
08-MAR-21 03 148199424       1
08-MAR-21 03 148199513       1
08-MAR-21 03 148199878       1
08-MAR-21 03 170946706       1
08-MAR-21 03 200957047       1
08-MAR-21 03 209954040       1
08-MAR-21 03 260957049       4
08-MAR-21 03 261799575       4
08-MAR-21 03 400923315       1
08-MAR-21 03 426923315       1
08-MAR-21 03 450196879       1
08-MAR-21 03 452960125       1
08-MAR-21 03 655128215       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-MAR-21 03 792752593       1
08-MAR-21 03 922140188       1
08-MAR-21 03 926117626       1
08-MAR-21 03 954901419       1
08-MAR-21 04 124799454       1
08-MAR-21 04 151190899       1
08-MAR-21 04 171198647       1
08-MAR-21 04 268763147       1
08-MAR-21 04 300328374       1
08-MAR-21 04 312760689       1
08-MAR-21 04 508048192       1
08-MAR-21 04 509043941       2
08-MAR-21 04 634124971       1
08-MAR-21 06 100979509       2
08-MAR-21 06 104155381       2
08-MAR-21 06 111458673       1
08-MAR-21 06 148979505       2
08-MAR-21 06 194979501       1
08-MAR-21 06 200972075       1
08-MAR-21 06 210612001       1
08-MAR-21 06 214612005       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-MAR-21 06 227779987       1
08-MAR-21 06 231010769       1
08-MAR-21 06 255499862       2
08-MAR-21 06 255612004       2
08-MAR-21 06 260612001       4
08-MAR-21 06 261716002       5
08-MAR-21 06 303799792       1
08-MAR-21 06 312473969       1
08-MAR-21 06 312799793       1
08-MAR-21 06 320799793       2
08-MAR-21 06 350799799       1
08-MAR-21 06 356799795       1
08-MAR-21 06 366799797       1
08-MAR-21 06 600459843       1
08-MAR-21 06 634459843       1
08-MAR-21 06 670119900       1
08-MAR-21 06 688459847       1
08-MAR-21 06 695119909       1
