



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-19' And DATE '2021-03-19')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAR-21 03 099003748       1
19-MAR-21 03 099003750       1
19-MAR-21 03 099007962       2
19-MAR-21 03 099007974       1
19-MAR-21 03 099008407       2
19-MAR-21 03 099008419       1
19-MAR-21 03 100454975       1
19-MAR-21 03 103745444       1
19-MAR-21 03 108923548       2
19-MAR-21 03 115745448       1
19-MAR-21 03 170785095       1
19-MAR-21 03 231009831       1
19-MAR-21 03 232725145       1
19-MAR-21 03 235725148       1
19-MAR-21 03 255916882       2
19-MAR-21 03 261112800       4
19-MAR-21 03 287784257       1
19-MAR-21 03 306779907       1
19-MAR-21 03 320555127       2
19-MAR-21 03 410199550       2
19-MAR-21 03 421199553       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAR-21 03 430935291       1
19-MAR-21 03 433199557       1
19-MAR-21 03 434199558       1
19-MAR-21 03 603884900       1
19-MAR-21 03 658179520       1
19-MAR-21 03 667153464       1
19-MAR-21 03 792950478       1
19-MAR-21 03 922134767       1
19-MAR-21 03 923213540       1
19-MAR-21 03 923312158       1
19-MAR-21 03 923312893       1
19-MAR-21 03 926143241       1
19-MAR-21 03 953962365       1
19-MAR-21 03 954111464       1
19-MAR-21 03 954116729       1
19-MAR-21 03 954143536       1
19-MAR-21 03 954175165       1
19-MAR-21 03 961156152       1
19-MAR-21 03 961160478       1
19-MAR-21 04 099008407       2
19-MAR-21 04 099008419       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAR-21 04 115790126       1
19-MAR-21 04 126199517       1
19-MAR-21 04 129199510       2
19-MAR-21 04 134199517       1
19-MAR-21 04 135199518       1
19-MAR-21 04 165198649       1
19-MAR-21 04 230799124       1
19-MAR-21 04 232799126       1
19-MAR-21 04 261942443       6
19-MAR-21 04 323536221       1
19-MAR-21 04 806144743       3
19-MAR-21 04 810414071       1
19-MAR-21 04 910180734       2
19-MAR-21 04 910186180       2
19-MAR-21 04 926114149       1
19-MAR-21 04 954196828       1
19-MAR-21 06 099003748       2
19-MAR-21 06 099003750       2
19-MAR-21 06 099008419       1
19-MAR-21 06 100171216       1
19-MAR-21 06 100186899       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAR-21 06 104171210       1
19-MAR-21 06 113186894       1
19-MAR-21 06 139117736       1
19-MAR-21 06 147199613       1
19-MAR-21 06 148117737       1
19-MAR-21 06 160799674       1
19-MAR-21 06 201699898       1
19-MAR-21 06 211699890       1
19-MAR-21 06 224137617       1
19-MAR-21 06 227137610       1
19-MAR-21 06 248699893       2
19-MAR-21 06 255699892       6
19-MAR-21 06 426785145       1
19-MAR-21 06 600417592       1
19-MAR-21 06 635760968       1
19-MAR-21 06 668175992       1
19-MAR-21 08 099008407       1
19-MAR-21 08 099008419       1
