


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-26' And DATE '2021-03-26')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-MAR-21 03 013731686       1
26-MAR-21 03 014416817       1
26-MAR-21 03 048957255       1
26-MAR-21 03 099008407       4
26-MAR-21 03 099008419       4
26-MAR-21 03 100921471       2
26-MAR-21 03 100998016       2
26-MAR-21 03 103799005       1
26-MAR-21 03 106199296       1
26-MAR-21 03 106799008       1
26-MAR-21 03 134165679       1
26-MAR-21 03 135165670       1
26-MAR-21 03 138117735       2
26-MAR-21 03 140930808       1
26-MAR-21 03 146117735       2
26-MAR-21 03 156921477       1
26-MAR-21 03 196915686       1
26-MAR-21 03 200945713       1
26-MAR-21 03 201945714       1
26-MAR-21 03 202945210       6
26-MAR-21 03 210144743       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-MAR-21 03 211144744       1
26-MAR-21 03 212144745       4
26-MAR-21 03 213144746       1
26-MAR-21 03 300536224       1
26-MAR-21 03 301190827       1
26-MAR-21 03 303738566       1
26-MAR-21 03 307536221       2
26-MAR-21 03 312738567       2
26-MAR-21 03 312908277       2
26-MAR-21 03 320738567       2
26-MAR-21 03 323536221       2
26-MAR-21 03 355738568       1
26-MAR-21 03 356997543       1
26-MAR-21 03 360939446       1
26-MAR-21 03 365992304       1
26-MAR-21 03 367984222       1
26-MAR-21 03 435199559       1
26-MAR-21 03 508048192       1
26-MAR-21 03 553120216       2
26-MAR-21 03 568120213       1
26-MAR-21 03 600763521       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-MAR-21 03 630763527       1
26-MAR-21 03 675969223       1
26-MAR-21 03 758144112       1
26-MAR-21 03 759926781       1
26-MAR-21 03 767934435       2
26-MAR-21 03 768788271       1
26-MAR-21 03 954112163       1
26-MAR-21 03 954116729       1
26-MAR-21 03 954166368       1
26-MAR-21 03 954174086       2
26-MAR-21 03 954180774       1
26-MAR-21 04 111785171       1
26-MAR-21 04 347555128       1
26-MAR-21 04 356760681       1
26-MAR-21 04 363760680       1
26-MAR-21 04 365555120       1
26-MAR-21 04 370555127       1
26-MAR-21 04 603626461       1
26-MAR-21 04 651474339       1
26-MAR-21 04 671112870       2
26-MAR-21 04 910177054       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
26-MAR-21 06 120185334       1
26-MAR-21 06 121185335       1
26-MAR-21 06 127185331       1
26-MAR-21 06 351448557       1
26-MAR-21 08 043908005       1
26-MAR-21 08 065922291       1
26-MAR-21 08 065959755       1
26-MAR-21 08 065998226       1
26-MAR-21 08 099008407       1
26-MAR-21 08 099008419       1
26-MAR-21 08 100772830       1
26-MAR-21 08 104917666       1
26-MAR-21 08 113772835       1
26-MAR-21 08 115170502       1
26-MAR-21 08 116772838       1
26-MAR-21 08 136921372       2
26-MAR-21 08 153160305       1
26-MAR-21 08 230495651       1
