



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-14' And DATE '2021-03-14')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAR-21 01 100976337       1
14-MAR-21 01 600130986       1
14-MAR-21 03 013748198       1
14-MAR-21 03 013781059       1
14-MAR-21 03 014585941       1
14-MAR-21 03 014597578       1
14-MAR-21 03 014598619       1
14-MAR-21 03 097199600       1
14-MAR-21 03 099000247      12
14-MAR-21 03 099001958       2
14-MAR-21 03 099007974       1
14-MAR-21 03 099008407       8
14-MAR-21 03 099008419       1
14-MAR-21 03 100963013       1
14-MAR-21 03 100970777       1
14-MAR-21 03 101100458       1
14-MAR-21 03 103170508       1
14-MAR-21 03 103790691       1
14-MAR-21 03 106170501       1
14-MAR-21 03 113743137       1
14-MAR-21 03 113757910       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAR-21 03 115745448       1
14-MAR-21 03 122757911       2
14-MAR-21 03 123757912       2
14-MAR-21 03 125970776       1
14-MAR-21 03 126757915       2
14-MAR-21 03 140968376       2
14-MAR-21 03 144100459       2
14-MAR-21 03 144958406       2
14-MAR-21 03 151119952       1
14-MAR-21 03 160799674       1
14-MAR-21 03 170925651       1
14-MAR-21 03 190547172       1
14-MAR-21 03 196918834       1
14-MAR-21 03 196990759       1
14-MAR-21 03 214545014       1
14-MAR-21 03 217139078       1
14-MAR-21 03 220139073       1
14-MAR-21 03 231545015       1
14-MAR-21 03 231946192       1
14-MAR-21 03 261490153       4
14-MAR-21 03 265490157       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAR-21 03 276139079       1
14-MAR-21 03 287946198       1
14-MAR-21 03 301198657       2
14-MAR-21 03 303497386       1
14-MAR-21 03 303738566       1
14-MAR-21 03 306198652       1
14-MAR-21 03 312738567       1
14-MAR-21 03 320738567       1
14-MAR-21 03 321198651       4
14-MAR-21 03 321497388       2
14-MAR-21 03 323553607       1
14-MAR-21 03 355738568       1
14-MAR-21 03 356198652       2
14-MAR-21 03 362738567       1
14-MAR-21 03 363188256       1
14-MAR-21 03 364188257       1
14-MAR-21 03 364198652       2
14-MAR-21 03 367188250       1
14-MAR-21 03 368738563       1
14-MAR-21 03 371198651       2
14-MAR-21 03 430954518       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAR-21 03 430974510       1
14-MAR-21 03 431908512       1
14-MAR-21 03 432908513       1
14-MAR-21 03 435908516       1
14-MAR-21 03 465294230       1
14-MAR-21 03 506065502       1
14-MAR-21 03 507043949       1
14-MAR-21 03 508082877       1
14-MAR-21 03 516043940       1
14-MAR-21 03 517046872       1
14-MAR-21 03 517099809       1
14-MAR-21 03 523035699       1
14-MAR-21 03 527075560       1
14-MAR-21 03 528075561       1
14-MAR-21 03 531075566       1
14-MAR-21 03 534003758       1
14-MAR-21 03 534030616       1
14-MAR-21 03 608147143       1
