


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-25' And DATE '2021-03-25')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-MAR-21 01 116979393       1
25-MAR-21 01 300983625       1
25-MAR-21 01 320983629       2
25-MAR-21 03 013731686       1
25-MAR-21 03 013731890       1
25-MAR-21 03 014425068       1
25-MAR-21 03 014440236       1
25-MAR-21 03 014468513       1
25-MAR-21 03 014471394       1
25-MAR-21 03 014479097       1
25-MAR-21 03 099008407       4
25-MAR-21 03 099008419       3
25-MAR-21 03 103178504       1
25-MAR-21 03 103745444       1
25-MAR-21 03 105966999       1
25-MAR-21 03 105970594       1
25-MAR-21 03 106178507       1
25-MAR-21 03 106966990       1
25-MAR-21 03 106970595       1
25-MAR-21 03 107196823       2
25-MAR-21 03 107966991       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-MAR-21 03 115745448       1
25-MAR-21 03 116199577       1
25-MAR-21 03 117199578       2
25-MAR-21 03 136199571       1
25-MAR-21 03 174197686       1
25-MAR-21 03 231935050       1
25-MAR-21 03 235935054       1
25-MAR-21 03 238938510       1
25-MAR-21 03 239938511       1
25-MAR-21 03 259935052       6
25-MAR-21 03 303473817       1
25-MAR-21 03 304799577       1
25-MAR-21 03 309799572       1
25-MAR-21 03 312788182       1
25-MAR-21 03 320711686       2
25-MAR-21 03 320799577       2
25-MAR-21 03 323783779       2
25-MAR-21 03 407180330       1
25-MAR-21 03 658179520       1
25-MAR-21 03 767179964       1
25-MAR-21 03 767799108       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-MAR-21 03 923211255       1
25-MAR-21 03 929112794       1
25-MAR-21 03 961131415       1
25-MAR-21 04 100155387       1
25-MAR-21 04 100970917       1
25-MAR-21 04 101920406       1
25-MAR-21 04 102913630       1
25-MAR-21 04 103913631       1
25-MAR-21 04 105976661       1
25-MAR-21 04 106913634       1
25-MAR-21 04 107765200       1
25-MAR-21 04 111155380       1
25-MAR-21 04 113155382       1
25-MAR-21 04 129765206       1
25-MAR-21 04 136905316       1
25-MAR-21 04 147957142       1
25-MAR-21 04 156925704       1
25-MAR-21 04 157925705       1
25-MAR-21 04 160977759       1
25-MAR-21 04 200931827       2
25-MAR-21 04 450196879       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-MAR-21 04 603124974       1
25-MAR-21 04 633124970       1
25-MAR-21 04 634124971       1
25-MAR-21 04 768730511       1
25-MAR-21 04 769730512       1
25-MAR-21 04 910027475       2
25-MAR-21 04 961018100       1
25-MAR-21 06 112199523       2
25-MAR-21 06 129770550       1
25-MAR-21 06 268195635       1
25-MAR-21 06 303437962       1
25-MAR-21 06 321437964       1
25-MAR-21 06 356434642       1
25-MAR-21 06 356760681       1
25-MAR-21 06 363760680       1
25-MAR-21 06 368434646       1
25-MAR-21 06 798799030       1
25-MAR-21 06 910116830       1
