



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-24' And DATE '2021-03-24')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-MAR-21 01 631147142       1
24-MAR-21 01 751194540       1
24-MAR-21 01 951704812       1
24-MAR-21 03 099008407       1
24-MAR-21 03 099008419       1
24-MAR-21 03 100544685       1
24-MAR-21 03 104544689       1
24-MAR-21 03 106170501       1
24-MAR-21 03 115170502       1
24-MAR-21 03 140981033       1
24-MAR-21 03 160117505       1
24-MAR-21 03 301173314       1
24-MAR-21 03 304799680       1
24-MAR-21 03 309799685       1
24-MAR-21 03 312173317       1
24-MAR-21 03 312799680       1
24-MAR-21 03 317951893       2
24-MAR-21 03 319473966       1
24-MAR-21 03 320173317       2
24-MAR-21 03 502099636       1
24-MAR-21 03 506082875       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-MAR-21 03 509039839       1
24-MAR-21 03 515039837       1
24-MAR-21 03 522099630       1
24-MAR-21 03 524039838       2
24-MAR-21 03 529040040       2
24-MAR-21 03 534001956       2
24-MAR-21 03 603626461       1
24-MAR-21 03 633626467       1
24-MAR-21 03 658179520       1
24-MAR-21 03 754965017       1
24-MAR-21 03 775903721       2
24-MAR-21 03 788994373       1
24-MAR-21 04 099008407       2
24-MAR-21 04 099008419       2
24-MAR-21 04 120799094       1
24-MAR-21 04 121799095       1
24-MAR-21 04 169734158       1
24-MAR-21 04 303711508       1
24-MAR-21 04 309711504       1
24-MAR-21 04 314711501       1
24-MAR-21 04 321711500       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-MAR-21 04 351711506       1
24-MAR-21 04 367711504       1
24-MAR-21 04 372711501       1
24-MAR-21 04 430795370       1
24-MAR-21 04 910114418       1
24-MAR-21 04 923160460       1
24-MAR-21 06 101780749       1
24-MAR-21 06 111780741       1
24-MAR-21 06 112148425       1
24-MAR-21 06 119148422       1
24-MAR-21 06 150783934       1
24-MAR-21 06 421748178       1
24-MAR-21 06 423748170       1
24-MAR-21 06 426949446       1
24-MAR-21 06 431748170       1
24-MAR-21 06 432748171       1
24-MAR-21 06 435748174       1
24-MAR-21 06 436748175       1
24-MAR-21 06 440949444       1
24-MAR-21 06 705139790       1
24-MAR-21 06 767799108       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-MAR-21 06 923313287       1
24-MAR-21 06 953906949       1
24-MAR-21 08 064928999       1
24-MAR-21 08 064960428       1
24-MAR-21 08 099003748       1
24-MAR-21 08 099003750       1
24-MAR-21 08 099008407       2
24-MAR-21 08 099008419       2
24-MAR-21 08 100799242       2
24-MAR-21 08 107772837       1
24-MAR-21 08 119981098       1
24-MAR-21 08 126176761       1
24-MAR-21 08 127176762       1
24-MAR-21 08 129176764       1
24-MAR-21 08 134176761       1
24-MAR-21 08 135176762       1
24-MAR-21 08 200915253       1
24-MAR-21 08 227427095       1
