



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-13' And DATE '2021-03-13')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAR-21 01 104198456       1
13-MAR-21 01 229444358       1
13-MAR-21 01 231444352       1
13-MAR-21 01 253444358       2
13-MAR-21 01 260444357       2
13-MAR-21 01 302431286       2
13-MAR-21 01 303497386       1
13-MAR-21 01 306431280       1
13-MAR-21 01 321431289       2
13-MAR-21 01 321497388       1
13-MAR-21 01 643715379       1
13-MAR-21 01 681119713       1
13-MAR-21 01 769719277       1
13-MAR-21 03 099000247      11
13-MAR-21 03 099001958       1
13-MAR-21 03 099008407       8
13-MAR-21 03 100980704       1
13-MAR-21 03 101795360       1
13-MAR-21 03 103199736       1
13-MAR-21 03 103799005       1
13-MAR-21 03 105921363       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAR-21 03 105952166       2
13-MAR-21 03 106199739       1
13-MAR-21 03 106799008       1
13-MAR-21 03 108199577       1
13-MAR-21 03 110980706       1
13-MAR-21 03 115799009       1
13-MAR-21 03 115921365       1
13-MAR-21 03 116199577       1
13-MAR-21 03 117199578       1
13-MAR-21 03 120980708       1
13-MAR-21 03 121199574       1
13-MAR-21 03 125921367       1
13-MAR-21 03 136199571       1
13-MAR-21 03 147199194       2
13-MAR-21 03 148199195       2
13-MAR-21 03 160997751       1
13-MAR-21 03 170114119       1
13-MAR-21 03 190547172       3
13-MAR-21 03 200126755       1
13-MAR-21 03 200717049       1
13-MAR-21 03 200918110       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAR-21 03 200970273       5
13-MAR-21 03 201126756       1
13-MAR-21 03 201717040       1
13-MAR-21 03 203550454       1
13-MAR-21 03 211962863       1
13-MAR-21 03 217139078       1
13-MAR-21 03 220139073       1
13-MAR-21 03 236962862       1
13-MAR-21 03 255199462       1
13-MAR-21 03 259550450       4
13-MAR-21 03 261126758       4
13-MAR-21 03 261425649       3
13-MAR-21 03 261770727       4
13-MAR-21 03 268550451       1
13-MAR-21 03 268691485       1
13-MAR-21 03 276139079       1
13-MAR-21 03 300448556       1
13-MAR-21 03 301188252       1
13-MAR-21 03 304799995       2
13-MAR-21 03 311199409       1
13-MAR-21 03 311550289       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAR-21 03 312188255       1
13-MAR-21 03 317799990       2
13-MAR-21 03 320448550       1
13-MAR-21 03 321188256       2
13-MAR-21 03 321199401       2
13-MAR-21 03 323799998       1
13-MAR-21 03 348448552       1
13-MAR-21 03 351716986       1
13-MAR-21 03 360199408       1
13-MAR-21 03 361199409       1
13-MAR-21 03 361716988       1
13-MAR-21 03 365448553       1
13-MAR-21 03 366448554       1
13-MAR-21 03 366716983       1
13-MAR-21 03 421958971       2
13-MAR-21 03 423958973       1
13-MAR-21 03 430958972       1
13-MAR-21 03 431958973       1
