


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-31' And DATE '2021-03-31')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
31-MAR-21 01 099008407       1
31-MAR-21 01 099008419       1
31-MAR-21 01 100967756       1
31-MAR-21 01 126165679       1
31-MAR-21 01 134165679       1
31-MAR-21 01 135165670       1
31-MAR-21 03 013748198       2
31-MAR-21 03 014407212       1
31-MAR-21 03 014408050       1
31-MAR-21 03 014412530       1
31-MAR-21 03 014444412       1
31-MAR-21 03 014459413       1
31-MAR-21 03 014467080       1
31-MAR-21 03 014480331       1
31-MAR-21 03 014483250       1
31-MAR-21 03 014496841       1
31-MAR-21 03 026915756       1
31-MAR-21 03 026937156       1
31-MAR-21 03 038962684       1
31-MAR-21 03 048932506       1
31-MAR-21 03 049921542       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
31-MAR-21 03 051943124       1
31-MAR-21 03 051974991       1
31-MAR-21 03 099008407       2
31-MAR-21 03 099008419       2
31-MAR-21 03 104155381       1
31-MAR-21 03 106171212       1
31-MAR-21 03 118917674       1
31-MAR-21 03 133917673       1
31-MAR-21 03 146920699       1
31-MAR-21 03 153160305       1
31-MAR-21 03 156918660       2
31-MAR-21 03 157918661       1
31-MAR-21 03 174197686       1
31-MAR-21 03 184197688       1
31-MAR-21 03 301167854       1
31-MAR-21 03 301188252       1
31-MAR-21 03 306188257       1
31-MAR-21 03 321188256       2
31-MAR-21 03 352167855       1
31-MAR-21 03 357167850       1
31-MAR-21 03 363188256       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
31-MAR-21 03 364188257       1
31-MAR-21 03 367188250       1
31-MAR-21 03 600119906       1
31-MAR-21 03 602119908       1
31-MAR-21 03 923109169       1
31-MAR-21 03 923109498       1
31-MAR-21 03 939113558       1
31-MAR-21 04 014487208       1
31-MAR-21 04 101795360       1
31-MAR-21 04 140441611       1
31-MAR-21 04 190510062       1
31-MAR-21 04 426920066       1
31-MAR-21 04 430999118       2
31-MAR-21 04 678998695       1
31-MAR-21 04 758920954       1
31-MAR-21 04 923314657       1
31-MAR-21 04 954211226       1
31-MAR-21 06 113901537       1
31-MAR-21 06 312448550       1
31-MAR-21 06 355184587       1
31-MAR-21 06 362184586       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
31-MAR-21 06 366184580       1
31-MAR-21 06 518065506       1
31-MAR-21 06 705139790       1
31-MAR-21 08 100157444       1
31-MAR-21 08 101499766       1
31-MAR-21 08 104924281       1
31-MAR-21 08 111157447       1
31-MAR-21 08 112752248       2
31-MAR-21 08 113157449       1
31-MAR-21 08 122799781       1
31-MAR-21 08 123799782       1
31-MAR-21 08 126799785       2
31-MAR-21 08 127799786       1
31-MAR-21 08 190547021       1
31-MAR-21 08 193924264       2
31-MAR-21 08 210010118       1
31-MAR-21 08 234499867       2
31-MAR-21 08 254980925       2
