



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-28' And DATE '2021-03-28')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-MAR-21 01 101795360       2
28-MAR-21 01 235799484       1
28-MAR-21 01 247799488       1
28-MAR-21 01 261750206       6
28-MAR-21 01 268158625       1
28-MAR-21 01 320738567       1
28-MAR-21 01 355738568       1
28-MAR-21 01 509046872       2
28-MAR-21 01 518065506       1
28-MAR-21 01 700799464       1
28-MAR-21 01 792128956       1
28-MAR-21 03 099008407       1
28-MAR-21 03 099008419       2
28-MAR-21 03 121958081       1
28-MAR-21 03 137117734       1
28-MAR-21 03 144740429       2
28-MAR-21 03 169734158       1
28-MAR-21 03 200167270       1
28-MAR-21 03 208775924       1
28-MAR-21 03 209775925       1
28-MAR-21 03 252775928       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-MAR-21 03 255167275       2
28-MAR-21 03 259775925       4
28-MAR-21 03 261167273       4
28-MAR-21 03 261199535       8
28-MAR-21 03 306199490       1
28-MAR-21 03 310968500       1
28-MAR-21 03 321711500       2
28-MAR-21 03 351711506       1
28-MAR-21 03 367437968       1
28-MAR-21 03 367711504       1
28-MAR-21 03 372711501       1
28-MAR-21 03 521045256       1
28-MAR-21 03 682732485       1
28-MAR-21 03 759430425       1
28-MAR-21 03 767163909       1
28-MAR-21 03 767910954       1
28-MAR-21 03 787337938       1
28-MAR-21 03 910117589       1
28-MAR-21 03 954117860       1
28-MAR-21 03 954160479       1
28-MAR-21 03 954175901       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-MAR-21 04 247739519       1
28-MAR-21 04 255425641       3
28-MAR-21 04 272199552       1
28-MAR-21 04 304799577       1
28-MAR-21 04 309799572       1
28-MAR-21 04 317799572       1
28-MAR-21 04 319799574       2
28-MAR-21 04 338779905       1
28-MAR-21 04 348799579       1
28-MAR-21 04 365799570       1
28-MAR-21 04 366799571       1
28-MAR-21 04 629320970       1
28-MAR-21 04 676137980       1
28-MAR-21 04 910111450       2
28-MAR-21 04 923216027       1
28-MAR-21 04 954010915       1
28-MAR-21 04 963104066       1
28-MAR-21 06 099008407       1
28-MAR-21 06 099008419       1
28-MAR-21 06 100750858       1
28-MAR-21 06 112750852       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-MAR-21 06 146994442       1
28-MAR-21 06 162986483       1
28-MAR-21 06 227779987       1
28-MAR-21 06 231010769       1
28-MAR-21 06 268779986       1
28-MAR-21 06 270779980       1
28-MAR-21 06 301198823       1
28-MAR-21 06 303711508       1
28-MAR-21 06 304785439       1
28-MAR-21 06 304788182       1
28-MAR-21 06 312788182       1
28-MAR-21 06 312929928       1
28-MAR-21 06 314967677       1
28-MAR-21 06 321711500       2
28-MAR-21 06 321993215       1
28-MAR-21 06 322788184       1
28-MAR-21 06 323785432       2
28-MAR-21 06 351711506       1
