



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-29' And DATE '2021-03-29')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-MAR-21 01 048913392       1
29-MAR-21 01 051901948       1
29-MAR-21 01 099008407       1
29-MAR-21 01 099008419       1
29-MAR-21 01 136903893       1
29-MAR-21 01 142730224       1
29-MAR-21 01 151177548       1
29-MAR-21 01 302738565       1
29-MAR-21 01 320738567       1
29-MAR-21 01 608199899       1
29-MAR-21 03 051975741       1
29-MAR-21 03 099008407       1
29-MAR-21 03 099008419       1
29-MAR-21 03 174197686       1
29-MAR-21 03 262525250       1
29-MAR-21 03 421748178       1
29-MAR-21 03 423748170       1
29-MAR-21 03 431748170       1
29-MAR-21 03 432748171       1
29-MAR-21 03 435748174       1
29-MAR-21 03 436748175       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-MAR-21 03 767174130       1
29-MAR-21 03 785141892       1
29-MAR-21 03 786141893       1
29-MAR-21 03 809414078       2
29-MAR-21 03 923018217       1
29-MAR-21 03 926116179       1
29-MAR-21 04 099003748       1
29-MAR-21 04 099003750       1
29-MAR-21 04 100186899       1
29-MAR-21 04 102740025       1
29-MAR-21 04 103790691       1
29-MAR-21 04 105740028       1
29-MAR-21 04 111790691       2
29-MAR-21 04 156916957       1
29-MAR-21 04 201199468       1
29-MAR-21 04 214199463       1
29-MAR-21 04 231346950       1
29-MAR-21 04 235346954       1
29-MAR-21 04 252466377       1
29-MAR-21 04 255199462       8
29-MAR-21 04 269199468       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-MAR-21 04 300783772       1
29-MAR-21 04 301487054       1
29-MAR-21 04 304783776       1
29-MAR-21 04 305906399       1
29-MAR-21 04 306779907       1
29-MAR-21 04 307487050       1
29-MAR-21 04 308783770       1
29-MAR-21 04 317783771       3
29-MAR-21 04 320487057       1
29-MAR-21 04 323783779       1
29-MAR-21 04 338783776       3
29-MAR-21 04 344487055       2
29-MAR-21 04 350783772       2
29-MAR-21 04 363783777       2
29-MAR-21 04 451199369       1
29-MAR-21 04 508065504       1
29-MAR-21 04 509046872       2
29-MAR-21 04 603459707       1
29-MAR-21 04 613199896       1
29-MAR-21 04 626152920       1
29-MAR-21 04 653459707       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-MAR-21 04 751194540       1
29-MAR-21 04 758454107       1
29-MAR-21 04 759454108       1
29-MAR-21 04 774406598       1
29-MAR-21 04 906122368       1
29-MAR-21 04 910028643       2
29-MAR-21 04 910171139       2
29-MAR-21 04 911709749       1
29-MAR-21 04 923217485       1
29-MAR-21 04 954006916       1
29-MAR-21 06 099003750       1
29-MAR-21 06 099007974       1
29-MAR-21 06 100479915       1
29-MAR-21 06 106479911       1
29-MAR-21 06 107765200       1
29-MAR-21 06 150750353       1
29-MAR-21 06 302148300       1
29-MAR-21 06 306148304       1
