


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-22' And DATE '2021-03-22')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAR-21 01 309497382       1
22-MAR-21 03 001759224       1
22-MAR-21 03 001992165       1
22-MAR-21 03 099008407       7
22-MAR-21 03 099008419       7
22-MAR-21 03 100157444       2
22-MAR-21 03 100743132       1
22-MAR-21 03 100964798       1
22-MAR-21 03 104157448       1
22-MAR-21 03 104743136       1
22-MAR-21 03 107454972       1
22-MAR-21 03 113199269       1
22-MAR-21 03 115790126       1
22-MAR-21 03 120710959       1
22-MAR-21 03 121710950       1
22-MAR-21 03 125710954       1
22-MAR-21 03 125964797       1
22-MAR-21 03 128710957       1
22-MAR-21 03 137117734       1
22-MAR-21 03 201198389       1
22-MAR-21 03 248198384       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAR-21 03 255198383       4
22-MAR-21 03 278982422       1
22-MAR-21 03 301188252       1
22-MAR-21 03 302148300       1
22-MAR-21 03 304799995       1
22-MAR-21 03 312799995       1
22-MAR-21 03 313699881       1
22-MAR-21 03 320699880       1
22-MAR-21 03 321148303       2
22-MAR-21 03 323799998       2
22-MAR-21 03 363188256       1
22-MAR-21 03 364188257       1
22-MAR-21 03 367148307       1
22-MAR-21 03 367188250       1
22-MAR-21 03 368148308       1
22-MAR-21 03 369148309       1
22-MAR-21 03 421992454       1
22-MAR-21 03 423992456       1
22-MAR-21 03 429062728       1
22-MAR-21 03 431992456       1
22-MAR-21 03 432992457       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAR-21 03 506025217       2
22-MAR-21 03 507030067       2
22-MAR-21 03 508099315       1
22-MAR-21 03 529040040       2
22-MAR-21 03 767191251       1
22-MAR-21 03 809412062       2
22-MAR-21 03 809414078       4
22-MAR-21 03 813971175       6
22-MAR-21 03 951715144       1
22-MAR-21 04 099008407       1
22-MAR-21 04 099008419       1
22-MAR-21 04 106170501       1
22-MAR-21 04 116770555       2
22-MAR-21 04 150114393       1
22-MAR-21 04 151114394       1
22-MAR-21 04 160998866       1
22-MAR-21 04 280148062       1
22-MAR-21 04 281148063       1
22-MAR-21 04 320448550       2
22-MAR-21 04 321607650       2
22-MAR-21 04 348607651       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAR-21 04 362607659       1
22-MAR-21 04 366607653       1
22-MAR-21 04 508088881       1
22-MAR-21 04 611957777       1
22-MAR-21 04 751134936       1
22-MAR-21 04 910112793       1
22-MAR-21 04 910130537       2
22-MAR-21 04 911709749       1
22-MAR-21 04 923144593       1
22-MAR-21 04 940937646       1
22-MAR-21 04 954160861       1
22-MAR-21 06 099007974       1
22-MAR-21 06 099008407       1
22-MAR-21 06 099008419       2
22-MAR-21 06 100783542       1
22-MAR-21 06 105950770       2
22-MAR-21 06 107783549       1
22-MAR-21 06 115179865       1
