


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-03' And DATE '2021-03-03')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-MAR-21 01 099000247       1
03-MAR-21 01 099008407       1
03-MAR-21 01 103168008       1
03-MAR-21 01 200713293       1
03-MAR-21 01 210737269       1
03-MAR-21 01 252737269       2
03-MAR-21 01 259737266       2
03-MAR-21 01 268713293       1
03-MAR-21 03 099000247       2
03-MAR-21 03 099003748       1
03-MAR-21 03 099003750       1
03-MAR-21 03 099008407       2
03-MAR-21 03 113185335       1
03-MAR-21 03 122185336       1
03-MAR-21 03 123185337       1
03-MAR-21 03 126185330       1
03-MAR-21 03 126199517       1
03-MAR-21 03 127185331       1
03-MAR-21 03 134199517       1
03-MAR-21 03 135199518       1
03-MAR-21 03 137117734       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-MAR-21 03 146117735       1
03-MAR-21 03 190510062       1
03-MAR-21 03 261982447       4
03-MAR-21 03 294148068       6
03-MAR-21 03 301487054       1
03-MAR-21 03 320487057       2
03-MAR-21 03 321148303       1
03-MAR-21 03 356487059       1
03-MAR-21 03 364487059       1
03-MAR-21 03 508048192       1
03-MAR-21 03 519043943       2
03-MAR-21 03 533001955       1
03-MAR-21 03 625184522       1
03-MAR-21 03 688184527       1
03-MAR-21 03 759989466       1
03-MAR-21 03 766977484       1
03-MAR-21 03 767784121       1
03-MAR-21 04 100799242       1
03-MAR-21 04 116799240       1
03-MAR-21 04 144750002       1
03-MAR-21 04 231009831       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-MAR-21 04 261716002       1
03-MAR-21 04 352902829       1
03-MAR-21 04 394155533       1
03-MAR-21 04 403195921       1
03-MAR-21 04 405195923       1
03-MAR-21 04 644998126       1
03-MAR-21 04 770930189       1
03-MAR-21 04 785141892       1
03-MAR-21 04 786141893       1
03-MAR-21 04 791784575       1
03-MAR-21 04 791930184       1
03-MAR-21 04 793930186       1
03-MAR-21 04 794930187       1
03-MAR-21 04 797930180       1
03-MAR-21 06 099000247       1
03-MAR-21 06 099008407       1
03-MAR-21 06 105921159       1
03-MAR-21 06 105927137       2
03-MAR-21 06 106921150       1
03-MAR-21 06 151173350       2
03-MAR-21 06 299995183       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-MAR-21 06 319799687       1
03-MAR-21 06 334938036       1
03-MAR-21 06 509099190       2
03-MAR-21 06 673760964       1
03-MAR-21 06 810412065       1
03-MAR-21 06 921924204       1
03-MAR-21 08 099000247       1
03-MAR-21 08 099008952       1
03-MAR-21 08 114165675       2
03-MAR-21 08 115799299       1
03-MAR-21 08 134165679       1
03-MAR-21 08 135165670       1
03-MAR-21 08 138117735       3
03-MAR-21 08 146117735       1
03-MAR-21 08 151187979       2
03-MAR-21 08 261944966       1
03-MAR-21 08 262195639       1
03-MAR-21 08 301487054       1
