



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-12' And DATE '2021-03-12')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAR-21 01 099008407       1
12-MAR-21 01 103454978       1
12-MAR-21 01 104454979       1
12-MAR-21 01 769719277       1
12-MAR-21 03 001964825       1
12-MAR-21 03 001998751       1
12-MAR-21 03 013748198       1
12-MAR-21 03 013762706       1
12-MAR-21 03 013784423       1
12-MAR-21 03 014505551       1
12-MAR-21 03 014572514       1
12-MAR-21 03 014595954       1
12-MAR-21 03 049911527       1
12-MAR-21 03 049938941       1
12-MAR-21 03 080909545       1
12-MAR-21 03 099000247       6
12-MAR-21 03 099001958       1
12-MAR-21 03 099008407       5
12-MAR-21 03 099009411       1
12-MAR-21 03 100917181       1
12-MAR-21 03 112199294       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAR-21 03 113199295       1
12-MAR-21 03 116772838       1
12-MAR-21 03 125176760       1
12-MAR-21 03 125798528       1
12-MAR-21 03 125917180       1
12-MAR-21 03 126165679       1
12-MAR-21 03 126176761       1
12-MAR-21 03 127176762       1
12-MAR-21 03 129176764       1
12-MAR-21 03 134165679       1
12-MAR-21 03 134176761       1
12-MAR-21 03 135165670       1
12-MAR-21 03 135176762       1
12-MAR-21 03 144130046       2
12-MAR-21 03 147199512       1
12-MAR-21 03 148117181       1
12-MAR-21 03 148199513       1
12-MAR-21 03 163933469       1
12-MAR-21 03 196967469       1
12-MAR-21 03 319487054       2
12-MAR-21 03 320487057       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAR-21 03 342788188       1
12-MAR-21 03 438920515       1
12-MAR-21 03 506065502       1
12-MAR-21 03 518099800       1
12-MAR-21 03 528085473       1
12-MAR-21 03 529085474       1
12-MAR-21 03 530085477       1
12-MAR-21 03 533001955       1
12-MAR-21 03 611924576       1
12-MAR-21 03 613152925       1
12-MAR-21 03 626172770       1
12-MAR-21 03 673112050       1
12-MAR-21 03 673715375       1
12-MAR-21 03 682724870       1
12-MAR-21 03 750946619       1
12-MAR-21 03 758946617       1
12-MAR-21 03 759406599       1
12-MAR-21 03 768751399       1
12-MAR-21 03 770946613       1
12-MAR-21 03 771946614       1
12-MAR-21 03 776946619       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAR-21 03 787946612       1
12-MAR-21 03 923106149       3
12-MAR-21 03 926160970       1
12-MAR-21 04 072989163       1
12-MAR-21 04 099000247       1
12-MAR-21 04 099007974       1
12-MAR-21 04 099008407       1
12-MAR-21 04 101199570       1
12-MAR-21 04 103790691       1
12-MAR-21 04 108199577       1
12-MAR-21 04 111982991       2
12-MAR-21 04 148199424       2
12-MAR-21 04 196988689       1
12-MAR-21 04 230495651       1
12-MAR-21 04 262495659       4
12-MAR-21 04 323497380       2
12-MAR-21 04 361779904       1
12-MAR-21 04 362779905       1
