



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-03-15' And DATE '2021-03-15')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-MAR-21 01 041901213       1
15-MAR-21 01 049979997       1
15-MAR-21 01 201165796       1
15-MAR-21 01 256165791       4
15-MAR-21 01 303753835       1
15-MAR-21 01 309753831       1
15-MAR-21 01 316753830       2
15-MAR-21 01 321139114       1
15-MAR-21 01 351753833       1
15-MAR-21 01 365753839       1
15-MAR-21 01 366753830       1
15-MAR-21 01 529040040       2
15-MAR-21 01 538099311       1
15-MAR-21 01 910171975       2
15-MAR-21 03 014549440       1
15-MAR-21 03 014571978       1
15-MAR-21 03 099000247       2
15-MAR-21 03 099001958       1
15-MAR-21 03 099001960       1
15-MAR-21 03 099008407       5
15-MAR-21 03 099008419       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-MAR-21 03 099009411       2
15-MAR-21 03 100951082       1
15-MAR-21 03 103170508       1
15-MAR-21 03 103171219       1
15-MAR-21 03 105951087       1
15-MAR-21 03 115170502       1
15-MAR-21 03 115171213       1
15-MAR-21 03 144929102       1
15-MAR-21 03 153127684       1
15-MAR-21 03 162981825       1
15-MAR-21 03 170743136       1
15-MAR-21 03 190547172       2
15-MAR-21 03 266945886       1
15-MAR-21 03 268945888       1
15-MAR-21 03 301199495       1
15-MAR-21 03 321199499       2
15-MAR-21 03 323716982       1
15-MAR-21 03 348797551       1
15-MAR-21 03 352199496       1
15-MAR-21 03 356184588       1
15-MAR-21 03 357199491       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-MAR-21 03 364184588       1
15-MAR-21 03 365797552       1
15-MAR-21 03 367184581       1
15-MAR-21 03 421183891       1
15-MAR-21 03 421943312       3
15-MAR-21 03 423183893       1
15-MAR-21 03 423943314       1
15-MAR-21 03 426980238       1
15-MAR-21 03 430980234       1
15-MAR-21 03 431183893       1
15-MAR-21 03 431943314       1
15-MAR-21 03 432183894       1
15-MAR-21 03 432943315       1
15-MAR-21 03 435183897       1
15-MAR-21 03 436183898       1
15-MAR-21 03 508048192       3
15-MAR-21 03 509043941       6
15-MAR-21 03 509085470       2
15-MAR-21 03 521045256       3
15-MAR-21 03 532099632       2
15-MAR-21 03 533001955       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-MAR-21 03 534001956       2
15-MAR-21 03 759199726       1
15-MAR-21 03 792971244       1
15-MAR-21 03 906015676       1
15-MAR-21 03 910214650       2
15-MAR-21 03 954111692       1
15-MAR-21 04 099008407       2
15-MAR-21 04 099008419       1
15-MAR-21 04 100799242       1
15-MAR-21 04 103170508       1
15-MAR-21 04 116799240       1
15-MAR-21 04 126199276       1
15-MAR-21 04 127199277       1
15-MAR-21 04 129199279       1
15-MAR-21 04 134199276       1
15-MAR-21 04 135199277       1
15-MAR-21 04 137117734       1
15-MAR-21 04 138199270       2
