

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-22' And DATE '2021-05-22')
AND (SO.SO_STORE_CD Between '01' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAY-21 01 100799103       1
22-MAY-21 01 302738565       1
22-MAY-21 01 310738565       1
22-MAY-21 01 312738567       1
22-MAY-21 01 320199094       1
22-MAY-21 01 320738567       2
22-MAY-21 01 355738568       1
22-MAY-21 01 362738567       1
22-MAY-21 01 368738563       1
22-MAY-21 03 001916456       1
22-MAY-21 03 013741853       1
22-MAY-21 03 014423951       1
22-MAY-21 03 099007962       1
22-MAY-21 03 099007974       1
22-MAY-21 03 099008407      11
22-MAY-21 03 099008419      12
22-MAY-21 03 100928704       1
22-MAY-21 03 103799005       1
22-MAY-21 03 103799295       1
22-MAY-21 03 106799008       1
22-MAY-21 03 106799298       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAY-21 03 108199577       2
22-MAY-21 03 110974070       1
22-MAY-21 03 111199279       2
22-MAY-21 03 115799009       1
22-MAY-21 03 115799299       1
22-MAY-21 03 116199577       2
22-MAY-21 03 117199578       3
22-MAY-21 03 120799121       1
22-MAY-21 03 121199574       1
22-MAY-21 03 121799122       1
22-MAY-21 03 123923369       1
22-MAY-21 03 124923360       1
22-MAY-21 03 125923361       1
22-MAY-21 03 126165679       1
22-MAY-21 03 126199276       1
22-MAY-21 03 126923362       1
22-MAY-21 03 128165671       1
22-MAY-21 03 128976935       1
22-MAY-21 03 129165672       1
22-MAY-21 03 134165679       1
22-MAY-21 03 134199276       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAY-21 03 135165670       1
22-MAY-21 03 135199277       1
22-MAY-21 03 137117734       3
22-MAY-21 03 139117736       1
22-MAY-21 03 140152896       1
22-MAY-21 03 140936103       1
22-MAY-21 03 146100451       1
22-MAY-21 03 147117736       1
22-MAY-21 03 148117737       1
22-MAY-21 03 150750353       2
22-MAY-21 03 160969803       1
22-MAY-21 03 163969806       1
22-MAY-21 03 169198643       1
22-MAY-21 03 196947188       1
22-MAY-21 03 196980950       1
22-MAY-21 03 196997400       1
22-MAY-21 03 200912992       1
22-MAY-21 03 201725148       1
22-MAY-21 03 201912993       1
22-MAY-21 03 210144743       1
22-MAY-21 03 211144744       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-MAY-21 03 213144746       1
22-MAY-21 03 230411302       1
22-MAY-21 03 231785758       1
22-MAY-21 03 235785752       1
22-MAY-21 03 254425640       3
22-MAY-21 03 254725141       2
22-MAY-21 03 259785750       6
22-MAY-21 03 262725141       4
22-MAY-21 03 263195630       5
22-MAY-21 03 263799488       4
22-MAY-21 03 296912996       6
22-MAY-21 03 300328374       1
22-MAY-21 03 300473965       2
22-MAY-21 03 301188252       1
22-MAY-21 03 302473967       1
22-MAY-21 03 303555126       1
22-MAY-21 03 304437963       1
22-MAY-21 03 304785439       1
