

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-12' And DATE '2021-05-12')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAY-21 03 041944364       1
12-MAY-21 03 043925051       1
12-MAY-21 03 099007962       1
12-MAY-21 03 099007974       1
12-MAY-21 03 099008407       2
12-MAY-21 03 099008419       2
12-MAY-21 03 099009411       1
12-MAY-21 03 134165679       1
12-MAY-21 03 135165670       1
12-MAY-21 03 208773590       1
12-MAY-21 03 208924236       1
12-MAY-21 03 229549386       1
12-MAY-21 03 231904916       1
12-MAY-21 03 235549384       1
12-MAY-21 03 235799484       1
12-MAY-21 03 235909489       1
12-MAY-21 03 247799488       1
12-MAY-21 03 254425640       4
12-MAY-21 03 254773596       2
12-MAY-21 03 255924233       4
12-MAY-21 03 259924237       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAY-21 03 260799485       4
12-MAY-21 03 261773595       4
12-MAY-21 03 269411307       1
12-MAY-21 03 400791035       1
12-MAY-21 03 514025320       1
12-MAY-21 03 532940637       1
12-MAY-21 03 535044565       1
12-MAY-21 03 627907148       1
12-MAY-21 03 678958576       1
12-MAY-21 03 691907158       1
12-MAY-21 03 776924233       1
12-MAY-21 04 144436347       1
12-MAY-21 04 169198643       1
12-MAY-21 04 210933746       1
12-MAY-21 04 214933740       1
12-MAY-21 04 303497386       1
12-MAY-21 04 309497382       1
12-MAY-21 04 321497388       3
12-MAY-21 04 354497387       1
12-MAY-21 04 355497388       1
12-MAY-21 04 356497389       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAY-21 04 362497387       1
12-MAY-21 04 364497389       1
12-MAY-21 04 366497381       2
12-MAY-21 04 670119900       2
12-MAY-21 04 695119909       2
12-MAY-21 04 923110061       1
12-MAY-21 04 923110643       1
12-MAY-21 04 923212358       1
12-MAY-21 04 923212550       1
12-MAY-21 06 013731686       1
12-MAY-21 06 014438724       1
12-MAY-21 06 102946754       1
12-MAY-21 06 103946755       1
12-MAY-21 06 115765200       1
12-MAY-21 06 261919470       2
12-MAY-21 06 261964386       4
12-MAY-21 06 312738567       1
12-MAY-21 06 752145447       2
12-MAY-21 06 759145444       1
12-MAY-21 06 813937337       2
12-MAY-21 07 026909424       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-MAY-21 07 026920593       1
12-MAY-21 07 026934679       1
12-MAY-21 07 026948705       1
12-MAY-21 07 026972186       1
12-MAY-21 07 026975067       1
12-MAY-21 08 099003748       1
12-MAY-21 08 099003750       1
12-MAY-21 08 108199577       1
12-MAY-21 08 115745448       1
12-MAY-21 08 116199577       1
12-MAY-21 08 117199578       1
12-MAY-21 08 120185334       1
12-MAY-21 08 121199574       1
12-MAY-21 08 123185337       1
12-MAY-21 08 127185331       1
12-MAY-21 08 130166108       1
12-MAY-21 08 135959495       1
12-MAY-21 08 136199571       1
12-MAY-21 08 151187979       1
12-MAY-21 08 302499024       1
