

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-13' And DATE '2021-05-13')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAY-21 01 099008407       1
13-MAY-21 01 099008419       1
13-MAY-21 01 200914376       1
13-MAY-21 01 201914377       1
13-MAY-21 01 210737269       1
13-MAY-21 01 263725142       2
13-MAY-21 01 320188255       2
13-MAY-21 01 321188256       1
13-MAY-21 01 348760681       1
13-MAY-21 01 365760682       1
13-MAY-21 01 421901338       1
13-MAY-21 01 423901330       1
13-MAY-21 01 431901330       1
13-MAY-21 01 432901331       1
13-MAY-21 01 436901335       1
13-MAY-21 01 440901331       1
13-MAY-21 01 910111486       2
13-MAY-21 01 910198870       2
13-MAY-21 03 011915228       1
13-MAY-21 03 011921928       1
13-MAY-21 03 011957389       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAY-21 03 011983714       1
13-MAY-21 03 011985287       1
13-MAY-21 03 013961239       1
13-MAY-21 03 020969715       1
13-MAY-21 03 020974754       1
13-MAY-21 03 099008407       2
13-MAY-21 03 099008419       3
13-MAY-21 03 101795360       1
13-MAY-21 03 110994680       1
13-MAY-21 03 208549381       1
13-MAY-21 03 210144743       1
13-MAY-21 03 211144744       1
13-MAY-21 03 213144746       1
13-MAY-21 03 213549388       1
13-MAY-21 03 229549386       1
13-MAY-21 03 235549384       1
13-MAY-21 03 255549388       8
13-MAY-21 03 259550450       4
13-MAY-21 03 268549383       1
13-MAY-21 03 302711696       1
13-MAY-21 03 303553603       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAY-21 03 304783776       1
13-MAY-21 03 309434645       1
13-MAY-21 03 310553602       1
13-MAY-21 03 319711695       2
13-MAY-21 03 320487057       2
13-MAY-21 03 320553604       2
13-MAY-21 03 320783776       1
13-MAY-21 03 321431289       2
13-MAY-21 03 347553605       1
13-MAY-21 03 355431289       1
13-MAY-21 03 355783777       1
13-MAY-21 03 356487059       1
13-MAY-21 03 361431287       1
13-MAY-21 03 363711699       1
13-MAY-21 03 364487059       1
13-MAY-21 03 365783779       1
13-MAY-21 03 366431282       1
13-MAY-21 03 366553608       1
13-MAY-21 03 372711690       1
13-MAY-21 03 623908691       1
13-MAY-21 03 624908692       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-MAY-21 03 625172779       1
13-MAY-21 03 670199895       1
13-MAY-21 04 049940338       1
13-MAY-21 04 099008407       1
13-MAY-21 04 099008419       1
13-MAY-21 04 103178504       1
13-MAY-21 04 115178508       1
13-MAY-21 04 166542211       1
13-MAY-21 04 270779980       1
13-MAY-21 04 272737263       1
13-MAY-21 04 321199261       1
13-MAY-21 04 414165779       2
13-MAY-21 04 426950235       1
13-MAY-21 04 623152927       2
13-MAY-21 04 794112703       1
13-MAY-21 04 923155558       1
13-MAY-21 04 923168365       1
13-MAY-21 04 923168454       1
13-MAY-21 04 923314075       1
13-MAY-21 04 926014743       1
