

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-16' And DATE '2021-05-16')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAY-21 01 103745444       2
16-MAY-21 01 129199469       1
16-MAY-21 01 148113551       1
16-MAY-21 01 170114119       1
16-MAY-21 01 201959016       1
16-MAY-21 01 210959017       1
16-MAY-21 01 231631626       1
16-MAY-21 01 235631620       1
16-MAY-21 01 251131050       4
16-MAY-21 01 254131053       4
16-MAY-21 01 255714149       4
16-MAY-21 01 667729136       1
16-MAY-21 01 670199895       1
16-MAY-21 01 673902536       1
16-MAY-21 01 673902550       1
16-MAY-21 01 767799108       1
16-MAY-21 01 776914345       1
16-MAY-21 01 947705008       1
16-MAY-21 01 951104187       1
16-MAY-21 01 951105886       1
16-MAY-21 01 951106319       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAY-21 03 013733298       1
16-MAY-21 03 014410194       1
16-MAY-21 03 014427517       1
16-MAY-21 03 014431720       1
16-MAY-21 03 099001958       1
16-MAY-21 03 099001960       1
16-MAY-21 03 099007962       1
16-MAY-21 03 099007974       1
16-MAY-21 03 099008407       5
16-MAY-21 03 099008419       5
16-MAY-21 03 101756748       1
16-MAY-21 03 112199294       1
16-MAY-21 03 113199295       1
16-MAY-21 03 147199120       2
16-MAY-21 03 148199121       2
16-MAY-21 03 152980047       1
16-MAY-21 03 203199559       1
16-MAY-21 03 217139078       1
16-MAY-21 03 217160023       1
16-MAY-21 03 220139073       1
16-MAY-21 03 229549386       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAY-21 03 235549384       1
16-MAY-21 03 255549388       4
16-MAY-21 03 261924938       4
16-MAY-21 03 263924930       2
16-MAY-21 03 268112807       1
16-MAY-21 03 268549383       1
16-MAY-21 03 269549384       1
16-MAY-21 03 276139079       1
16-MAY-21 03 277112808       1
16-MAY-21 03 277160025       1
16-MAY-21 03 278978738       1
16-MAY-21 03 292112124       4
16-MAY-21 03 303797558       1
16-MAY-21 03 309797554       1
16-MAY-21 03 313797550       1
16-MAY-21 03 314797551       1
16-MAY-21 03 320797559       2
16-MAY-21 03 323799455       1
16-MAY-21 03 338797559       2
16-MAY-21 03 351553601       1
16-MAY-21 03 351797556       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
16-MAY-21 03 356760681       1
16-MAY-21 03 356914361       1
16-MAY-21 03 363553605       1
16-MAY-21 03 363760680       1
16-MAY-21 03 364914361       1
16-MAY-21 03 366797553       1
16-MAY-21 03 366914363       1
16-MAY-21 03 403195755       1
16-MAY-21 03 405195757       1
16-MAY-21 03 414910047       1
16-MAY-21 03 415910048       1
16-MAY-21 03 423910048       1
16-MAY-21 03 508048192       1
16-MAY-21 03 509043941       2
16-MAY-21 03 600527191       1
16-MAY-21 03 605179527       1
16-MAY-21 03 655179527       1
16-MAY-21 03 675760966       1
16-MAY-21 03 706141897       1
16-MAY-21 03 751716839       1
