

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-23' And DATE '2021-05-23')
AND (SO.SO_STORE_CD Between '01' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-MAY-21 01 142952541       2
23-MAY-21 01 200346953       1
23-MAY-21 01 231972010       1
23-MAY-21 01 235972014       1
23-MAY-21 01 256429739       1
23-MAY-21 01 303555126       1
23-MAY-21 01 319473966       2
23-MAY-21 01 321555128       2
23-MAY-21 01 348473961       1
23-MAY-21 01 356555129       1
23-MAY-21 01 356738569       1
23-MAY-21 01 361473968       1
23-MAY-21 01 364555129       1
23-MAY-21 01 364738569       1
23-MAY-21 01 366473963       1
23-MAY-21 01 367555122       1
23-MAY-21 01 613147330       1
23-MAY-21 01 614147331       1
23-MAY-21 01 615147332       1
23-MAY-21 01 628320979       1
23-MAY-21 01 628952548       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-MAY-21 01 629320970       1
23-MAY-21 01 667952545       1
23-MAY-21 01 672952542       1
23-MAY-21 01 673952543       1
23-MAY-21 01 758144112       1
23-MAY-21 01 792499569       1
23-MAY-21 01 951727795       1
23-MAY-21 03 014468715       1
23-MAY-21 03 099003748       1
23-MAY-21 03 099003750       1
23-MAY-21 03 099008407       6
23-MAY-21 03 099008419       6
23-MAY-21 03 103170508       1
23-MAY-21 03 105969337       1
23-MAY-21 03 106790694       1
23-MAY-21 03 106799008       1
23-MAY-21 03 106969338       1
23-MAY-21 03 111790691       1
23-MAY-21 03 113199269       1
23-MAY-21 03 137117734       1
23-MAY-21 03 139117736       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-MAY-21 03 142117731       1
23-MAY-21 03 147199512       1
23-MAY-21 03 148117737       1
23-MAY-21 03 148199513       1
23-MAY-21 03 163917136       1
23-MAY-21 03 208490158       1
23-MAY-21 03 208770722       1
23-MAY-21 03 209490159       1
23-MAY-21 03 217145134       1
23-MAY-21 03 255199462       1
23-MAY-21 03 261490153       4
23-MAY-21 03 262490154       2
23-MAY-21 03 262725141       4
23-MAY-21 03 263109728       6
23-MAY-21 03 268770724       1
23-MAY-21 03 277145136       1
23-MAY-21 03 280744028       1
23-MAY-21 03 287744025       1
23-MAY-21 03 302711684       1
23-MAY-21 03 306173319       2
23-MAY-21 03 314797551       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
23-MAY-21 03 317799572       1
23-MAY-21 03 319799574       2
23-MAY-21 03 320188255       2
23-MAY-21 03 321487058       2
23-MAY-21 03 321497388       2
23-MAY-21 03 334188251       1
23-MAY-21 03 335188252       1
23-MAY-21 03 356487059       1
23-MAY-21 03 356738569       1
23-MAY-21 03 363188256       1
23-MAY-21 03 364188257       1
23-MAY-21 03 364487059       1
23-MAY-21 03 364738569       1
23-MAY-21 03 367188250       1
23-MAY-21 03 368738563       1
23-MAY-21 03 402922404       1
23-MAY-21 03 406969076       1
23-MAY-21 03 411969073       1
