

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-21' And DATE '2021-05-21')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-MAY-21 01 049909596       1
21-MAY-21 01 049964655       1
21-MAY-21 01 140147415       2
21-MAY-21 03 014413974       1
21-MAY-21 03 014437140       1
21-MAY-21 03 099008407       7
21-MAY-21 03 099008419       9
21-MAY-21 03 100932789       1
21-MAY-21 03 103790071       1
21-MAY-21 03 104756741       2
21-MAY-21 03 111756740       1
21-MAY-21 03 140990309       1
21-MAY-21 03 144941134       1
21-MAY-21 03 151177548       1
21-MAY-21 03 153145137       1
21-MAY-21 03 162962558       1
21-MAY-21 03 162972535       1
21-MAY-21 03 196989845       1
21-MAY-21 03 230499863       1
21-MAY-21 03 231773599       1
21-MAY-21 03 234499867       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-MAY-21 03 235773593       1
21-MAY-21 03 248773598       4
21-MAY-21 03 253499860       2
21-MAY-21 03 255499862       2
21-MAY-21 03 261714503       1
21-MAY-21 03 304785439       1
21-MAY-21 03 304799995       1
21-MAY-21 03 306785431       1
21-MAY-21 03 311945414       1
21-MAY-21 03 317167852       1
21-MAY-21 03 317783771       2
21-MAY-21 03 317799990       1
21-MAY-21 03 320167857       2
21-MAY-21 03 321785430       2
21-MAY-21 03 323785432       2
21-MAY-21 03 323799998       1
21-MAY-21 03 338785439       2
21-MAY-21 03 351785436       2
21-MAY-21 03 352167855       1
21-MAY-21 03 355563036       1
21-MAY-21 03 355945416       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-MAY-21 03 356563037       1
21-MAY-21 03 356799997       1
21-MAY-21 03 357167850       1
21-MAY-21 03 362487057       1
21-MAY-21 03 363779906       1
21-MAY-21 03 363785430       2
21-MAY-21 03 364779907       1
21-MAY-21 03 367799990       1
21-MAY-21 03 402979756       2
21-MAY-21 03 416894473       1
21-MAY-21 03 417894474       1
21-MAY-21 03 424894473       1
21-MAY-21 03 431748170       1
21-MAY-21 03 432748171       1
21-MAY-21 03 436748175       1
21-MAY-21 03 507030067       1
21-MAY-21 03 509085470       2
21-MAY-21 03 512088887       2
21-MAY-21 03 516025322       1
21-MAY-21 03 530001952       2
21-MAY-21 03 603126005       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-MAY-21 03 613762992       1
21-MAY-21 03 658179520       1
21-MAY-21 03 675133359       1
21-MAY-21 03 682634867       1
21-MAY-21 03 683769952       1
21-MAY-21 03 688762991       1
21-MAY-21 03 705139790       1
21-MAY-21 03 751134936       1
21-MAY-21 03 751192104       1
21-MAY-21 03 751716839       1
21-MAY-21 03 778977438       1
21-MAY-21 03 923121266       1
21-MAY-21 03 923121963       1
21-MAY-21 04 049367368       1
21-MAY-21 04 099008407       1
21-MAY-21 04 099008419       1
21-MAY-21 04 103199736       1
21-MAY-21 04 113746056       1
21-MAY-21 04 129799360       2
21-MAY-21 04 140132717       1
