

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-14' And DATE '2021-05-14')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAY-21 01 051928362       1
14-MAY-21 01 099008407       1
14-MAY-21 01 099008419       1
14-MAY-21 01 122799781       1
14-MAY-21 01 123799782       1
14-MAY-21 01 126799785       1
14-MAY-21 01 127799786       1
14-MAY-21 01 200525256       1
14-MAY-21 01 224137617       1
14-MAY-21 01 227137610       1
14-MAY-21 01 231955797       1
14-MAY-21 01 254525250       4
14-MAY-21 01 255545013       4
14-MAY-21 01 300779901       1
14-MAY-21 01 316779909       2
14-MAY-21 01 321929739       1
14-MAY-21 01 670119900       1
14-MAY-21 01 695119909       1
14-MAY-21 03 099008407       2
14-MAY-21 03 099008419       3
14-MAY-21 03 101795360       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAY-21 03 101984450       2
14-MAY-21 03 116770555       1
14-MAY-21 03 126199517       1
14-MAY-21 03 128199519       1
14-MAY-21 03 129199510       1
14-MAY-21 03 134199517       1
14-MAY-21 03 135199518       1
14-MAY-21 03 200973065       1
14-MAY-21 03 201550452       1
14-MAY-21 03 205925728       1
14-MAY-21 03 206925729       4
14-MAY-21 03 209973064       1
14-MAY-21 03 231006885       1
14-MAY-21 03 263973060       8
14-MAY-21 03 268109002       1
14-MAY-21 03 320903013       2
14-MAY-21 03 508048192       1
14-MAY-21 03 509043941       2
14-MAY-21 03 518065506       2
14-MAY-21 03 519046874       2
14-MAY-21 03 521045256       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAY-21 03 552975886       1
14-MAY-21 03 555975889       8
14-MAY-21 03 556975880       2
14-MAY-21 03 560975886       1
14-MAY-21 03 561975887       2
14-MAY-21 03 563975889       2
14-MAY-21 03 627900740       1
14-MAY-21 03 702141893       2
14-MAY-21 03 722564223       1
14-MAY-21 03 723564224       1
14-MAY-21 03 724564225       1
14-MAY-21 03 750141891       2
14-MAY-21 03 805973066       3
14-MAY-21 03 926112222       1
14-MAY-21 04 014754421       1
14-MAY-21 04 099008407       1
14-MAY-21 04 099008419       1
14-MAY-21 04 100544685       1
14-MAY-21 04 104544689       1
14-MAY-21 04 110951882       1
14-MAY-21 04 112951884       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-MAY-21 04 115178508       1
14-MAY-21 04 166542211       1
14-MAY-21 04 214545014       1
14-MAY-21 04 231545015       1
14-MAY-21 04 256545014       2
14-MAY-21 04 323536221       2
14-MAY-21 04 355553605       1
14-MAY-21 04 356553606       1
14-MAY-21 04 392434646       1
14-MAY-21 04 426795374       1
14-MAY-21 04 429795377       1
14-MAY-21 04 430795370       1
14-MAY-21 04 626119463       2
14-MAY-21 04 634119463       1
14-MAY-21 04 671137985       1
14-MAY-21 04 767734366       1
14-MAY-21 04 809412062       2
14-MAY-21 04 924170145       2
14-MAY-21 04 929108315       1
14-MAY-21 04 954140554       1
