

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-19' And DATE '2021-05-19')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAY-21 01 048996740       1
19-MAY-21 01 100187093       2
19-MAY-21 01 111187096       1
19-MAY-21 03 099008407       2
19-MAY-21 03 099008419       4
19-MAY-21 03 100776965       1
19-MAY-21 03 104776969       1
19-MAY-21 03 108199577       1
19-MAY-21 03 111199279       1
19-MAY-21 03 116199577       1
19-MAY-21 03 117199578       1
19-MAY-21 03 121199574       1
19-MAY-21 03 129199510       1
19-MAY-21 03 136199571       1
19-MAY-21 03 313797550       1
19-MAY-21 03 320797559       1
19-MAY-21 03 321797550       1
19-MAY-21 03 400760410       1
19-MAY-21 03 406760416       1
19-MAY-21 03 506065502       1
19-MAY-21 03 656179528       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAY-21 03 910181990       2
19-MAY-21 03 923132815       1
19-MAY-21 04 099008407       3
19-MAY-21 04 099008419       3
19-MAY-21 04 103745444       1
19-MAY-21 04 104919545       1
19-MAY-21 04 135174390       2
19-MAY-21 04 151185557       1
19-MAY-21 04 246530465       1
19-MAY-21 04 263530466       6
19-MAY-21 04 303799792       1
19-MAY-21 04 321799794       2
19-MAY-21 04 350799799       1
19-MAY-21 04 356799795       1
19-MAY-21 04 366799797       1
19-MAY-21 04 400918821       1
19-MAY-21 04 400934104       1
19-MAY-21 04 404918825       1
19-MAY-21 04 404934108       1
19-MAY-21 06 045994046       1
19-MAY-21 06 051917737       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAY-21 06 099000247       1
19-MAY-21 06 099008407       1
19-MAY-21 06 100187093       1
19-MAY-21 06 103178504       1
19-MAY-21 06 111187096       1
19-MAY-21 06 113187098       1
19-MAY-21 06 136199571       1
19-MAY-21 06 201763148       1
19-MAY-21 06 256763143       6
19-MAY-21 06 321473960       2
19-MAY-21 06 626152920       1
19-MAY-21 06 662474332       2
19-MAY-21 06 767795732       1
19-MAY-21 06 792633298       1
19-MAY-21 06 793499748       1
19-MAY-21 06 910934339       2
19-MAY-21 06 924015185       1
19-MAY-21 06 924015197       1
19-MAY-21 06 926997858       1
19-MAY-21 06 954116197       1
19-MAY-21 06 954217141       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
19-MAY-21 06 954960413       1
19-MAY-21 08 001766887       1
19-MAY-21 08 099008407       2
19-MAY-21 08 099008419       2
19-MAY-21 08 106425956       1
19-MAY-21 08 107772837       1
19-MAY-21 08 108425958       1
19-MAY-21 08 150783934       1
19-MAY-21 08 426785145       1
19-MAY-21 08 430785141       1
19-MAY-21 08 437902148       1
19-MAY-21 08 627938206       2
19-MAY-21 08 906130062       1
19-MAY-21 08 910116753       1
19-MAY-21 08 923214489       1
19-MAY-21 08 923214655       1
19-MAY-21 08 926118729       1
19-MAY-21 08 954199204       1
19-MAY-21 10 014490899       1
19-MAY-21 10 099007962       1
