

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-05' And DATE '2021-05-05')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-MAY-21 03 013762706       1
05-MAY-21 03 014461456       1
05-MAY-21 03 099007962       1
05-MAY-21 03 099007974       1
05-MAY-21 03 099008407       1
05-MAY-21 03 099008419       1
05-MAY-21 03 100439252       1
05-MAY-21 03 111100450       2
05-MAY-21 03 114165675       1
05-MAY-21 03 129799360       1
05-MAY-21 03 140152238       2
05-MAY-21 03 150119951       1
05-MAY-21 03 231010769       1
05-MAY-21 03 235425647       1
05-MAY-21 03 238994645       1
05-MAY-21 03 239994646       1
05-MAY-21 03 254425640       3
05-MAY-21 03 256425642       6
05-MAY-21 03 261955678       6
05-MAY-21 03 268549383       1
05-MAY-21 03 269549384       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-MAY-21 03 303497386       1
05-MAY-21 03 303716988       1
05-MAY-21 03 321497388       2
05-MAY-21 03 323716982       2
05-MAY-21 03 351716986       1
05-MAY-21 03 361716988       1
05-MAY-21 03 366716983       1
05-MAY-21 03 508935624       1
05-MAY-21 03 509099809       2
05-MAY-21 03 567448646       1
05-MAY-21 03 604706905       1
05-MAY-21 03 620429589       1
05-MAY-21 03 650429585       1
05-MAY-21 03 673112050       1
05-MAY-21 03 749439154       1
05-MAY-21 03 793337936       1
05-MAY-21 03 906175864       1
05-MAY-21 03 910114951       2
05-MAY-21 03 910144699       2
05-MAY-21 03 923014194       1
05-MAY-21 03 923014651       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-MAY-21 03 926150032       1
05-MAY-21 03 926183726       1
05-MAY-21 03 954125324       1
05-MAY-21 04 517046872       1
05-MAY-21 06 099000247       1
05-MAY-21 06 100776763       1
05-MAY-21 06 103170508       1
05-MAY-21 06 103745444       1
05-MAY-21 06 103790691       1
05-MAY-21 06 115170502       2
05-MAY-21 07 099690515       1
05-MAY-21 07 114795365       2
05-MAY-21 07 338909370       3
05-MAY-21 07 500978830       1
05-MAY-21 07 502957559       4
05-MAY-21 07 634124971       1
05-MAY-21 08 105909696       1
05-MAY-21 08 106909697       1
05-MAY-21 08 107909698       1
05-MAY-21 08 140958868       2
05-MAY-21 08 200750203       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-MAY-21 08 261750206       4
05-MAY-21 08 268763147       1
05-MAY-21 08 309797554       1
05-MAY-21 08 316753830       2
05-MAY-21 08 430983052       1
05-MAY-21 08 634774207       1
05-MAY-21 08 673114713       1
05-MAY-21 08 795659651       1
05-MAY-21 08 800967640       1
05-MAY-21 08 923011934       1
05-MAY-21 08 923110201       1
05-MAY-21 08 923110249       1
05-MAY-21 08 923117421       1
05-MAY-21 08 923117825       1
05-MAY-21 08 923212586       1
05-MAY-21 08 923217409       1
05-MAY-21 08 923290009       1
05-MAY-21 08 923290338       1
05-MAY-21 09 703141894       1
05-MAY-21 10 013731890       1
