

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-17' And DATE '2021-05-17')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-MAY-21 01 100439252       1
17-MAY-21 01 120799450       1
17-MAY-21 01 121799451       1
17-MAY-21 01 125799455       1
17-MAY-21 01 127799457       1
17-MAY-21 01 134165679       1
17-MAY-21 01 135165670       1
17-MAY-21 01 302184584       1
17-MAY-21 01 358905035       1
17-MAY-21 01 359905036       1
17-MAY-21 03 011903259       1
17-MAY-21 03 013955250       1
17-MAY-21 03 020965654       1
17-MAY-21 03 099008407       1
17-MAY-21 03 099008419       1
17-MAY-21 03 100157444       1
17-MAY-21 03 105984199       2
17-MAY-21 03 112752248       1
17-MAY-21 03 115799302       1
17-MAY-21 03 120713842       1
17-MAY-21 03 121713843       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-MAY-21 03 163932669       1
17-MAY-21 03 200958152       1
17-MAY-21 03 209958151       1
17-MAY-21 03 301188252       1
17-MAY-21 03 303738566       1
17-MAY-21 03 312188255       1
17-MAY-21 03 312738567       1
17-MAY-21 03 320738567       1
17-MAY-21 03 321188256       2
17-MAY-21 03 323738560       1
17-MAY-21 03 356738569       1
17-MAY-21 03 363188256       1
17-MAY-21 03 364188257       1
17-MAY-21 03 364738569       1
17-MAY-21 03 367188250       1
17-MAY-21 03 368738563       1
17-MAY-21 03 600424840       1
17-MAY-21 03 626717067       2
17-MAY-21 03 626900092       1
17-MAY-21 03 627900093       1
17-MAY-21 03 906130062       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-MAY-21 03 910718204       1
17-MAY-21 04 099008407       2
17-MAY-21 04 099008419       2
17-MAY-21 04 101795360       1
17-MAY-21 04 102790145       2
17-MAY-21 04 103178504       1
17-MAY-21 04 105795364       1
17-MAY-21 04 170114119       1
17-MAY-21 04 207908851       3
17-MAY-21 04 231346950       1
17-MAY-21 04 231942562       1
17-MAY-21 04 235346954       1
17-MAY-21 04 235942566       1
17-MAY-21 04 260346955       2
17-MAY-21 04 260725149       2
17-MAY-21 04 261942568       4
17-MAY-21 04 356799997       1
17-MAY-21 04 367799990       1
17-MAY-21 04 603279349       1
17-MAY-21 04 751134936       1
17-MAY-21 04 812716679       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-MAY-21 04 909058439       1
17-MAY-21 04 910009542       2
17-MAY-21 04 910180948       1
17-MAY-21 04 921924204       1
17-MAY-21 04 923124919       1
17-MAY-21 04 929111095       1
17-MAY-21 04 953156049       1
17-MAY-21 04 961146276       1
17-MAY-21 06 300976618       1
17-MAY-21 06 301976619       1
17-MAY-21 06 302976610       1
17-MAY-21 06 303976611       1
17-MAY-21 06 305976613       1
17-MAY-21 06 306976614       2
17-MAY-21 06 354497387       1
17-MAY-21 06 356497389       1
17-MAY-21 06 364497389       1
17-MAY-21 06 366497381       1
17-MAY-21 07 099690515       3
17-MAY-21 07 303919039       1
