

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-06' And DATE '2021-05-06')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-MAY-21 01 101740024       1
06-MAY-21 01 101775065       1
06-MAY-21 01 106775060       2
06-MAY-21 01 112799094       1
06-MAY-21 01 114795365       1
06-MAY-21 01 252775928       2
06-MAY-21 01 270904735       1
06-MAY-21 01 304799577       1
06-MAY-21 01 426062725       1
06-MAY-21 01 603175197       1
06-MAY-21 01 792633298       1
06-MAY-21 01 910110775       2
06-MAY-21 01 910111311       1
06-MAY-21 01 954113963       2
06-MAY-21 03 013731890       1
06-MAY-21 03 014528509       1
06-MAY-21 03 099001958       1
06-MAY-21 03 099001960       1
06-MAY-21 03 099007962       1
06-MAY-21 03 099007974       2
06-MAY-21 03 099008407       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-MAY-21 03 099008419       1
06-MAY-21 03 102790145       1
06-MAY-21 03 129799459       1
06-MAY-21 03 144929885       2
06-MAY-21 03 156952131       1
06-MAY-21 03 157952132       1
06-MAY-21 03 158952133       2
06-MAY-21 03 159952134       1
06-MAY-21 03 163964111       1
06-MAY-21 03 193943416       2
06-MAY-21 03 200964763       2
06-MAY-21 03 208549381       1
06-MAY-21 03 208773590       1
06-MAY-21 03 213549388       1
06-MAY-21 03 231770721       1
06-MAY-21 03 235770725       1
06-MAY-21 03 248773598       6
06-MAY-21 03 254779980       2
06-MAY-21 03 255549388       4
06-MAY-21 03 261770727       4
06-MAY-21 03 312497387       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-MAY-21 03 314797551       1
06-MAY-21 03 317499588       2
06-MAY-21 03 348797551       1
06-MAY-21 03 351499580       2
06-MAY-21 03 355497388       1
06-MAY-21 03 362497387       1
06-MAY-21 03 365499586       1
06-MAY-21 03 365797552       1
06-MAY-21 03 366497381       1
06-MAY-21 03 367499588       1
06-MAY-21 03 426713118       1
06-MAY-21 03 429713111       1
06-MAY-21 03 551928139       1
06-MAY-21 03 551928177       1
06-MAY-21 03 554928182       4
06-MAY-21 03 557928159       2
06-MAY-21 03 566995252       1
06-MAY-21 03 603626461       1
06-MAY-21 03 626184523       1
06-MAY-21 03 633626467       1
06-MAY-21 03 641128625       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-MAY-21 03 642128626       1
06-MAY-21 03 658179520       1
06-MAY-21 03 671760481       1
06-MAY-21 03 675538826       1
06-MAY-21 03 689184528       1
06-MAY-21 03 766995189       1
06-MAY-21 03 906120047       1
06-MAY-21 04 005194559       1
06-MAY-21 04 038937136       1
06-MAY-21 04 049997438       1
06-MAY-21 04 053902752       1
06-MAY-21 04 103799005       1
06-MAY-21 04 105795364       1
06-MAY-21 04 120185334       1
06-MAY-21 04 123185337       1
06-MAY-21 04 126185330       1
06-MAY-21 04 127185331       1
06-MAY-21 04 136904302       1
06-MAY-21 04 140771797       1
06-MAY-21 04 151190899       1
