

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-10' And DATE '2021-05-10')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
10-MAY-21 01 064911968       1
10-MAY-21 01 065965948       1
10-MAY-21 01 099007962       1
10-MAY-21 01 099007974       1
10-MAY-21 01 101976530       1
10-MAY-21 01 110976531       1
10-MAY-21 01 272150512       1
10-MAY-21 01 278150518       1
10-MAY-21 01 557942096       1
10-MAY-21 01 562942093       1
10-MAY-21 01 566942097       1
10-MAY-21 01 608199899       1
10-MAY-21 01 613199896       2
10-MAY-21 01 913709309       2
10-MAY-21 01 941012421       1
10-MAY-21 01 941734279       1
10-MAY-21 03 013731686       1
10-MAY-21 03 013748198       1
10-MAY-21 03 013784423       1
10-MAY-21 03 014421678       1
10-MAY-21 03 014431237       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
10-MAY-21 03 014446682       1
10-MAY-21 03 014779081       1
10-MAY-21 03 044919287       1
10-MAY-21 03 065527332       1
10-MAY-21 03 065902237       1
10-MAY-21 03 065910296       1
10-MAY-21 03 065915640       1
10-MAY-21 03 065925677       1
10-MAY-21 03 065926528       1
10-MAY-21 03 065953157       1
10-MAY-21 03 065958145       1
10-MAY-21 03 066992960       1
10-MAY-21 03 099001958       1
10-MAY-21 03 099001960       1
10-MAY-21 03 099008407       3
10-MAY-21 03 099008419       3
10-MAY-21 03 101795360       2
10-MAY-21 03 137117734       1
10-MAY-21 03 138799018       2
10-MAY-21 03 144128421       2
10-MAY-21 03 147117736       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
10-MAY-21 03 152900291       2
10-MAY-21 03 217198654       1
10-MAY-21 03 220198659       1
10-MAY-21 03 261934268       4
10-MAY-21 03 263199537       6
10-MAY-21 03 267442641       1
10-MAY-21 03 268442642       1
10-MAY-21 03 276198655       1
10-MAY-21 03 277198656       1
10-MAY-21 03 278198657       1
10-MAY-21 03 301949802       1
10-MAY-21 03 321949806       1
10-MAY-21 03 351553601       1
10-MAY-21 03 363553605       1
10-MAY-21 03 508088881       1
10-MAY-21 03 509099809       2
10-MAY-21 03 521045256       1
10-MAY-21 03 560468691       1
10-MAY-21 03 564440558       2
10-MAY-21 03 565412675       1
10-MAY-21 03 565453378       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
10-MAY-21 03 600763521       1
10-MAY-21 03 625184522       1
10-MAY-21 03 626184523       1
10-MAY-21 03 626605630       1
10-MAY-21 03 667153933       1
10-MAY-21 03 671763526       2
10-MAY-21 03 673715375       2
10-MAY-21 03 682724870       1
10-MAY-21 03 688184527       1
10-MAY-21 03 689184528       1
10-MAY-21 03 706564223       1
10-MAY-21 03 775564226       1
10-MAY-21 03 911708002       1
10-MAY-21 03 926970511       1
10-MAY-21 03 941173926       1
10-MAY-21 03 944114242       1
10-MAY-21 04 048935689       1
10-MAY-21 04 051936763       1
10-MAY-21 04 099008407       1
10-MAY-21 04 099008419       1
