

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-05-04' And DATE '2021-05-04')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-MAY-21 01 014000791       1
04-MAY-21 01 099008407       1
04-MAY-21 01 100776763       1
04-MAY-21 01 101795360       1
04-MAY-21 01 104776767       1
04-MAY-21 01 105795364       1
04-MAY-21 01 122799642       1
04-MAY-21 01 123799643       1
04-MAY-21 01 125799645       2
04-MAY-21 01 128799648       1
04-MAY-21 01 143138596       1
04-MAY-21 01 161904517       1
04-MAY-21 01 161905850       1
04-MAY-21 01 161923961       1
04-MAY-21 01 161987864       2
04-MAY-21 01 200433819       1
04-MAY-21 01 247739519       2
04-MAY-21 01 260433811       4
04-MAY-21 01 260739516       2
04-MAY-21 01 268739514       1
04-MAY-21 01 526099191       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-MAY-21 01 603252696       1
04-MAY-21 01 658527199       1
04-MAY-21 01 767929422       1
04-MAY-21 01 910009352       2
04-MAY-21 01 910114418       1
04-MAY-21 01 935117576       1
04-MAY-21 01 954170951       1
04-MAY-21 01 961103125       1
04-MAY-21 01 981012645       1
04-MAY-21 03 001939149       1
04-MAY-21 03 001971527       1
04-MAY-21 03 001972620       1
04-MAY-21 03 001998078       1
04-MAY-21 03 013784423       1
04-MAY-21 03 014425397       1
04-MAY-21 03 014432227       1
04-MAY-21 03 040942484       1
04-MAY-21 03 049964009       1
04-MAY-21 03 051934365       1
04-MAY-21 03 099003748       1
04-MAY-21 03 099007974       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-MAY-21 03 099008407       6
04-MAY-21 03 099008419       6
04-MAY-21 03 101740024       1
04-MAY-21 03 103790691       1
04-MAY-21 03 111740026       1
04-MAY-21 03 113740028       1
04-MAY-21 03 126165679       1
04-MAY-21 03 134165679       2
04-MAY-21 03 135165670       2
04-MAY-21 03 190547172       2
04-MAY-21 03 201550452       1
04-MAY-21 03 262460517       4
04-MAY-21 03 300448556       1
04-MAY-21 03 320199715       2
04-MAY-21 03 320448550       2
04-MAY-21 03 347448551       1
04-MAY-21 03 348448552       1
04-MAY-21 03 351499023       1
04-MAY-21 03 355553605       1
04-MAY-21 03 356198652       1
04-MAY-21 03 356199717       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-MAY-21 03 356553606       1
04-MAY-21 03 363499027       1
04-MAY-21 03 363799681       1
04-MAY-21 03 364198652       1
04-MAY-21 03 364199717       1
04-MAY-21 03 365448553       1
04-MAY-21 03 366199719       1
04-MAY-21 03 366448554       1
04-MAY-21 03 367499021       1
04-MAY-21 03 371198651       1
04-MAY-21 03 372799682       1
04-MAY-21 03 403195755       1
04-MAY-21 03 403195921       1
04-MAY-21 03 405195757       1
04-MAY-21 03 405195923       1
04-MAY-21 03 421799795       1
04-MAY-21 03 426795374       1
04-MAY-21 03 429795377       1
04-MAY-21 03 509099809       2
04-MAY-21 03 518065506       1
