


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-09' And DATE '2021-02-09')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-FEB-21 01 065979834       1
09-FEB-21 01 099000247       1
09-FEB-21 01 099008407       1
09-FEB-21 01 261716002       3
09-FEB-21 01 355437964       1
09-FEB-21 01 362437963       1
09-FEB-21 01 366437967       1
09-FEB-21 01 506084867       1
09-FEB-21 01 507099035       1
09-FEB-21 03 001910315       1
09-FEB-21 03 014524070       1
09-FEB-21 03 064957293       1
09-FEB-21 03 065951494       1
09-FEB-21 03 099000247       4
09-FEB-21 03 099008407       4
09-FEB-21 03 101795360       1
09-FEB-21 03 105955237       1
09-FEB-21 03 125176760       1
09-FEB-21 03 126176761       1
09-FEB-21 03 127176762       1
09-FEB-21 03 129176764       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-FEB-21 03 129770550       1
09-FEB-21 03 134176761       1
09-FEB-21 03 135176762       1
09-FEB-21 03 210195637       1
09-FEB-21 03 214195631       1
09-FEB-21 03 254195639       2
09-FEB-21 03 254425640       3
09-FEB-21 03 255195135       2
09-FEB-21 03 261195133       4
09-FEB-21 03 262195639       8
09-FEB-21 03 268765254       1
09-FEB-21 03 301188252       1
09-FEB-21 03 320188255       1
09-FEB-21 03 321434641       1
09-FEB-21 03 363188256       1
09-FEB-21 03 364188257       1
09-FEB-21 03 367188250       1
09-FEB-21 03 400760410       1
09-FEB-21 03 408760418       1
09-FEB-21 03 508048192       1
09-FEB-21 03 509043941       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-FEB-21 03 516088881       1
09-FEB-21 03 517099809       1
09-FEB-21 03 631164845       1
09-FEB-21 03 667884906       1
09-FEB-21 03 670135029       1
09-FEB-21 03 670199895       1
09-FEB-21 03 671135020       1
09-FEB-21 03 675138400       2
09-FEB-21 03 767777695       1
09-FEB-21 03 910116789       2
09-FEB-21 03 923099293       1
09-FEB-21 03 944137795       1
09-FEB-21 04 099000247       2
