


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-03' And DATE '2021-02-03')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-FEB-21 01 430965066       1
03-FEB-21 01 700991741       1
03-FEB-21 01 702991743       1
03-FEB-21 03 013741853       1
03-FEB-21 03 014569947       1
03-FEB-21 03 049990179       1
03-FEB-21 03 130138301       1
03-FEB-21 03 140926835       2
03-FEB-21 03 200109002       1
03-FEB-21 03 246944145       1
03-FEB-21 03 261914002       6
03-FEB-21 03 302431286       1
03-FEB-21 03 302499024       1
03-FEB-21 03 304907061       1
03-FEB-21 03 309753831       1
03-FEB-21 03 312431288       1
03-FEB-21 03 317499588       1
03-FEB-21 03 319499023       1
03-FEB-21 03 320499026       2
03-FEB-21 03 320499583       2
03-FEB-21 03 321499027       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-FEB-21 03 348499028       2
03-FEB-21 03 351499580       1
03-FEB-21 03 361499025       1
03-FEB-21 03 366499020       1
03-FEB-21 03 392434646       1
03-FEB-21 03 448192219       1
03-FEB-21 03 449192210       1
03-FEB-21 03 611919145       1
03-FEB-21 03 627932292       2
03-FEB-21 03 691932290       2
03-FEB-21 03 758199585       1
03-FEB-21 03 790199333       1
03-FEB-21 03 910116640       2
03-FEB-21 04 040925628       1
03-FEB-21 04 051994385       1
03-FEB-21 04 101795360       1
03-FEB-21 04 140480625       2
03-FEB-21 04 262112801       3
03-FEB-21 04 628320979       1
03-FEB-21 04 923136899       1
03-FEB-21 06 099000247       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-FEB-21 06 099003748       1
03-FEB-21 06 099007974       1
03-FEB-21 06 103454978       1
03-FEB-21 06 105900042       2
03-FEB-21 06 108174397       1
03-FEB-21 06 109799392       1
03-FEB-21 06 110799395       1
03-FEB-21 06 121174394       3
03-FEB-21 06 121762858       1
03-FEB-21 06 123174396       1
03-FEB-21 06 124799391       1
03-FEB-21 06 148199424       2
03-FEB-21 06 150783934       1
