


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-05' And DATE '2021-02-05')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-FEB-21 01 517099190       1
05-FEB-21 01 601147071       1
05-FEB-21 01 603147073       1
05-FEB-21 03 014504484       1
05-FEB-21 03 014533093       1
05-FEB-21 03 014543501       1
05-FEB-21 03 049948651       1
05-FEB-21 03 099000247       3
05-FEB-21 03 099008407       3
05-FEB-21 03 100788338       1
05-FEB-21 03 101983698       1
05-FEB-21 03 102983699       1
05-FEB-21 03 103170508       1
05-FEB-21 03 103454978       1
05-FEB-21 03 107454972       1
05-FEB-21 03 107544682       1
05-FEB-21 03 108199577       1
05-FEB-21 03 116199577       1
05-FEB-21 03 117199578       1
05-FEB-21 03 121199574       1
05-FEB-21 03 146983691       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-FEB-21 03 201198389       1
05-FEB-21 03 235411307       1
05-FEB-21 03 247411301       1
05-FEB-21 03 262411300       4
05-FEB-21 03 301487054       1
05-FEB-21 03 312434640       1
05-FEB-21 03 320487057       2
05-FEB-21 03 320799680       1
05-FEB-21 03 355434641       1
05-FEB-21 03 403195921       1
05-FEB-21 03 405195923       1
05-FEB-21 03 421199553       1
05-FEB-21 03 423199555       1
05-FEB-21 03 433199557       1
05-FEB-21 03 434199558       1
05-FEB-21 03 435199559       1
05-FEB-21 03 519046874       2
05-FEB-21 03 604774201       1
05-FEB-21 03 624908678       1
05-FEB-21 03 653762990       2
05-FEB-21 03 660770895       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-FEB-21 03 661770896       1
05-FEB-21 03 682634867       1
05-FEB-21 03 691762996       2
05-FEB-21 03 759406599       1
05-FEB-21 03 923129755       1
05-FEB-21 03 926739117       1
05-FEB-21 04 099000247       1
05-FEB-21 04 099008407       1
05-FEB-21 04 111928935       1
05-FEB-21 04 112928936       1
05-FEB-21 04 144732561       1
05-FEB-21 04 150156923       2
05-FEB-21 04 200433819       1
