


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-01' And DATE '2021-02-01')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
01-FEB-21 01 048922492       1
01-FEB-21 01 048922632       1
01-FEB-21 01 048961759       1
01-FEB-21 01 116799810       1
01-FEB-21 01 148199789       1
01-FEB-21 03 038981204       1
01-FEB-21 03 038996243       1
01-FEB-21 03 051904007       1
01-FEB-21 03 099000247       1
01-FEB-21 03 099008407       1
01-FEB-21 03 201964978       1
01-FEB-21 03 202964979       1
01-FEB-21 03 235799484       1
01-FEB-21 03 247799488       1
01-FEB-21 03 260799485       4
01-FEB-21 03 268779986       1
01-FEB-21 03 269964978       4
01-FEB-21 03 296939447       8
01-FEB-21 03 300917905       1
01-FEB-21 03 301188252       1
01-FEB-21 03 301550287       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
01-FEB-21 03 316550284       1
01-FEB-21 03 319770740       1
01-FEB-21 03 320917909       2
01-FEB-21 03 321188256       2
01-FEB-21 03 323783779       2
01-FEB-21 03 351553601       1
01-FEB-21 03 363188256       1
01-FEB-21 03 363553605       1
01-FEB-21 03 364188257       1
01-FEB-21 03 367188250       1
01-FEB-21 03 405921760       1
01-FEB-21 03 410902010       1
01-FEB-21 03 423958896       1
01-FEB-21 03 424958897       1
01-FEB-21 03 431958896       1
01-FEB-21 03 432958897       1
01-FEB-21 03 435958890       1
01-FEB-21 03 518099800       1
01-FEB-21 03 519099801       2
01-FEB-21 03 521045256       1
01-FEB-21 03 613762992       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
01-FEB-21 03 625161904       1
01-FEB-21 03 626152920       1
01-FEB-21 03 675908047       1
01-FEB-21 03 688762991       1
01-FEB-21 03 813985718       4
01-FEB-21 03 910030321       1
01-FEB-21 03 944129926       2
01-FEB-21 03 981717156       1
01-FEB-21 04 099000247       1
01-FEB-21 04 099008407       1
01-FEB-21 04 113799780       1
01-FEB-21 04 122799781       1
01-FEB-21 04 123799782       1
