


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-04' And DATE '2021-02-04')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-FEB-21 01 048943749       1
04-FEB-21 01 049992818       1
04-FEB-21 03 026940812       1
04-FEB-21 03 031944730       1
04-FEB-21 03 038950879       1
04-FEB-21 03 038983842       1
04-FEB-21 03 048978033       1
04-FEB-21 03 051976969       1
04-FEB-21 03 051978331       1
04-FEB-21 03 065960936       1
04-FEB-21 03 099000247       4
04-FEB-21 03 099007962       1
04-FEB-21 03 099008407       3
04-FEB-21 03 101795360       1
04-FEB-21 03 103799005       1
04-FEB-21 03 111790691       1
04-FEB-21 03 114165675       1
04-FEB-21 03 114798525       1
04-FEB-21 03 115798526       1
04-FEB-21 03 115799009       1
04-FEB-21 03 121798524       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-FEB-21 03 123798526       1
04-FEB-21 03 124798527       1
04-FEB-21 03 126165679       1
04-FEB-21 03 126199517       1
04-FEB-21 03 128199519       1
04-FEB-21 03 129199510       2
04-FEB-21 03 134165679       1
04-FEB-21 03 134199517       1
04-FEB-21 03 135165670       1
04-FEB-21 03 135199518       1
04-FEB-21 03 139199512       1
04-FEB-21 03 144120007       1
04-FEB-21 03 231907190       1
04-FEB-21 03 235907132       1
04-FEB-21 03 254907173       2
04-FEB-21 03 261907172       2
04-FEB-21 03 280148062       1
04-FEB-21 03 281148063       1
04-FEB-21 03 300689176       1
04-FEB-21 03 301188252       1
04-FEB-21 03 313905210       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-FEB-21 03 320188255       1
04-FEB-21 03 320689170       2
04-FEB-21 03 321188256       1
04-FEB-21 03 324989461       1
04-FEB-21 03 325989462       1
04-FEB-21 03 351689177       1
04-FEB-21 03 355553605       1
04-FEB-21 03 356553606       1
04-FEB-21 03 363188256       1
04-FEB-21 03 364188257       1
04-FEB-21 03 365689173       1
04-FEB-21 03 367188250       1
04-FEB-21 03 371689171       1
