

SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-15' And DATE '2021-02-15')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-FEB-21 00 268760608       1
15-FEB-21 01 100780750       1
15-FEB-21 01 193900086       2
15-FEB-21 01 193950815       2
15-FEB-21 01 200750203       1
15-FEB-21 01 261750206       4
15-FEB-21 01 706537389       1
15-FEB-21 01 707537380       1
15-FEB-21 01 710537385       1
15-FEB-21 01 711537386       1
15-FEB-21 01 926120205       1
15-FEB-21 01 929150023       1
15-FEB-21 01 929150035       1
15-FEB-21 01 929152421       1
15-FEB-21 03 001725033       1
15-FEB-21 03 013794525       1
15-FEB-21 03 014539425       1
15-FEB-21 03 014589228       1
15-FEB-21 03 014743480       1
15-FEB-21 03 049903948       1
15-FEB-21 03 057980255       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-FEB-21 03 099000247       6
15-FEB-21 03 099003748       1
15-FEB-21 03 099008407       4
15-FEB-21 03 100772830       1
15-FEB-21 03 100799014       1
15-FEB-21 03 103799295       1
15-FEB-21 03 105988654       1
15-FEB-21 03 106988655       1
15-FEB-21 03 108960952       1
15-FEB-21 03 115799299       1
15-FEB-21 03 126199517       1
15-FEB-21 03 128199519       1
15-FEB-21 03 129199510       1
15-FEB-21 03 134199517       1
15-FEB-21 03 135199518       1
15-FEB-21 03 140907102       2
15-FEB-21 03 141906428       1
15-FEB-21 03 144130046       1
15-FEB-21 03 165187191       1
15-FEB-21 03 169198643       1
15-FEB-21 03 200713281       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-FEB-21 03 200799320       1
15-FEB-21 03 201799321       1
15-FEB-21 03 253713284       2
15-FEB-21 03 253799323       2
15-FEB-21 03 259713280       4
15-FEB-21 03 260799322       6
15-FEB-21 03 262112801       2
15-FEB-21 03 300783772       1
15-FEB-21 03 304760689       1
15-FEB-21 03 311783775       1
15-FEB-21 03 319799574       2
15-FEB-21 03 320760689       1
15-FEB-21 03 321199499       2
15-FEB-21 03 322199490       1
15-FEB-21 03 323783779       2
15-FEB-21 03 338199400       1
15-FEB-21 03 338783776       2
15-FEB-21 03 350783772       1
15-FEB-21 03 363783777       1
15-FEB-21 03 403195921       1
15-FEB-21 03 405195923       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
15-FEB-21 03 421183891       1
15-FEB-21 03 421961714       2
15-FEB-21 03 423183893       1
15-FEB-21 03 431183893       1
15-FEB-21 03 431961716       1
15-FEB-21 03 432183894       1
15-FEB-21 03 432961717       1
15-FEB-21 03 435183897       1
15-FEB-21 03 436945527       1
15-FEB-21 03 440139396       2
15-FEB-21 03 450196879       1
15-FEB-21 03 500099317       1
15-FEB-21 03 501099192       1
15-FEB-21 03 506099806       1
15-FEB-21 03 620554685       1
15-FEB-21 03 626152920       1
15-FEB-21 03 631554688       1
15-FEB-21 03 650429585       1
