


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-08' And DATE '2021-02-08')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-FEB-21 01 048965644       1
08-FEB-21 01 049910208       1
08-FEB-21 01 049981562       1
08-FEB-21 01 051999284       1
08-FEB-21 01 662429589       1
08-FEB-21 01 923108989       1
08-FEB-21 03 038969082       1
08-FEB-21 03 051977721       1
08-FEB-21 03 099000247       3
08-FEB-21 03 099008407       3
08-FEB-21 03 101795360       1
08-FEB-21 03 103799005       1
08-FEB-21 03 105795364       1
08-FEB-21 03 106799008       1
08-FEB-21 03 115798526       1
08-FEB-21 03 116772838       2
08-FEB-21 03 126176761       2
08-FEB-21 03 127176762       1
08-FEB-21 03 134176761       1
08-FEB-21 03 135176762       1
08-FEB-21 03 165187191       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-FEB-21 03 200961630       1
08-FEB-21 03 209961639       1
08-FEB-21 03 263799325       2
08-FEB-21 03 263799488       3
08-FEB-21 03 516088881       1
08-FEB-21 03 603768675       1
08-FEB-21 03 604768676       1
08-FEB-21 03 613762992       1
08-FEB-21 03 634459843       1
08-FEB-21 03 638768676       2
08-FEB-21 03 639768677       2
08-FEB-21 03 675140746       1
08-FEB-21 03 688762991       1
08-FEB-21 03 759487169       1
08-FEB-21 03 910035105       1
08-FEB-21 04 144646001       1
08-FEB-21 04 153145137       1
08-FEB-21 04 190510062       1
08-FEB-21 04 230495651       1
08-FEB-21 04 254949993       2
08-FEB-21 04 255495650       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
08-FEB-21 04 262112801       4
08-FEB-21 04 269785752       1
08-FEB-21 04 306785431       1
08-FEB-21 04 321698930       1
08-FEB-21 04 342698935       1
08-FEB-21 04 351698936       1
08-FEB-21 04 365698932       1
08-FEB-21 04 371698930       1
08-FEB-21 04 403953210       1
08-FEB-21 04 406953213       1
08-FEB-21 04 508056454       1
08-FEB-21 04 510065508       1
08-FEB-21 04 511046876       1
