


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-02-06' And DATE '2021-02-06')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD, ITM_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-FEB-21 01 112743136       2
06-FEB-21 01 217160023       1
06-FEB-21 01 277160025       1
06-FEB-21 03 014988022       1
06-FEB-21 03 064917504       1
06-FEB-21 03 099000247       9
06-FEB-21 03 099008407       7
06-FEB-21 03 099009411       1
06-FEB-21 03 100788338       1
06-FEB-21 03 100935747       1
06-FEB-21 03 101100458       1
06-FEB-21 03 103935740       1
06-FEB-21 03 105976104       1
06-FEB-21 03 112799501       2
06-FEB-21 03 115170502       2
06-FEB-21 03 126176761       2
06-FEB-21 03 127176762       1
06-FEB-21 03 134176761       1
06-FEB-21 03 135176762       1
06-FEB-21 03 140147415       1
06-FEB-21 03 140484522       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-FEB-21 03 142729500       1
06-FEB-21 03 144740429       1
06-FEB-21 03 152982786       1
06-FEB-21 03 162914874       1
06-FEB-21 03 163957255       1
06-FEB-21 03 193959673       2
06-FEB-21 03 196987930       1
06-FEB-21 03 207949249       2
06-FEB-21 03 231109376       1
06-FEB-21 03 232109377       1
06-FEB-21 03 300499818       1
06-FEB-21 03 304499583       1
06-FEB-21 03 310499581       1
06-FEB-21 03 317167852       1
06-FEB-21 03 320167857       1
06-FEB-21 03 320499583       1
06-FEB-21 03 320499812       2
06-FEB-21 03 322167859       1
06-FEB-21 03 348499585       1
06-FEB-21 03 357499815       1
06-FEB-21 03 362499583       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-FEB-21 03 364499814       1
06-FEB-21 03 366499587       1
06-FEB-21 03 371499813       1
06-FEB-21 03 450196879       1
06-FEB-21 03 507043949       1
06-FEB-21 03 516043940       1
06-FEB-21 03 528099193       1
06-FEB-21 03 533001955       1
06-FEB-21 03 533003341       1
06-FEB-21 03 537044567       1
06-FEB-21 03 668153465       1
06-FEB-21 03 677135812       1
06-FEB-21 03 682634867       1
