



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-25' And DATE '2021-01-25')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-JAN-21 01 078946563       1
25-JAN-21 01 268442515       1
25-JAN-21 01 348567667       1
25-JAN-21 01 355567666       1
25-JAN-21 01 667140126       1
25-JAN-21 03 099000247       4
25-JAN-21 03 099007974       1
25-JAN-21 03 099008407       2
25-JAN-21 03 100187093       1
25-JAN-21 03 100439252       1
25-JAN-21 03 103178504       1
25-JAN-21 03 104187097       1
25-JAN-21 03 106178507       1
25-JAN-21 03 111439255       1
25-JAN-21 03 126199517       3
25-JAN-21 03 128199519       2
25-JAN-21 03 129199510       2
25-JAN-21 03 134199517       1
25-JAN-21 03 135199518       1
25-JAN-21 03 140147415       1
25-JAN-21 03 144130046       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-JAN-21 03 200757295       1
25-JAN-21 03 211757298       1
25-JAN-21 03 260757297       6
25-JAN-21 03 269765255       1
25-JAN-21 03 301173314       1
25-JAN-21 03 320173317       2
25-JAN-21 03 351173314       1
25-JAN-21 03 363173318       1
25-JAN-21 03 367173312       1
25-JAN-21 03 395129969       1
25-JAN-21 03 626915322       1
25-JAN-21 03 631733032       1
25-JAN-21 03 767191251       1
25-JAN-21 03 812716009       3
25-JAN-21 03 923139782       1
25-JAN-21 03 929156520       1
25-JAN-21 03 954214323       1
25-JAN-21 03 954737965       1
25-JAN-21 04 217139078       1
25-JAN-21 04 220139073       1
25-JAN-21 04 276139079       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-JAN-21 04 421901819       3
25-JAN-21 04 423901811       1
25-JAN-21 04 431901811       1
25-JAN-21 04 432901812       1
25-JAN-21 04 521045256       1
25-JAN-21 04 603126005       1
25-JAN-21 04 763737611       1
25-JAN-21 06 099000247       1
25-JAN-21 06 099003748       1
25-JAN-21 06 105975912       1
25-JAN-21 06 106975913       1
25-JAN-21 06 113926539       1
25-JAN-21 06 122799642       1
25-JAN-21 06 123799643       1
25-JAN-21 06 125799645       1
25-JAN-21 06 128799648       1
25-JAN-21 06 145926537       1
25-JAN-21 06 171926539       1
25-JAN-21 06 210195637       1
25-JAN-21 06 214195631       1
25-JAN-21 06 262195639      10
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
25-JAN-21 06 629750832       1
25-JAN-21 06 667729136       1
25-JAN-21 06 791717132       1
25-JAN-21 06 794988291       1
25-JAN-21 06 797199330       1
25-JAN-21 06 923122585       1
25-JAN-21 06 923122989       1
25-JAN-21 08 041923093       1
25-JAN-21 08 043978571       1
25-JAN-21 08 099000247       3
25-JAN-21 08 099003748       1
25-JAN-21 08 099008407       2
25-JAN-21 08 100187093       1
25-JAN-21 08 104772834       1
25-JAN-21 08 118957135       2
25-JAN-21 08 119957136       1
25-JAN-21 08 126199517       1
25-JAN-21 08 128199519       1
