



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-12' And DATE '2021-01-12')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-JAN-21 01 105942937       1
12-JAN-21 01 112752248       1
12-JAN-21 01 126135501       1
12-JAN-21 01 127135502       1
12-JAN-21 01 132135509       1
12-JAN-21 01 133135500       1
12-JAN-21 01 158148013       1
12-JAN-21 01 205949463       1
12-JAN-21 01 206949464       4
12-JAN-21 01 207949465       1
12-JAN-21 01 302738565       1
12-JAN-21 01 320738567       2
12-JAN-21 01 355738568       1
12-JAN-21 03 013784423       1
12-JAN-21 03 014581638       1
12-JAN-21 03 014768848       1
12-JAN-21 03 099000247       5
12-JAN-21 03 099008407       3
12-JAN-21 03 144776765       2
12-JAN-21 03 163994784       1
12-JAN-21 03 201189188       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-JAN-21 03 201550452       1
12-JAN-21 03 208915150       3
12-JAN-21 03 209915151       1
12-JAN-21 03 210915154       1
12-JAN-21 03 252550453       2
12-JAN-21 03 259550450       4
12-JAN-21 03 269993171       1
12-JAN-21 03 270994152       1
12-JAN-21 03 345434649       2
12-JAN-21 03 361434649       1
12-JAN-21 03 392434646       1
12-JAN-21 03 403195921       1
12-JAN-21 03 405195923       1
12-JAN-21 03 509039839       2
12-JAN-21 03 517005763       1
12-JAN-21 03 522039836       2
12-JAN-21 03 523035699       2
12-JAN-21 03 530003754       2
12-JAN-21 03 611162568       1
12-JAN-21 03 630149133       1
12-JAN-21 03 655121538       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-JAN-21 03 681123546       1
12-JAN-21 03 751192104       1
12-JAN-21 03 751716839       1
12-JAN-21 03 797499564       1
12-JAN-21 03 909998063       1
12-JAN-21 03 923037902       1
12-JAN-21 03 923950136       2
12-JAN-21 04 099000247       1
12-JAN-21 04 100155387       1
12-JAN-21 04 103924660       1
12-JAN-21 04 104155381       1
12-JAN-21 04 116770555       1
12-JAN-21 04 160117505       1
12-JAN-21 04 300536224       1
12-JAN-21 04 307536221       1
12-JAN-21 04 312487057       1
12-JAN-21 04 321536229       1
12-JAN-21 04 323536221       1
12-JAN-21 04 358536222       1
12-JAN-21 04 359536223       1
12-JAN-21 04 369536225       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
12-JAN-21 04 626116203       2
12-JAN-21 04 775932835       2
12-JAN-21 04 792927809       1
12-JAN-21 04 921924204       1
12-JAN-21 06 152972557       1
12-JAN-21 06 248954148       1
12-JAN-21 06 367148307       1
12-JAN-21 06 368148308       1
12-JAN-21 06 369148309       1
12-JAN-21 06 787337938       1
12-JAN-21 06 792337935       1
12-JAN-21 06 792932381       1
12-JAN-21 06 796932397       1
12-JAN-21 06 797337930       1
12-JAN-21 08 100479915       1
12-JAN-21 08 103799295       1
12-JAN-21 08 115799299       1
12-JAN-21 08 128799509       1
