



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-21' And DATE '2021-01-21')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-JAN-21 01 099000247       1
21-JAN-21 01 099008407       1
21-JAN-21 01 101795360       1
21-JAN-21 01 110199519       2
21-JAN-21 01 201199468       1
21-JAN-21 01 214199463       1
21-JAN-21 01 248199463       2
21-JAN-21 01 255199462       4
21-JAN-21 01 301487054       1
21-JAN-21 01 303497386       1
21-JAN-21 01 312487057       1
21-JAN-21 01 321487058       2
21-JAN-21 01 321497388       2
21-JAN-21 01 356487059       1
21-JAN-21 01 356497389       1
21-JAN-21 01 364487059       1
21-JAN-21 01 364497389       1
21-JAN-21 01 366497381       1
21-JAN-21 03 013733298       1
21-JAN-21 03 014553259       1
21-JAN-21 03 099000247       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-JAN-21 03 099001958       1
21-JAN-21 03 099008407       1
21-JAN-21 03 111935649       2
21-JAN-21 03 115799009       1
21-JAN-21 03 116439250       2
21-JAN-21 03 125974560       1
21-JAN-21 03 135974562       1
21-JAN-21 03 145974564       1
21-JAN-21 03 259770723       4
21-JAN-21 03 300783772       1
21-JAN-21 03 303437962       1
21-JAN-21 03 308783770       1
21-JAN-21 03 309434645       1
21-JAN-21 03 309499021       1
21-JAN-21 03 311783775       1
21-JAN-21 03 312437963       1
21-JAN-21 03 317783771       2
21-JAN-21 03 321434641       2
21-JAN-21 03 321437964       2
21-JAN-21 03 355434641       1
21-JAN-21 03 355553605       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-JAN-21 03 356553606       1
21-JAN-21 03 367434645       1
21-JAN-21 03 509030069       2
21-JAN-21 03 519099192       2
21-JAN-21 03 521045256       1
21-JAN-21 03 671540245       1
21-JAN-21 03 941131930       1
21-JAN-21 04 064930437       1
21-JAN-21 04 099000247       1
21-JAN-21 04 099008407       1
21-JAN-21 04 099008419       1
21-JAN-21 04 162950008       1
21-JAN-21 04 217160023       1
21-JAN-21 04 277160025       1
21-JAN-21 04 304990749       1
21-JAN-21 04 317990706       1
21-JAN-21 04 321990790       2
21-JAN-21 04 356990777       1
21-JAN-21 04 365990792       1
21-JAN-21 04 367990720       2
21-JAN-21 04 400974247       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-JAN-21 04 403953210       2
21-JAN-21 04 613751658       1
21-JAN-21 06 099000247       1
21-JAN-21 06 099008407       1
21-JAN-21 06 100199529       1
21-JAN-21 06 300553600       1
21-JAN-21 06 321553605       2
21-JAN-21 06 400166092       1
21-JAN-21 06 508088881       1
21-JAN-21 06 519099801       2
21-JAN-21 06 535030617       1
21-JAN-21 06 767784006       1
21-JAN-21 06 923119829       1
21-JAN-21 06 923122357       1
21-JAN-21 06 923131495       1
21-JAN-21 06 923131990       1
21-JAN-21 08 102765205       1
21-JAN-21 08 107765200       1
