



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-24' And DATE '2021-01-24')
AND (SO.SO_STORE_CD Between '00' And '15')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-JAN-21 01 099000247       1
24-JAN-21 01 200750203       1
24-JAN-21 01 201799662       1
24-JAN-21 01 202799663       1
24-JAN-21 01 253199650       2
24-JAN-21 01 259799660       2
24-JAN-21 01 260799663       6
24-JAN-21 01 268799661       1
24-JAN-21 01 303497386       1
24-JAN-21 01 309497382       1
24-JAN-21 01 310713828       2
24-JAN-21 01 321497388       2
24-JAN-21 01 355497388       1
24-JAN-21 01 362497387       1
24-JAN-21 01 366497381       1
24-JAN-21 01 767179964       1
24-JAN-21 03 014537003       1
24-JAN-21 03 099000247      13
24-JAN-21 03 099003748       2
24-JAN-21 03 099008407      10
24-JAN-21 03 100750858       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-JAN-21 03 103171219       1
24-JAN-21 03 105999265       2
24-JAN-21 03 110754149       1
24-JAN-21 03 111199279       2
24-JAN-21 03 111919241       4
24-JAN-21 03 113185335       1
24-JAN-21 03 113772835       1
24-JAN-21 03 113799817       1
24-JAN-21 03 116799240       2
24-JAN-21 03 120754141       1
24-JAN-21 03 126199276       1
24-JAN-21 03 127199277       1
24-JAN-21 03 128199519       1
24-JAN-21 03 128799509       1
24-JAN-21 03 129165672       1
24-JAN-21 03 129185333       3
24-JAN-21 03 129199279       1
24-JAN-21 03 129199510       2
24-JAN-21 03 129799815       1
24-JAN-21 03 134165679       2
24-JAN-21 03 134199276       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-JAN-21 03 134199517       1
24-JAN-21 03 135165670       2
24-JAN-21 03 135199277       1
24-JAN-21 03 135199518       1
24-JAN-21 03 138117735       2
24-JAN-21 03 138199270       1
24-JAN-21 03 138799018       2
24-JAN-21 03 140968807       1
24-JAN-21 03 146117735       1
24-JAN-21 03 148117737       1
24-JAN-21 03 148199424       1
24-JAN-21 03 160943330       1
24-JAN-21 03 165187191       1
24-JAN-21 03 190510062       2
24-JAN-21 03 200495655       1
24-JAN-21 03 208770722       1
24-JAN-21 03 212144745       1
24-JAN-21 03 231009831       1
24-JAN-21 03 231765251       1
24-JAN-21 03 232109377       1
24-JAN-21 03 235765255       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
24-JAN-21 03 238138918       1
24-JAN-21 03 241138913       1
24-JAN-21 03 254495659       2
24-JAN-21 03 255199462       2
24-JAN-21 03 259770723       4
24-JAN-21 03 260495657       4
24-JAN-21 03 263765259       4
24-JAN-21 03 268763147       1
24-JAN-21 03 269495656       1
24-JAN-21 03 280148062       1
24-JAN-21 03 281148063       1
24-JAN-21 03 294148068       4
24-JAN-21 03 300199711       1
24-JAN-21 03 301188252       4
24-JAN-21 03 304760689       1
24-JAN-21 03 312188255       1
24-JAN-21 03 314199717       2
24-JAN-21 03 320188255       2
