



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-29' And DATE '2021-01-29')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-JAN-21 01 230799326       1
29-JAN-21 01 231799327       1
29-JAN-21 01 263799325       6
29-JAN-21 01 302431286       1
29-JAN-21 01 306431280       1
29-JAN-21 01 321431289       2
29-JAN-21 01 356431280       1
29-JAN-21 01 364431280       1
29-JAN-21 01 367431283       1
29-JAN-21 01 507099198       1
29-JAN-21 01 508048192       1
29-JAN-21 01 519043943       2
29-JAN-21 01 536099193       1
29-JAN-21 03 001904920       1
29-JAN-21 03 001908625       1
29-JAN-21 03 001930569       1
29-JAN-21 03 001932107       1
29-JAN-21 03 001954002       1
29-JAN-21 03 001972365       1
29-JAN-21 03 013781059       1
29-JAN-21 03 014553918       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-JAN-21 03 014557271       1
29-JAN-21 03 014568933       1
29-JAN-21 03 014573528       1
29-JAN-21 03 063991561       1
29-JAN-21 03 099000247       5
29-JAN-21 03 099001958       2
29-JAN-21 03 099007974       1
29-JAN-21 03 099008407       1
29-JAN-21 03 100695557       1
29-JAN-21 03 100948910       1
29-JAN-21 03 103799295       1
29-JAN-21 03 107772837       1
29-JAN-21 03 114165675       1
29-JAN-21 03 134165679       1
29-JAN-21 03 135165670       1
29-JAN-21 03 140480625       2
29-JAN-21 03 140740728       1
29-JAN-21 03 143138596       1
29-JAN-21 03 200195130       1
29-JAN-21 03 303563034       1
29-JAN-21 03 320184586       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-JAN-21 03 323563038       2
29-JAN-21 03 356184588       1
29-JAN-21 03 364184588       1
29-JAN-21 03 367184581       1
29-JAN-21 03 502099193       1
29-JAN-21 03 519005765       2
29-JAN-21 03 522099197       1
29-JAN-21 03 603626461       1
29-JAN-21 03 604706335       1
29-JAN-21 03 626717067       2
29-JAN-21 03 632740901       1
29-JAN-21 03 643715379       2
29-JAN-21 03 662474332       1
29-JAN-21 03 705139790       1
29-JAN-21 03 758144112       1
29-JAN-21 03 759144113       1
29-JAN-21 03 767499099       1
29-JAN-21 03 926739117       1
29-JAN-21 03 929135665       1
29-JAN-21 03 929150910       1
29-JAN-21 03 949116734       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
29-JAN-21 04 006989757       1
29-JAN-21 04 099000247       1
29-JAN-21 04 099008407       1
29-JAN-21 04 100776763       1
29-JAN-21 04 100916456       1
29-JAN-21 04 102765205       1
29-JAN-21 04 104776767       1
29-JAN-21 04 107544682       1
29-JAN-21 04 107765200       1
29-JAN-21 04 112196820       1
29-JAN-21 04 115196823       1
29-JAN-21 04 235411307       1
29-JAN-21 04 247411301       1
29-JAN-21 04 254525250       1
29-JAN-21 04 262411300       4
29-JAN-21 04 300328374       1
29-JAN-21 04 349167850       1
29-JAN-21 04 358167851       1
