



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-02' And DATE '2021-01-02')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JAN-21 01 110947097       1
02-JAN-21 01 118947095       1
02-JAN-21 03 014571928       1
02-JAN-21 03 014580484       1
02-JAN-21 03 014714314       1
02-JAN-21 03 014749280       1
02-JAN-21 03 099000247       9
02-JAN-21 03 099007974       1
02-JAN-21 03 099008407       7
02-JAN-21 03 100171216       2
02-JAN-21 03 100186899       2
02-JAN-21 03 103171219       1
02-JAN-21 03 103790691       1
02-JAN-21 03 103799005       1
02-JAN-21 03 106790694       1
02-JAN-21 03 111199279       1
02-JAN-21 03 113799780       1
02-JAN-21 03 115171213       1
02-JAN-21 03 115799009       1
02-JAN-21 03 122799781       1
02-JAN-21 03 123799782       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JAN-21 03 126165679       1
02-JAN-21 03 126754147       1
02-JAN-21 03 126799785       1
02-JAN-21 03 127799786       1
02-JAN-21 03 134199276       1
02-JAN-21 03 135199277       1
02-JAN-21 03 138199270       1
02-JAN-21 03 140972678       2
02-JAN-21 03 144120007       1
02-JAN-21 03 167199667       1
02-JAN-21 03 190547172       1
02-JAN-21 03 200109228       1
02-JAN-21 03 254425640       3
02-JAN-21 03 259109227       4
02-JAN-21 03 268713281       1
02-JAN-21 03 268799483       1
02-JAN-21 03 269799509       1
02-JAN-21 03 280148062       1
02-JAN-21 03 281148063       1
02-JAN-21 03 294148068       4
02-JAN-21 03 301487054       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JAN-21 03 303497386       1
02-JAN-21 03 303753835       1
02-JAN-21 03 304799680       1
02-JAN-21 03 309753831       1
02-JAN-21 03 309799685       1
02-JAN-21 03 312555127       1
02-JAN-21 03 312753836       1
02-JAN-21 03 312799680       1
02-JAN-21 03 316753830       2
02-JAN-21 03 317783771       2
02-JAN-21 03 320487057       2
02-JAN-21 03 320799680       2
02-JAN-21 03 321555128       2
02-JAN-21 03 351753833       1
02-JAN-21 03 355555128       1
02-JAN-21 03 362555127       1
02-JAN-21 03 363799681       1
02-JAN-21 03 365753839       1
02-JAN-21 03 366555121       1
02-JAN-21 03 366753830       1
02-JAN-21 03 372799682       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JAN-21 03 449199391       1
02-JAN-21 03 507039837       1
02-JAN-21 03 508099315       1
02-JAN-21 03 509039839       2
02-JAN-21 03 509099190       2
02-JAN-21 03 526039830       1
02-JAN-21 03 528039832       1
02-JAN-21 03 533003341       1
02-JAN-21 03 563424907       1
02-JAN-21 03 564499258       1
02-JAN-21 03 600418861       1
02-JAN-21 03 600763521       1
02-JAN-21 03 608126000       1
02-JAN-21 03 608199899       1
02-JAN-21 03 626152920       1
02-JAN-21 03 630745618       1
02-JAN-21 03 638729698       1
02-JAN-21 03 639729699       1
