



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-14' And DATE '2021-01-14')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-JAN-21 01 038974881       1
14-JAN-21 01 051974523       1
14-JAN-21 01 209799571       1
14-JAN-21 01 214799578       1
14-JAN-21 01 249165881       1
14-JAN-21 01 260799574       4
14-JAN-21 01 261799575       2
14-JAN-21 01 446156134       1
14-JAN-21 01 671137985       1
14-JAN-21 03 001924958       1
14-JAN-21 03 001937397       1
14-JAN-21 03 001962174       1
14-JAN-21 03 001962352       1
14-JAN-21 03 001971882       1
14-JAN-21 03 001994501       1
14-JAN-21 03 014547941       1
14-JAN-21 03 014561030       1
14-JAN-21 03 099000247       3
14-JAN-21 03 099008407       2
14-JAN-21 03 107780745       1
14-JAN-21 03 111780741       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-JAN-21 03 142117731       2
14-JAN-21 03 144928869       1
14-JAN-21 03 147117736       1
14-JAN-21 03 147199613       1
14-JAN-21 03 152932894       1
14-JAN-21 03 153153514       2
14-JAN-21 03 174197686       1
14-JAN-21 03 184197688       1
14-JAN-21 03 200901684       1
14-JAN-21 03 201901685       1
14-JAN-21 03 217112806       1
14-JAN-21 03 220112801       1
14-JAN-21 03 253901687       4
14-JAN-21 03 261425649       2
14-JAN-21 03 263765259       6
14-JAN-21 03 276112807       1
14-JAN-21 03 278112809       2
14-JAN-21 03 299934820       1
14-JAN-21 03 302473967       1
14-JAN-21 03 303184585       1
14-JAN-21 03 304788182       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-JAN-21 03 309473964       1
14-JAN-21 03 320473969       2
14-JAN-21 03 321184587       2
14-JAN-21 03 321788183       2
14-JAN-21 03 348473961       1
14-JAN-21 03 351788189       1
14-JAN-21 03 356184588       1
14-JAN-21 03 356788184       1
14-JAN-21 03 361473968       1
14-JAN-21 03 364184588       1
14-JAN-21 03 366473963       1
14-JAN-21 03 367184581       1
14-JAN-21 03 430932891       1
14-JAN-21 03 600417592       1
14-JAN-21 03 609172515       1
14-JAN-21 03 630417598       1
14-JAN-21 03 631158208       1
14-JAN-21 03 640760965       1
14-JAN-21 03 682435346       1
14-JAN-21 03 794799036       1
14-JAN-21 03 906175864       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-JAN-21 03 909945264       1
14-JAN-21 03 910125120       2
14-JAN-21 03 910746176       2
14-JAN-21 03 923119689       1
14-JAN-21 03 925704024       1
14-JAN-21 03 925704315       1
14-JAN-21 03 925704377       1
14-JAN-21 03 926111686       1
14-JAN-21 03 926120243       1
14-JAN-21 03 941122234       1
14-JAN-21 03 941122373       1
14-JAN-21 03 954179240       1
14-JAN-21 04 099008407       1
14-JAN-21 04 124193424       2
14-JAN-21 04 299994597       1
14-JAN-21 04 650179522       1
14-JAN-21 04 767179964       1
14-JAN-21 04 906018090       1
