



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-17' And DATE '2021-01-17')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-JAN-21 01 103790691       1
17-JAN-21 01 106790694       1
17-JAN-21 01 320783776       1
17-JAN-21 03 099000247       4
17-JAN-21 03 099008407       3
17-JAN-21 03 120185334       1
17-JAN-21 03 123185337       1
17-JAN-21 03 126199276       1
17-JAN-21 03 127185331       1
17-JAN-21 03 127199277       1
17-JAN-21 03 129199279       1
17-JAN-21 03 134199276       1
17-JAN-21 03 135199277       1
17-JAN-21 03 138199270       2
17-JAN-21 03 146425954       1
17-JAN-21 03 190547172       3
17-JAN-21 03 200427094       1
17-JAN-21 03 200799483       1
17-JAN-21 03 201741469       1
17-JAN-21 03 214741464       1
17-JAN-21 03 253972701       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-JAN-21 03 255427099       2
17-JAN-21 03 256763143       2
17-JAN-21 03 260741460       4
17-JAN-21 03 260799485       6
17-JAN-21 03 261427097       4
17-JAN-21 03 261972701       4
17-JAN-21 03 262799487       2
17-JAN-21 03 268490150       1
17-JAN-21 03 268779986       1
17-JAN-21 03 268799483       1
17-JAN-21 03 270779980       1
17-JAN-21 03 301198657       1
17-JAN-21 03 304785439       1
17-JAN-21 03 304799452       1
17-JAN-21 03 304799995       1
17-JAN-21 03 317799457       2
17-JAN-21 03 320799995       2
17-JAN-21 03 321198651       2
17-JAN-21 03 342148308       1
17-JAN-21 03 349167850       1
17-JAN-21 03 355799453       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-JAN-21 03 356799997       1
17-JAN-21 03 358167851       1
17-JAN-21 03 365799455       1
17-JAN-21 03 367799990       1
17-JAN-21 03 403195921       1
17-JAN-21 03 405195923       1
17-JAN-21 03 506023287       1
17-JAN-21 03 507030067       1
17-JAN-21 03 604793617       1
17-JAN-21 03 630436346       1
17-JAN-21 03 631436347       1
17-JAN-21 03 650436340       1
17-JAN-21 03 670199895       2
17-JAN-21 03 672752233       1
17-JAN-21 03 751118285       1
17-JAN-21 03 767777695       1
17-JAN-21 03 775120505       1
17-JAN-21 03 955116439       1
17-JAN-21 04 099000247       2
17-JAN-21 04 099008407       2
17-JAN-21 04 100454975       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
17-JAN-21 04 103178504       1
17-JAN-21 04 106454971       1
17-JAN-21 04 260545010       1
17-JAN-21 04 268799685       1
17-JAN-21 04 294148068       2
17-JAN-21 04 301487054       1
17-JAN-21 04 320487057       2
17-JAN-21 04 321437964       1
17-JAN-21 04 323553607       2
17-JAN-21 04 347555128       1
17-JAN-21 04 350553600       1
17-JAN-21 04 352553602       1
17-JAN-21 04 355487058       1
17-JAN-21 04 362487057       1
17-JAN-21 04 365555120       1
17-JAN-21 04 370555127       1
17-JAN-21 04 431198072       1
17-JAN-21 04 432198073       1
