



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-28' And DATE '2021-01-28')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-JAN-21 01 040917859       1
28-JAN-21 01 099000247       1
28-JAN-21 01 099008407       1
28-JAN-21 01 200750203       1
28-JAN-21 01 905011108       1
28-JAN-21 01 954114814       1
28-JAN-21 01 954120704       1
28-JAN-21 01 954175711       1
28-JAN-21 01 954733323       1
28-JAN-21 03 001904297       1
28-JAN-21 03 001951260       1
28-JAN-21 03 001969825       1
28-JAN-21 03 001983926       1
28-JAN-21 03 099000247       4
28-JAN-21 03 099004625       1
28-JAN-21 03 099007974       1
28-JAN-21 03 099008407       1
28-JAN-21 03 100743132       1
28-JAN-21 03 101499766       1
28-JAN-21 03 111994415       1
28-JAN-21 03 122994418       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-JAN-21 03 133994411       2
28-JAN-21 03 144120007       1
28-JAN-21 03 151191764       1
28-JAN-21 03 155994417       1
28-JAN-21 03 166994410       1
28-JAN-21 03 201934672       1
28-JAN-21 03 254425640       3
28-JAN-21 03 314946801       1
28-JAN-21 03 321936861       2
28-JAN-21 03 353976851       2
28-JAN-21 03 550988160       1
28-JAN-21 03 554960495       2
28-JAN-21 03 557979322       2
28-JAN-21 03 560949855       1
28-JAN-21 03 562955191       2
28-JAN-21 03 563908650       1
28-JAN-21 03 600124729       1
28-JAN-21 03 601124720       1
28-JAN-21 03 630124725       1
28-JAN-21 03 631124726       1
28-JAN-21 03 670252697       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-JAN-21 03 671145970       1
28-JAN-21 03 795604086       1
28-JAN-21 03 923018039       1
28-JAN-21 03 954111628       1
28-JAN-21 04 001725108       1
28-JAN-21 04 001732569       1
28-JAN-21 04 106425057       2
28-JAN-21 04 140123768       1
28-JAN-21 04 141921583       2
28-JAN-21 04 153753946       1
28-JAN-21 04 302711684       1
28-JAN-21 04 320487057       1
28-JAN-21 04 320711686       1
28-JAN-21 04 321487058       1
28-JAN-21 04 355487058       1
28-JAN-21 04 355711687       1
28-JAN-21 04 361711685       1
28-JAN-21 04 362487057       1
28-JAN-21 04 500048194       4
28-JAN-21 04 506048190       2
28-JAN-21 04 511043945       4
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-JAN-21 04 517043941       2
28-JAN-21 04 518099800       1
28-JAN-21 04 519099801       2
28-JAN-21 04 600474338       1
28-JAN-21 04 637474331       2
28-JAN-21 04 691461621       3
28-JAN-21 04 770758373       1
28-JAN-21 04 775197330       1
28-JAN-21 04 910032577       1
28-JAN-21 04 910111549       2
28-JAN-21 04 910116044       1
28-JAN-21 04 910185417       1
28-JAN-21 04 961156621       1
28-JAN-21 06 099000247       1
28-JAN-21 06 099008407       1
28-JAN-21 06 100930470       1
28-JAN-21 06 107783549       1
28-JAN-21 06 112199523       1
