



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-01-20' And DATE '2021-01-20')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;






SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
20-JAN-21 01 120185334       1
20-JAN-21 01 123185337       1
20-JAN-21 01 126185330       1
20-JAN-21 01 127185331       1
20-JAN-21 03 013731686       1
20-JAN-21 03 013733298       1
20-JAN-21 03 013782405       1
20-JAN-21 03 014507175       1
20-JAN-21 03 014514346       1
20-JAN-21 03 014524525       1
20-JAN-21 03 014533310       1
20-JAN-21 03 099000247       2
20-JAN-21 03 099001958       2
20-JAN-21 03 100186899       1
20-JAN-21 03 100949746       1
20-JAN-21 03 101199570       1
20-JAN-21 03 111186892       1
20-JAN-21 03 113790047       2
20-JAN-21 03 116783110       1
20-JAN-21 03 144987685       2
20-JAN-21 03 160973523       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
20-JAN-21 03 165980117       1
20-JAN-21 03 192987683       2
20-JAN-21 03 200799320       1
20-JAN-21 03 201799321       1
20-JAN-21 03 217199531       1
20-JAN-21 03 220199536       1
20-JAN-21 03 260799322       4
20-JAN-21 03 261199535       8
20-JAN-21 03 262112801       4
20-JAN-21 03 262799324       2
20-JAN-21 03 268199532       1
20-JAN-21 03 269545019       1
20-JAN-21 03 276199532       1
20-JAN-21 03 277199533       1
20-JAN-21 03 278199534       1
20-JAN-21 03 301173314       1
20-JAN-21 03 303497386       1
20-JAN-21 03 312173317       1
20-JAN-21 03 312799680       1
20-JAN-21 03 319799687       1
20-JAN-21 03 320173317       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
20-JAN-21 03 323497380       2
20-JAN-21 03 351173314       1
20-JAN-21 03 356497389       1
20-JAN-21 03 363173318       1
20-JAN-21 03 364497389       1
20-JAN-21 03 366497381       1
20-JAN-21 03 367173312       1
20-JAN-21 03 410799792       1
20-JAN-21 03 450176776       2
20-JAN-21 03 507046870       1
20-JAN-21 03 508056454       1
20-JAN-21 03 508088881       1
20-JAN-21 03 508099707       1
20-JAN-21 03 509099809       2
20-JAN-21 03 516065504       1
20-JAN-21 03 519099801       2
20-JAN-21 03 528099319       1
20-JAN-21 03 529005767       1
20-JAN-21 03 529007165       1
20-JAN-21 03 533001955       1
20-JAN-21 03 627954894       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
20-JAN-21 03 630774203       1
20-JAN-21 03 632740901       1
20-JAN-21 03 691954842       1
20-JAN-21 03 751192104       1
20-JAN-21 03 751196479       1
20-JAN-21 03 792969821       1
20-JAN-21 03 810412065       2
20-JAN-21 03 910116614       2
20-JAN-21 03 910211363       2
20-JAN-21 03 921924204       1
20-JAN-21 03 923133970       1
20-JAN-21 03 926183702       1
20-JAN-21 03 929112720       1
20-JAN-21 03 929190089       1
20-JAN-21 03 941163800       2
20-JAN-21 03 944121805       2
20-JAN-21 03 954113646       1
20-JAN-21 03 954113901       1
