



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-06' And DATE '2021-06-06')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-JUN-21 01 682732485       1
06-JUN-21 01 809917187       1
06-JUN-21 01 998903415       1
06-JUN-21 03 099008407       8
06-JUN-21 03 099008419       9
06-JUN-21 03 100936991       1
06-JUN-21 03 100973913       1
06-JUN-21 03 103178504       1
06-JUN-21 03 105699752       2
06-JUN-21 03 115178508       1
06-JUN-21 03 140740184       1
06-JUN-21 03 144128421       2
06-JUN-21 03 154948774       2
06-JUN-21 03 170114119       1
06-JUN-21 03 231019402       1
06-JUN-21 03 231490157       1
06-JUN-21 03 235490151       1
06-JUN-21 03 235557583       1
06-JUN-21 03 248999673       1
06-JUN-21 03 253557585       6
06-JUN-21 03 265490157       4
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-JUN-21 03 301473966       1
06-JUN-21 03 303497386       1
06-JUN-21 03 320473969       2
06-JUN-21 03 321497388       1
06-JUN-21 03 323716982       2
06-JUN-21 03 345950566       2
06-JUN-21 03 351797556       1
06-JUN-21 03 355907620       1
06-JUN-21 03 358950561       2
06-JUN-21 03 365907622       1
06-JUN-21 03 366797553       1
06-JUN-21 03 366907623       1
06-JUN-21 03 403195755       1
06-JUN-21 03 405195757       1
06-JUN-21 03 410799792       2
06-JUN-21 03 411199272       1
06-JUN-21 03 426199279       1
06-JUN-21 03 430795370       1
06-JUN-21 03 434199279       1
06-JUN-21 03 435199270       1
06-JUN-21 03 500023281       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-JUN-21 03 501030061       2
06-JUN-21 03 519043943       2
06-JUN-21 03 521045256       1
06-JUN-21 03 626605630       1
06-JUN-21 03 671760481       1
06-JUN-21 03 906223324       1
06-JUN-21 03 910115509       1
06-JUN-21 03 923122232       1
06-JUN-21 03 926114579       1
06-JUN-21 03 926119721       1
06-JUN-21 03 941708945       1
06-JUN-21 04 104958066       1
06-JUN-21 04 122799642       1
06-JUN-21 04 123799643       1
06-JUN-21 04 125799645       1
06-JUN-21 04 126199276       1
06-JUN-21 04 127199277       1
06-JUN-21 04 128799648       1
06-JUN-21 04 134199276       1
06-JUN-21 04 135199277       1
06-JUN-21 04 135996102       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
06-JUN-21 04 151199811       1
06-JUN-21 04 160920990       1
06-JUN-21 04 163959211       1
06-JUN-21 04 217139078       1
06-JUN-21 04 220139073       1
06-JUN-21 04 223993456       2
06-JUN-21 04 261199535       2
06-JUN-21 04 268199532       1
06-JUN-21 04 276139079       1
06-JUN-21 04 277199533       1
06-JUN-21 04 303497386       1
06-JUN-21 04 323497380       2
06-JUN-21 04 355198651       1
06-JUN-21 04 356497389       1
06-JUN-21 04 356799997       1
06-JUN-21 04 362198650       1
06-JUN-21 04 364497389       1
06-JUN-21 04 366497381       1
