



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-03' And DATE '2021-06-03')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-JUN-21 01 065921427       1
03-JUN-21 01 115998607       1
03-JUN-21 01 140132717       1
03-JUN-21 01 263900029       2
03-JUN-21 01 550924483       1
03-JUN-21 01 551924484       1
03-JUN-21 01 556924489       2
03-JUN-21 01 557924480       1
03-JUN-21 01 562924487       1
03-JUN-21 01 767795732       1
03-JUN-21 03 013731686       1
03-JUN-21 03 014411223       1
03-JUN-21 03 014466204       1
03-JUN-21 03 038958243       1
03-JUN-21 03 049955670       1
03-JUN-21 03 051909021       1
03-JUN-21 03 099001958       2
03-JUN-21 03 099001960       2
03-JUN-21 03 099008407       1
03-JUN-21 03 099008419       1
03-JUN-21 03 100776763       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-JUN-21 03 111776766       1
03-JUN-21 03 174197686       1
03-JUN-21 03 200968975       1
03-JUN-21 03 209968974       1
03-JUN-21 03 217160023       1
03-JUN-21 03 261199535       4
03-JUN-21 03 268112807       1
03-JUN-21 03 277112808       1
03-JUN-21 03 277160025       1
03-JUN-21 03 320799995       1
03-JUN-21 03 321785430       1
03-JUN-21 03 323785432       1
03-JUN-21 03 323799998       1
03-JUN-21 03 356799997       1
03-JUN-21 03 364497389       1
03-JUN-21 03 366497381       1
03-JUN-21 03 367799990       1
03-JUN-21 03 400822854       6
03-JUN-21 03 403195921       1
03-JUN-21 03 405195923       1
03-JUN-21 03 507030067       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-JUN-21 03 516025322       1
03-JUN-21 03 519043943       2
03-JUN-21 03 533003341       1
03-JUN-21 03 603740728       1
03-JUN-21 03 633740724       1
03-JUN-21 03 648740050       1
03-JUN-21 03 655121538       1
03-JUN-21 03 672752233       1
03-JUN-21 03 688740729       1
03-JUN-21 03 691740724       1
03-JUN-21 03 703141894       1
03-JUN-21 03 706141897       1
03-JUN-21 03 710799783       1
03-JUN-21 04 099007974       1
03-JUN-21 04 099008419       1
03-JUN-21 04 109199352       1
03-JUN-21 04 115199350       1
03-JUN-21 04 127176762       1
03-JUN-21 04 129176764       1
03-JUN-21 04 130199359       1
03-JUN-21 04 132199351       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
03-JUN-21 04 134176761       1
03-JUN-21 04 135176762       1
03-JUN-21 04 151187979       2
03-JUN-21 04 201725148       1
03-JUN-21 04 254725141       2
03-JUN-21 04 256545014       1
03-JUN-21 04 262725141       4
03-JUN-21 04 263799488       2
03-JUN-21 04 282433843       1
03-JUN-21 04 286433847       1
03-JUN-21 04 303555126       2
03-JUN-21 04 312555127       1
03-JUN-21 04 321555128       4
03-JUN-21 04 355555128       1
03-JUN-21 04 356555129       1
03-JUN-21 04 362555127       1
03-JUN-21 04 364555129       1
03-JUN-21 04 366555121       1
