



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-09' And DATE '2021-06-09')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-JUN-21 01 100195735       1
09-JUN-21 01 101905923       1
09-JUN-21 01 148199614       1
09-JUN-21 01 404165044       1
09-JUN-21 03 014966773       1
09-JUN-21 03 097299210       1
09-JUN-21 03 099001958       1
09-JUN-21 03 099001960       1
09-JUN-21 03 099008407       3
09-JUN-21 03 099008419       3
09-JUN-21 03 100155387       2
09-JUN-21 03 100187093       1
09-JUN-21 03 152913375       1
09-JUN-21 03 400966529       4
09-JUN-21 03 403195755       1
09-JUN-21 03 405195757       1
09-JUN-21 03 405966524       1
09-JUN-21 03 416894473       1
09-JUN-21 03 417894474       1
09-JUN-21 03 424894473       1
09-JUN-21 03 426960793       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-JUN-21 03 427960794       1
09-JUN-21 03 430960799       1
09-JUN-21 03 430966525       3
09-JUN-21 03 435960794       1
09-JUN-21 03 501030061       2
09-JUN-21 03 510025326       2
09-JUN-21 03 523035699       2
09-JUN-21 03 643759143       1
09-JUN-21 03 909935869       1
09-JUN-21 03 910114191       1
09-JUN-21 03 923119475       1
09-JUN-21 03 923195110       1
09-JUN-21 03 923737134       1
09-JUN-21 04 038928353       1
09-JUN-21 04 051943922       1
09-JUN-21 04 105924573       1
09-JUN-21 04 115924575       1
09-JUN-21 04 125924577       2
09-JUN-21 04 135924579       1
09-JUN-21 04 135980185       1
09-JUN-21 04 217139078       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-JUN-21 04 220139073       1
09-JUN-21 04 260195637       2
09-JUN-21 04 261112230       4
09-JUN-21 04 276139079       1
09-JUN-21 04 528099319       1
09-JUN-21 04 529005767       1
09-JUN-21 04 626152920       1
09-JUN-21 04 806144743       3
09-JUN-21 06 041912785       1
09-JUN-21 06 100454975       1
09-JUN-21 06 106454971       1
09-JUN-21 06 107454972       1
09-JUN-21 06 231010769       1
09-JUN-21 06 269199557       1
09-JUN-21 06 301132041       1
09-JUN-21 06 306132046       1
09-JUN-21 06 320132044       1
09-JUN-21 06 348132046       1
09-JUN-21 06 366132048       1
09-JUN-21 06 370132044       1
09-JUN-21 06 506065502       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
09-JUN-21 06 508065504       1
09-JUN-21 06 521045256       1
09-JUN-21 06 529005767       1
09-JUN-21 06 533061002       1
09-JUN-21 06 603626461       1
09-JUN-21 06 626130986       1
09-JUN-21 06 668170120       1
09-JUN-21 06 910171052       1
09-JUN-21 06 913709929       1
09-JUN-21 06 963102543       1
09-JUN-21 08 116761758       2
09-JUN-21 08 144100459       2
09-JUN-21 08 144906356       2
09-JUN-21 08 146100451       2
09-JUN-21 08 146425954       2
09-JUN-21 08 196998832       1
09-JUN-21 08 235411307       1
09-JUN-21 08 247411301       1
