



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-04' And DATE '2021-06-04')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-JUN-21 00 116105847       2
04-JUN-21 01 100640071       1
04-JUN-21 01 251131050       4
04-JUN-21 01 268444355       1
04-JUN-21 01 812716009       3
04-JUN-21 03 038967533       1
04-JUN-21 03 041962449       1
04-JUN-21 03 051969635       1
04-JUN-21 03 099008407       3
04-JUN-21 03 099008419       5
04-JUN-21 03 100157444       1
04-JUN-21 03 100918993       1
04-JUN-21 03 101740024       1
04-JUN-21 03 103790691       1
04-JUN-21 03 107951659       5
04-JUN-21 03 111157447       1
04-JUN-21 03 111790691       1
04-JUN-21 03 112198444       1
04-JUN-21 03 113157449       1
04-JUN-21 03 113198445       1
04-JUN-21 03 136931664       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-JUN-21 03 137117734       1
04-JUN-21 03 140943413       1
04-JUN-21 03 151177548       1
04-JUN-21 03 153753946       1
04-JUN-21 03 170785095       1
04-JUN-21 03 170971557       1
04-JUN-21 03 201970109       1
04-JUN-21 03 202970100       1
04-JUN-21 03 203970101       4
04-JUN-21 03 204902515       3
04-JUN-21 03 210144743       1
04-JUN-21 03 211144744       1
04-JUN-21 03 212144745       4
04-JUN-21 03 213144746       1
04-JUN-21 03 217160023       1
04-JUN-21 03 229549386       1
04-JUN-21 03 235549384       1
04-JUN-21 03 261112230       6
04-JUN-21 03 262112801       2
04-JUN-21 03 277160025       1
04-JUN-21 03 300783772       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-JUN-21 03 302431286       1
04-JUN-21 03 306431280       1
04-JUN-21 03 312431288       1
04-JUN-21 03 321431289       2
04-JUN-21 03 321783777       1
04-JUN-21 03 338990915       1
04-JUN-21 03 608199899       1
04-JUN-21 03 613715373       1
04-JUN-21 03 634774207       1
04-JUN-21 03 643715379       1
04-JUN-21 03 759599192       3
04-JUN-21 03 760599195       2
04-JUN-21 03 761599196       2
04-JUN-21 03 772599199       2
04-JUN-21 03 805993436       4
04-JUN-21 03 809934347       4
04-JUN-21 03 954143613       1
04-JUN-21 04 041920338       1
04-JUN-21 04 101199570       1
04-JUN-21 04 111544688       2
04-JUN-21 04 121174394       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
04-JUN-21 04 123174396       1
04-JUN-21 04 135174390       2
04-JUN-21 04 144998943       1
04-JUN-21 04 147998946       1
04-JUN-21 04 165198649       1
04-JUN-21 04 269199557       1
04-JUN-21 04 348328370       1
04-JUN-21 04 365328371       1
04-JUN-21 04 366328372       1
04-JUN-21 04 402195920       1
04-JUN-21 04 403195921       2
04-JUN-21 04 405195923       2
04-JUN-21 04 507043949       1
04-JUN-21 04 673112050       1
04-JUN-21 04 673114713       1
04-JUN-21 04 954772856       1
04-JUN-21 04 963104030       2
04-JUN-21 04 967002228       1
