



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-02' And DATE '2021-06-02')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JUN-21 01 312984253       1
02-JUN-21 01 320984253       2
02-JUN-21 01 358984257       1
02-JUN-21 01 359984258       1
02-JUN-21 01 367984258       1
02-JUN-21 01 566995478       1
02-JUN-21 01 681119713       1
02-JUN-21 01 751134936       1
02-JUN-21 01 980007453       1
02-JUN-21 01 998968144       1
02-JUN-21 01 998974084       1
02-JUN-21 03 011917880       1
02-JUN-21 03 013900914       1
02-JUN-21 03 014769319       1
02-JUN-21 03 020964741       1
02-JUN-21 03 099008407       4
02-JUN-21 03 099008419       4
02-JUN-21 03 100439252       1
02-JUN-21 03 130164887       2
02-JUN-21 03 136996696       1
02-JUN-21 03 140996692       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JUN-21 03 147199613       1
02-JUN-21 03 217139078       1
02-JUN-21 03 217198654       1
02-JUN-21 03 220139073       1
02-JUN-21 03 220198659       1
02-JUN-21 03 269411307       1
02-JUN-21 03 276139079       1
02-JUN-21 03 276198655       1
02-JUN-21 03 277198656       1
02-JUN-21 03 278198657       1
02-JUN-21 03 292112124       4
02-JUN-21 03 300783772       1
02-JUN-21 03 300985085       1
02-JUN-21 03 310985087       1
02-JUN-21 03 320985089       1
02-JUN-21 03 356760681       1
02-JUN-21 03 358985083       1
02-JUN-21 03 359985084       1
02-JUN-21 03 363760680       1
02-JUN-21 03 367985084       1
02-JUN-21 03 400166092       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JUN-21 03 400822145       2
02-JUN-21 03 600119906       2
02-JUN-21 03 602119908       2
02-JUN-21 03 626184523       1
02-JUN-21 03 655179527       1
02-JUN-21 03 689184528       1
02-JUN-21 03 954214309       1
02-JUN-21 04 107992934       1
02-JUN-21 04 114179864       1
02-JUN-21 04 116770555       1
02-JUN-21 04 119179869       1
02-JUN-21 04 141906098       2
02-JUN-21 04 192906099       2
02-JUN-21 04 193906090       2
02-JUN-21 04 196999290       1
02-JUN-21 04 260195637       2
02-JUN-21 04 400822917       2
02-JUN-21 04 403195755       1
02-JUN-21 04 405195757       1
02-JUN-21 04 406195758       1
02-JUN-21 04 758710795       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
02-JUN-21 04 926105582       2
02-JUN-21 06 104171210       1
02-JUN-21 06 105906361       1
02-JUN-21 06 106782609       1
02-JUN-21 06 106906362       1
02-JUN-21 06 107906363       1
02-JUN-21 06 108906364       1
02-JUN-21 06 122799781       1
02-JUN-21 06 123799782       1
02-JUN-21 06 126799785       2
02-JUN-21 06 127799786       1
02-JUN-21 06 128799509       1
02-JUN-21 06 136925786       1
02-JUN-21 06 140925782       1
02-JUN-21 06 151183971       1
02-JUN-21 06 162904772       1
02-JUN-21 06 194925786       1
02-JUN-21 06 301167854       1
