



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-11' And DATE '2021-06-11')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-JUN-21 01 103799295       1
11-JUN-21 01 104187097       1
11-JUN-21 01 121145608       1
11-JUN-21 01 123145600       1
11-JUN-21 01 126176569       1
11-JUN-21 01 129176562       1
11-JUN-21 01 131145600       1
11-JUN-21 01 132145601       1
11-JUN-21 01 638110457       1
11-JUN-21 03 013731890       1
11-JUN-21 03 013733298       1
11-JUN-21 03 013781059       1
11-JUN-21 03 013788700       1
11-JUN-21 03 014924357       1
11-JUN-21 03 014960240       1
11-JUN-21 03 014983084       1
11-JUN-21 03 014989771       1
11-JUN-21 03 099008407       3
11-JUN-21 03 099008419       3
11-JUN-21 03 107772837       1
11-JUN-21 03 116772838       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-JUN-21 03 129160305       1
11-JUN-21 03 140132717       2
11-JUN-21 03 152969699       2
11-JUN-21 03 163982804       2
11-JUN-21 03 170785095       1
11-JUN-21 03 248425642       4
11-JUN-21 03 253799486       1
11-JUN-21 03 260799485       2
11-JUN-21 03 262112560       3
11-JUN-21 03 320930820       2
11-JUN-21 03 358951119       1
11-JUN-21 03 359951110       1
11-JUN-21 03 400968143       1
11-JUN-21 03 404968147       1
11-JUN-21 03 509039839       2
11-JUN-21 03 518039830       1
11-JUN-21 03 613715373       1
11-JUN-21 03 625153933       1
11-JUN-21 03 627935402       1
11-JUN-21 03 667729136       1
11-JUN-21 03 688153938       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-JUN-21 04 038966048       1
11-JUN-21 04 051984170       1
11-JUN-21 04 099008407       2
11-JUN-21 04 099008419       2
11-JUN-21 04 105937734       1
11-JUN-21 04 126199276       1
11-JUN-21 04 127199277       1
11-JUN-21 04 129199279       1
11-JUN-21 04 134199276       1
11-JUN-21 04 135199277       1
11-JUN-21 04 138199270       1
11-JUN-21 04 140740728       1
11-JUN-21 04 140914032       1
11-JUN-21 04 151179972       1
11-JUN-21 04 163942850       1
11-JUN-21 04 170937733       1
11-JUN-21 04 200427094       1
11-JUN-21 04 254427098       1
11-JUN-21 04 263199537       4
11-JUN-21 04 758144112       1
11-JUN-21 06 099003748       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
11-JUN-21 06 099003750       1
11-JUN-21 06 099008407       1
11-JUN-21 06 099008419       1
11-JUN-21 06 102790145       1
11-JUN-21 06 150750353       1
11-JUN-21 06 160799674       1
11-JUN-21 06 261744025       4
11-JUN-21 06 268550451       1
11-JUN-21 06 280744028       1
11-JUN-21 06 452168858       1
11-JUN-21 06 671112870       1
11-JUN-21 06 787337938       1
11-JUN-21 06 797337930       1
11-JUN-21 06 954111692       1
11-JUN-21 07 014989353       1
11-JUN-21 07 099690515       3
11-JUN-21 07 101775065       1
11-JUN-21 07 320985041       2
