



SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-06-05' And DATE '2021-06-05')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-JUN-21 01 130148275       2
05-JUN-21 01 165198649       1
05-JUN-21 03 001907469       1
05-JUN-21 03 001951614       1
05-JUN-21 03 013700352       1
05-JUN-21 03 013733298       1
05-JUN-21 03 014434637       1
05-JUN-21 03 014484036       1
05-JUN-21 03 014735786       1
05-JUN-21 03 099001958       1
05-JUN-21 03 099001960       1
05-JUN-21 03 099007962       1
05-JUN-21 03 099007974       1
05-JUN-21 03 099008407       3
05-JUN-21 03 099008419       5
05-JUN-21 03 100978848       2
05-JUN-21 03 103199736       1
05-JUN-21 03 106199739       1
05-JUN-21 03 108199577       1
05-JUN-21 03 111157447       1
05-JUN-21 03 112788332       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-JUN-21 03 113157449       1
05-JUN-21 03 113981460       1
05-JUN-21 03 115199730       1
05-JUN-21 03 116199577       1
05-JUN-21 03 117199578       1
05-JUN-21 03 120710959       1
05-JUN-21 03 121199574       1
05-JUN-21 03 121710950       1
05-JUN-21 03 125710954       1
05-JUN-21 03 128710957       1
05-JUN-21 03 130152274       1
05-JUN-21 03 136199571       1
05-JUN-21 03 139117736       1
05-JUN-21 03 142117731       1
05-JUN-21 03 147199194       1
05-JUN-21 03 148117737       1
05-JUN-21 03 148199195       1
05-JUN-21 03 158199147       1
05-JUN-21 03 196975757       1
05-JUN-21 03 214545014       1
05-JUN-21 03 231442649       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-JUN-21 03 231545015       1
05-JUN-21 03 235442643       1
05-JUN-21 03 253442645       2
05-JUN-21 03 255545013       4
05-JUN-21 03 260442644       2
05-JUN-21 03 263918773       6
05-JUN-21 03 268411306       1
05-JUN-21 03 269545019       1
05-JUN-21 03 303497386       1
05-JUN-21 03 319487054       1
05-JUN-21 03 323497380       1
05-JUN-21 03 356434642       1
05-JUN-21 03 358981960       1
05-JUN-21 03 359981961       1
05-JUN-21 03 368434646       1
05-JUN-21 03 431748170       2
05-JUN-21 03 432748171       2
05-JUN-21 03 436748175       1
05-JUN-21 03 440132710       2
05-JUN-21 03 508048192       1
05-JUN-21 03 519043943       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
05-JUN-21 03 600527191       1
05-JUN-21 03 600774207       1
05-JUN-21 03 643715379       2
05-JUN-21 03 651145976       1
05-JUN-21 03 672752233       1
05-JUN-21 03 759784537       1
05-JUN-21 03 760599828       1
05-JUN-21 03 767755598       1
05-JUN-21 03 767771516       1
05-JUN-21 03 805918779       3
05-JUN-21 03 906126138       1
05-JUN-21 03 910100089       1
05-JUN-21 03 926119721       1
05-JUN-21 04 014429080       1
05-JUN-21 04 014449929       1
05-JUN-21 04 099001958       1
05-JUN-21 04 099001960       1
05-JUN-21 04 099008407       1
