


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-28' And DATE '2021-04-28')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-APR-21 03 014476748       1
28-APR-21 03 014799196       1
28-APR-21 03 097099836       2
28-APR-21 03 099008407       2
28-APR-21 03 099008419       3
28-APR-21 03 100157444       1
28-APR-21 03 101910544       1
28-APR-21 03 112752248       1
28-APR-21 03 125961688       1
28-APR-21 03 126961689       1
28-APR-21 03 128799509       1
28-APR-21 03 148199424       1
28-APR-21 03 196974793       1
28-APR-21 03 248425642       4
28-APR-21 03 262112801       4
28-APR-21 03 301691932       1
28-APR-21 03 304785439       1
28-APR-21 03 321691936       2
28-APR-21 03 323785432       2
28-APR-21 03 348691937       1
28-APR-21 03 351785436       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-APR-21 03 362691935       1
28-APR-21 03 363785430       1
28-APR-21 03 366691939       1
28-APR-21 03 622114700       1
28-APR-21 03 623114701       1
28-APR-21 03 624114702       1
28-APR-21 03 625114703       1
28-APR-21 03 625172779       1
28-APR-21 03 702141893       1
28-APR-21 03 750141891       1
28-APR-21 03 767776097       1
28-APR-21 03 768776098       1
28-APR-21 03 923112041       1
28-APR-21 03 923112762       1
28-APR-21 04 200739514       1
28-APR-21 04 247739519       1
28-APR-21 04 350799799       1
28-APR-21 04 356799795       1
28-APR-21 04 366799797       1
28-APR-21 06 014423696       1
28-APR-21 06 099008407       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-APR-21 06 099008419       3
28-APR-21 06 100155387       1
28-APR-21 06 104187097       1
28-APR-21 06 113155382       1
28-APR-21 06 121174394       2
28-APR-21 06 123174396       1
28-APR-21 06 135174390       2
28-APR-21 06 136923580       1
28-APR-21 06 137117734       2
28-APR-21 06 144791034       2
28-APR-21 06 153753946       2
28-APR-21 06 217199531       1
28-APR-21 06 220199536       1
28-APR-21 06 261199535       8
28-APR-21 06 276199532       1
28-APR-21 06 278199534       1
28-APR-21 06 516043940       1
28-APR-21 06 517043941       1
28-APR-21 06 518099420       1
28-APR-21 06 519099421       2
28-APR-21 06 521045256       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
28-APR-21 06 533003341       1
28-APR-21 06 627153466       1
28-APR-21 06 671760481       1
28-APR-21 06 706537389       1
28-APR-21 06 707537380       1
28-APR-21 06 710537385       1
28-APR-21 06 711537386       1
28-APR-21 06 758144112       1
28-APR-21 06 953912411       1
28-APR-21 08 001944772       1
28-APR-21 08 001991961       1
28-APR-21 08 013965857       1
28-APR-21 08 014424030       1
28-APR-21 08 026927333       1
28-APR-21 08 026955229       1
28-APR-21 08 128799509       2
28-APR-21 08 140484522       2
28-APR-21 08 216974774       1
28-APR-21 08 217974775       1
28-APR-21 08 232725145       1
28-APR-21 08 235725148       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
