


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-13' And DATE '2021-04-13')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-APR-21 01 103799005       1
13-APR-21 01 115799009       1
13-APR-21 01 430982620       1
13-APR-21 01 600119906       1
13-APR-21 01 602119908       1
13-APR-21 03 013781059       1
13-APR-21 03 014431136       1
13-APR-21 03 099008407       2
13-APR-21 03 099008419       2
13-APR-21 03 108198448       1
13-APR-21 03 122185336       1
13-APR-21 03 123185337       1
13-APR-21 03 126185330       2
13-APR-21 03 196972129       1
13-APR-21 03 232725145       1
13-APR-21 03 235725148       1
13-APR-21 03 260725149       6
13-APR-21 03 403195921       1
13-APR-21 03 405195923       1
13-APR-21 03 421919169       2
13-APR-21 03 431919161       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-APR-21 03 434919164       1
13-APR-21 03 626792572       1
13-APR-21 03 667729136       1
13-APR-21 03 722564223       1
13-APR-21 03 723564224       1
13-APR-21 03 724564225       1
13-APR-21 03 788199048       1
13-APR-21 03 795604086       1
13-APR-21 03 910216515       2
13-APR-21 03 954133294       1
13-APR-21 04 038901129       1
13-APR-21 04 051920467       1
13-APR-21 04 099003748       1
13-APR-21 04 099003750       1
13-APR-21 04 099008407       1
13-APR-21 04 099008419       1
13-APR-21 04 120997070       1
13-APR-21 04 121997057       1
13-APR-21 04 126997052       2
13-APR-21 04 131997059       1
13-APR-21 04 137997055       2
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-APR-21 04 138997070       2
13-APR-21 04 200981074       1
13-APR-21 04 201947655       1
13-APR-21 04 202947656       1
13-APR-21 04 203947657       4
13-APR-21 04 204947658       1
13-APR-21 04 210195637       1
13-APR-21 04 214195631       1
13-APR-21 04 253195638       2
13-APR-21 04 260195637       4
13-APR-21 04 268195635       1
13-APR-21 04 302536226       1
13-APR-21 04 306536220       1
13-APR-21 04 342979284       1
13-APR-21 04 400986254       1
13-APR-21 04 408986252       1
13-APR-21 04 430986250       1
13-APR-21 04 509099809       2
13-APR-21 04 681123546       1
13-APR-21 04 953987824       1
13-APR-21 06 128924885       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
13-APR-21 06 134924883       1
13-APR-21 06 135924884       1
13-APR-21 06 431748170       1
13-APR-21 06 432748171       1
13-APR-21 06 923132497       1
13-APR-21 07 013987360       1
13-APR-21 07 014473374       1
13-APR-21 07 099690515       9
13-APR-21 07 101934291       1
13-APR-21 07 111922224       2
13-APR-21 07 117934299       1
13-APR-21 07 136922223       2
13-APR-21 07 136934292       2
13-APR-21 07 193934291       2
13-APR-21 07 269980213       1
13-APR-21 07 300965538       1
13-APR-21 07 310944497       2
13-APR-21 07 338953070       1
13-APR-21 07 351935714       1
13-APR-21 07 365935710       1
13-APR-21 07 367935712       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
