


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-21' And DATE '2021-04-21')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;



SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-APR-21 03 099008407       2
21-APR-21 03 099008419       5
21-APR-21 03 101953758       1
21-APR-21 03 108199577       1
21-APR-21 03 111944422       1
21-APR-21 03 116199577       1
21-APR-21 03 117199578       1
21-APR-21 03 121199574       1
21-APR-21 03 138799018       1
21-APR-21 03 147952065       1
21-APR-21 03 196952064       1
21-APR-21 03 209945623       1
21-APR-21 03 214903862       1
21-APR-21 03 215903863       1
21-APR-21 03 227779987       1
21-APR-21 03 231010769       1
21-APR-21 03 254945628       1
21-APR-21 03 261945627       4
21-APR-21 03 268549383       1
21-APR-21 03 300977141       1
21-APR-21 03 301977142       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-APR-21 03 304799995       1
21-APR-21 03 312799995       1
21-APR-21 03 348760681       1
21-APR-21 03 354970785       1
21-APR-21 03 355970786       1
21-APR-21 03 365760682       1
21-APR-21 03 421901352       2
21-APR-21 03 423901354       1
21-APR-21 03 431901354       1
21-APR-21 03 432901355       1
21-APR-21 03 504065500       1
21-APR-21 03 505046878       1
21-APR-21 03 506065502       1
21-APR-21 03 537044567       1
21-APR-21 03 702141893       1
21-APR-21 03 706141897       1
21-APR-21 03 711141894       1
21-APR-21 03 750141891       1
21-APR-21 03 778967134       1
21-APR-21 06 100931939       2
21-APR-21 06 103178504       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-APR-21 06 103479918       1
21-APR-21 06 106479911       1
21-APR-21 06 106745447       1
21-APR-21 06 115170502       1
21-APR-21 06 137117734       1
21-APR-21 06 141931495       2
21-APR-21 06 147117736       1
21-APR-21 06 148117737       1
21-APR-21 06 300957252       1
21-APR-21 06 312328378       1
21-APR-21 06 320957256       2
21-APR-21 06 358957250       1
21-APR-21 06 359957251       1
21-APR-21 06 516043940       2
21-APR-21 06 517043941       2
21-APR-21 06 518065506       1
21-APR-21 06 519046874       2
21-APR-21 06 626172770       1
21-APR-21 06 626938077       1
21-APR-21 06 628957257       1
21-APR-21 06 650429585       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
21-APR-21 06 670199895       1
21-APR-21 06 721148876       1
21-APR-21 06 722148877       1
21-APR-21 06 774406598       1
21-APR-21 06 775956481       2
21-APR-21 06 778957258       1
21-APR-21 06 787956485       1
21-APR-21 06 788956486       1
21-APR-21 06 794956484       1
21-APR-21 08 013731686       1
21-APR-21 08 013974351       1
21-APR-21 08 014415283       1
21-APR-21 08 014439447       1
21-APR-21 08 014460214       1
21-APR-21 08 099007962       1
21-APR-21 08 099007974       1
21-APR-21 08 099008407       1
21-APR-21 08 099008419       1
21-APR-21 08 103170508       1
21-APR-21 08 103790691       1
21-APR-21 08 106170501       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
