


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-22' And DATE '2021-04-22')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;




SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-APR-21 01 103170508       1
22-APR-21 01 103799005       1
22-APR-21 01 111899057       1
22-APR-21 01 114795365       2
22-APR-21 01 261425649       2
22-APR-21 01 265631626       1
22-APR-21 01 300448556       1
22-APR-21 01 303553603       1
22-APR-21 01 309448555       1
22-APR-21 01 320448550       1
22-APR-21 01 323448553       2
22-APR-21 01 323536221       1
22-APR-21 01 348448552       1
22-APR-21 01 365448553       1
22-APR-21 01 366448554       1
22-APR-21 01 400165040       1
22-APR-21 01 600119906       1
22-APR-21 01 602119908       1
22-APR-21 01 613762992       1
22-APR-21 01 653762990       1
22-APR-21 01 654743321       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-APR-21 01 682732485       1
22-APR-21 01 682742119       1
22-APR-21 01 688762991       1
22-APR-21 01 691762996       1
22-APR-21 01 767751021       1
22-APR-21 01 792633298       1
22-APR-21 01 795643090       1
22-APR-21 01 910166354       2
22-APR-21 01 910212048       2
22-APR-21 01 923121494       1
22-APR-21 01 923124058       1
22-APR-21 01 926121233       2
22-APR-21 01 942703958       1
22-APR-21 01 944711058       1
22-APR-21 01 944724764       1
22-APR-21 01 985709115       1
22-APR-21 01 985709595       1
22-APR-21 03 099003748       1
22-APR-21 03 099003750       1
22-APR-21 03 099008407       2
22-APR-21 03 099008419       3
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-APR-21 03 100934834       1
22-APR-21 03 101934835       1
22-APR-21 03 102934836       1
22-APR-21 03 103454978       1
22-APR-21 03 103790071       1
22-APR-21 03 103934837       1
22-APR-21 03 106454971       1
22-APR-21 03 115790075       1
22-APR-21 03 137117734       1
22-APR-21 03 146117735       1
22-APR-21 03 151119952       1
22-APR-21 03 156957167       2
22-APR-21 03 160957163       1
22-APR-21 03 190510062       2
22-APR-21 03 231425643       1
22-APR-21 03 235425647       1
22-APR-21 03 248425642       4
22-APR-21 03 268713281       1
22-APR-21 03 272199552       1
22-APR-21 03 302473967       1
22-APR-21 03 302499024       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
22-APR-21 03 302711684       1
22-APR-21 03 304760689       1
22-APR-21 03 320499026       2
22-APR-21 03 320760689       4
22-APR-21 03 321473960       2
22-APR-21 03 321555128       1
22-APR-21 03 321711687       1
22-APR-21 03 323716982       1
22-APR-21 03 348473961       1
22-APR-21 03 351499023       1
22-APR-21 03 351797556       1
22-APR-21 03 356760681       1
22-APR-21 03 361473968       1
22-APR-21 03 363499027       1
22-APR-21 03 363760680       1
22-APR-21 03 366473963       1
22-APR-21 03 366797553       1
22-APR-21 03 367499021       1
22-APR-21 03 400166129       1
22-APR-21 03 430921785       1
22-APR-21 03 431921786       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
