


SELECT SO.SO_WR_DT, SO.SO_STORE_CD, SO_LN.ITM_CD, SUM(SO_LN.QTY) AS QTY
FROM INV.ITM ITM, SALES.SO SO, SALES.SO_LN SO_LN
WHERE SO_LN.ITM_CD = ITM.ITM_CD AND SO.DEL_DOC_NUM = SO_LN.DEL_DOC_NUM AND ((SO.STAT_CD<>'V'))
AND (SO.SO_WR_DT Between DATE '2021-04-14' And DATE '2021-04-14')
AND (SO.SO_STORE_CD Between '00' And 'SS')
AND (SO.ORD_TP_CD='SAL') AND (SO_LN.VOID_FLAG<>'Y')
GROUP BY SO_LN.ITM_CD, SO.SO_STORE_CD, SO.SO_WR_DT
ORDER BY SO.SO_STORE_CD;


SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-APR-21 01 310952709       1
14-APR-21 01 705139790       1
14-APR-21 03 099008407       4
14-APR-21 03 099008419       7
14-APR-21 03 101795360       1
14-APR-21 03 112967659       1
14-APR-21 03 113959780       1
14-APR-21 03 113967650       1
14-APR-21 03 140147415       2
14-APR-21 03 140799973       1
14-APR-21 03 153127684       2
14-APR-21 03 190510062       2
14-APR-21 03 261956858       6
14-APR-21 03 268779986       1
14-APR-21 03 269411307       1
14-APR-21 03 281422813       2
14-APR-21 03 296422810       7
14-APR-21 03 301487054       1
14-APR-21 03 319487054       1
14-APR-21 03 320167857       1
14-APR-21 03 334188251       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-APR-21 03 335188252       1
14-APR-21 03 355487058       2
14-APR-21 03 430966981       2
14-APR-21 03 440132710       2
14-APR-21 03 603142251       1
14-APR-21 03 759406599       1
14-APR-21 04 051960411       1
14-APR-21 04 099008407       3
14-APR-21 04 099008419       2
14-APR-21 04 101756748       2
14-APR-21 04 105988907       1
14-APR-21 04 121999479       1
14-APR-21 04 125988901       1
14-APR-21 04 140441611       2
14-APR-21 04 208490158       1
14-APR-21 04 209490159       1
14-APR-21 04 262490154       6
14-APR-21 04 319473966       2
14-APR-21 04 351499023       1
14-APR-21 04 363499027       1
14-APR-21 04 367499021       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-APR-21 04 600427365       1
14-APR-21 04 630427361       1
14-APR-21 04 751333584       1
14-APR-21 04 800741666       1
14-APR-21 04 906016919       1
14-APR-21 06 100743132       1
14-APR-21 06 122799642       1
14-APR-21 06 123799643       1
14-APR-21 06 125799645       1
14-APR-21 06 128799648       1
14-APR-21 06 129799649       1
14-APR-21 06 148117737       1
14-APR-21 06 161927844       1
14-APR-21 06 161930651       1
14-APR-21 06 161936576       1
14-APR-21 06 161957304       1
14-APR-21 06 161980923       1
14-APR-21 06 217139078       1
14-APR-21 06 220139073       1
14-APR-21 06 231775923       1
14-APR-21 06 232775924       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
14-APR-21 06 254779980       4
14-APR-21 06 276139079       1
14-APR-21 06 634124971       1
14-APR-21 06 813961390       3
14-APR-21 08 001934175       1
14-APR-21 08 001954379       1
14-APR-21 08 001971147       1
14-APR-21 08 001990692       1
14-APR-21 08 001998357       1
14-APR-21 08 099008407       1
14-APR-21 08 099008419       1
14-APR-21 08 100157444       1
14-APR-21 08 104157448       1
14-APR-21 08 131199261       1
14-APR-21 08 160922108       1
14-APR-21 08 600130986       1
14-APR-21 08 630157659       1
14-APR-21 08 792424916       1
14-APR-21 08 809935616       1
14-APR-21 09 263731626       2
14-APR-21 10 099000247       1
 
SO_WR_DT  SO ITM_CD        QTY
--------- -- --------- -------
